 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:48
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -134.680 0.3141   0.2919E+01  0.4633E-03 -0.9130E-01  0.0000E+00      -1  -0.210E-02   20.00  0.1051E-01  0.1007E+00
   2    -3.0000    -131.772 0.3155   0.3035E+01  0.4667E-03 -0.1893E+00  0.0000E+00      -1  -0.436E-02   20.00  0.1053E-01  0.1030E+00
   3    -6.0000    -129.051 0.3167   0.3143E+01  0.4698E-03 -0.3837E+00  0.0000E+00      -1  -0.883E-02   20.00  0.8702E-03  0.1044E+00
   4    -9.0000    -126.502 0.3179   0.3245E+01  0.4728E-03 -0.5710E+00  0.1497E-02      -1  -0.131E-01   20.00  0.8773E-03  0.1053E+00
   5   -12.0000    -124.105 0.3190   0.3340E+01  0.4756E-03 -0.7507E+00  0.1497E-02      -1  -0.173E-01   20.00  0.8814E-03  0.1058E+00
   6   -15.0000    -121.849 0.3201   0.3430E+01  0.4782E-03 -0.9276E+00  0.1497E-02      -1  -0.213E-01   20.00  0.8829E-03  0.1060E+00
   7   -18.0000    -119.724 0.3211   0.3534E+01  0.4803E-03 -0.1103E+01  0.1498E-02      -1  -0.254E-01   20.00  0.8832E-03  0.1060E+00
   8   -21.0000    -117.716 0.3221   0.3666E+01  0.4817E-03 -0.1273E+01  0.1498E-02      -1  -0.293E-01   20.00  0.8833E-03  0.1060E+00
   9   -24.0000    -115.806 0.3230   0.3792E+01  0.4831E-03 -0.1436E+01  0.1482E-02      -1  -0.330E-01   20.00  0.8833E-03  0.1060E+00
  10   -27.0000    -113.987 0.3239   0.3913E+01  0.4844E-03 -0.1593E+01  0.1405E-02      -1  -0.367E-01   20.00  0.8833E-03  0.1060E+00
  11   -30.0000    -112.249 0.3247   0.4027E+01  0.4856E-03 -0.1744E+01  0.1327E-02      -1  -0.401E-01   20.00  0.8833E-03  0.1060E+00
  12   -33.0000    -110.585 0.3255   0.4137E+01  0.4868E-03 -0.1888E+01  0.1249E-02      -1  -0.434E-01   20.00  0.8833E-03  0.1060E+00
  13   -36.0000    -108.987 0.3263   0.4242E+01  0.4879E-03 -0.2025E+01  0.1171E-02      -1  -0.466E-01   20.00  0.8833E-03  0.1060E+00
  14   -39.0000    -107.449 0.3271   0.4344E+01  0.4890E-03 -0.2157E+01  0.1093E-02      -1  -0.496E-01   20.00  0.8833E-03  0.1060E+00
  15   -42.0000    -105.966 0.3278   0.4442E+01  0.4901E-03 -0.2282E+01  0.1015E-02      -1  -0.525E-01   20.00  0.8833E-03  0.1060E+00
  16   -45.0000    -104.532 0.3285   0.4536E+01  0.4911E-03 -0.2402E+01  0.9370E-03      -1  -0.553E-01   20.00  0.8833E-03  0.1060E+00
  17   -48.0000    -103.143 0.3292   0.4628E+01  0.4921E-03 -0.2514E+01  0.8590E-03      -1  -0.579E-01   20.00  0.8833E-03  0.1060E+00
  18   -51.0000    -101.792 0.3299   0.4717E+01  0.4930E-03 -0.2622E+01  0.7810E-03      -1  -0.603E-01   20.00  0.8833E-03  0.1060E+00
  19   -54.0000    -100.478 0.3305   0.4804E+01  0.4940E-03 -0.2724E+01  0.7029E-03      -1  -0.627E-01   20.00  0.8833E-03  0.1060E+00
  20   -57.0000     -99.194 0.3311   0.4889E+01  0.4949E-03 -0.2818E+01  0.6249E-03      -1  -0.648E-01   20.00  0.8834E-03  0.1060E+00
  21   -60.0000     -97.937 0.3317   0.4971E+01  0.4958E-03 -0.2908E+01  0.5468E-03      -1  -0.669E-01   20.00  0.8833E-03  0.1060E+00
  22   -63.0000     -96.704 0.3323   0.5053E+01  0.4966E-03 -0.2993E+01  0.4687E-03      -1  -0.689E-01   20.00  0.8833E-03  0.1060E+00
  23   -66.0000     -95.491 0.3329   0.5133E+01  0.4975E-03 -0.3074E+01  0.3906E-03      -1  -0.707E-01   20.00  0.8834E-03  0.1060E+00
  24   -69.0000     -94.290 0.3335   0.5254E+01  0.4975E-03 -0.3150E+01  0.3125E-03      -1  -0.725E-01   20.00  0.8834E-03  0.1060E+00
  25   -72.0000     -93.088 0.3341   0.5376E+01  0.4974E-03 -0.3221E+01  0.2344E-03      -1  -0.741E-01   20.00  0.8834E-03  0.1060E+00
  26   -75.0000     -91.885 0.3347   0.5498E+01  0.4974E-03 -0.3290E+01  0.1563E-03      -1  -0.757E-01   20.00  0.8834E-03  0.1060E+00
  27   -78.0000     -90.678 0.3353   0.5621E+01  0.4973E-03 -0.3353E+01  0.7814E-04      -1  -0.771E-01   20.00  0.8834E-03  0.1060E+00
  28   -81.0000     -89.464 0.3359   0.5744E+01  0.4972E-03 -0.3412E+01  0.0000E+00      -1  -0.785E-01   20.00  0.8834E-03  0.1060E+00
  29   -84.0000     -88.242 0.3366   0.5868E+01  0.4972E-03 -0.3467E+01  0.0000E+00      -1  -0.798E-01   20.00  0.8834E-03  0.1060E+00
  30   -87.0000     -87.009 0.3372   0.5993E+01  0.4971E-03 -0.3519E+01  0.0000E+00      -1  -0.810E-01   20.00  0.8834E-03  0.1060E+00
  31   -90.0000     -85.765 0.3378   0.6120E+01  0.4971E-03 -0.3567E+01  0.0000E+00      -1  -0.821E-01   20.00  0.8834E-03  0.1060E+00
  32   -93.0000     -84.506 0.3384   0.6248E+01  0.4970E-03 -0.3610E+01  0.0000E+00      -1  -0.831E-01   20.00  0.8834E-03  0.1060E+00
  33   -96.0000     -83.232 0.3391   0.6377E+01  0.4970E-03 -0.3652E+01  0.0000E+00      -1  -0.840E-01   20.00  0.8834E-03  0.1060E+00
  34   -99.0000     -81.942 0.3397   0.6508E+01  0.4969E-03 -0.3689E+01  0.0000E+00      -1  -0.849E-01   20.00  0.8834E-03  0.1060E+00
  35  -102.0000     -80.633 0.3403   0.6641E+01  0.4968E-03 -0.3722E+01  0.0000E+00      -1  -0.856E-01   20.00  0.8834E-03  0.1060E+00
  36  -105.0000     -79.305 0.3410   0.6776E+01  0.4968E-03 -0.3753E+01  0.0000E+00      -1  -0.863E-01   20.00  0.8834E-03  0.1060E+00
  37  -108.0000     -77.956 0.3417   0.6913E+01  0.4967E-03 -0.3780E+01  0.0000E+00      -1  -0.870E-01   20.00  0.8834E-03  0.1060E+00
  38  -111.0000     -76.586 0.3424   0.7052E+01  0.4967E-03 -0.3805E+01  0.0000E+00      -1  -0.876E-01   20.00  0.8834E-03  0.1060E+00
  39  -114.0000     -75.191 0.3431   0.7215E+01  0.4961E-03 -0.3827E+01  0.0000E+00      -1  -0.881E-01   20.00  0.8834E-03  0.1060E+00
  40  -117.0000     -73.764 0.3438   0.7424E+01  0.4946E-03 -0.3846E+01  0.0000E+00      -1  -0.885E-01   20.00  0.8834E-03  0.1060E+00
  41  -120.0000     -72.299 0.3445   0.7639E+01  0.4931E-03 -0.3863E+01  0.0000E+00      -1  -0.889E-01   20.00  0.8834E-03  0.1060E+00
  42  -123.0000     -70.798 0.3452   0.7859E+01  0.4915E-03 -0.3880E+01  0.0000E+00      -1  -0.893E-01   20.00  0.8834E-03  0.1060E+00
  43  -126.0000     -69.261 0.3460   0.8085E+01  0.4899E-03 -0.3893E+01  0.0000E+00      -1  -0.896E-01   20.00  0.8834E-03  0.1060E+00
  44  -129.0000     -67.687 0.3467   0.8316E+01  0.4882E-03 -0.3904E+01  0.0000E+00      -1  -0.898E-01   20.00  0.8834E-03  0.1060E+00
  45  -132.0000     -66.078 0.3475   0.8552E+01  0.4865E-03 -0.3914E+01  0.0000E+00      -1  -0.901E-01   20.00  0.8834E-03  0.1060E+00
  46  -135.0000     -64.433 0.3483   0.8793E+01  0.4848E-03 -0.3923E+01  0.0000E+00      -1  -0.903E-01   20.00  0.8834E-03  0.1060E+00
  47  -138.0000     -62.755 0.3491   0.9039E+01  0.4830E-03 -0.3930E+01  0.0000E+00      -1  -0.904E-01   20.00  0.8834E-03  0.1060E+00
  48  -141.0000     -61.042 0.3500   0.9291E+01  0.4812E-03 -0.3935E+01  0.0000E+00      -1  -0.905E-01   20.00  0.8834E-03  0.1060E+00
  49  -144.0000     -59.294 0.3508   0.9583E+01  0.4786E-03 -0.3941E+01  0.0000E+00      -1  -0.907E-01   20.00  0.8834E-03  0.1060E+00
  50  -147.0000     -57.506 0.3517   0.9941E+01  0.4746E-03 -0.3945E+01  0.0000E+00      -1  -0.908E-01   20.00  0.8834E-03  0.1060E+00
  51  -150.0000     -55.675 0.3525   0.1031E+02  0.4705E-03 -0.3948E+01  0.0000E+00      -1  -0.908E-01   20.00  0.8834E-03  0.1060E+00
  52  -153.0000     -53.804 0.3534   0.1068E+02  0.4663E-03 -0.3949E+01  0.0000E+00      -1  -0.909E-01   20.00  0.8834E-03  0.1060E+00
  53  -156.0000     -51.893 0.3543   0.1107E+02  0.4620E-03 -0.3951E+01  0.0000E+00      -1  -0.909E-01   20.00  0.8834E-03  0.1060E+00
  54  -159.0000     -49.946 0.3552   0.1146E+02  0.4577E-03 -0.3952E+01  0.0000E+00      -1  -0.909E-01   20.00  0.8834E-03  0.1060E+00
  55  -162.0000     -47.963 0.3561   0.1186E+02  0.4532E-03 -0.3951E+01  0.0000E+00      -1  -0.909E-01   20.00  0.8834E-03  0.1060E+00
  56  -165.0000     -45.942 0.3570   0.1236E+02  0.4467E-03 -0.3950E+01  0.0000E+00      -1  -0.909E-01   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -43.880 0.3579   0.1290E+02  0.4394E-03 -0.3950E+01  0.0000E+00      -1  -0.909E-01   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -41.780 0.3588   0.1345E+02  0.4321E-03 -0.3951E+01  0.0000E+00      -1  -0.909E-01   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -39.643 0.3598   0.1401E+02  0.4245E-03 -0.3948E+01  0.0000E+00      -1  -0.908E-01   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -37.471 0.3607   0.1459E+02  0.4167E-03 -0.3948E+01  0.0000E+00      -1  -0.908E-01   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -35.263 0.3616   0.1532E+02  0.4060E-03 -0.3947E+01  0.0000E+00      -1  -0.908E-01   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -33.017 0.3625   0.1607E+02  0.3951E-03 -0.3945E+01  0.0000E+00      -1  -0.908E-01   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -30.737 0.3634   0.1682E+02  0.3841E-03 -0.3943E+01  0.0000E+00      -1  -0.907E-01   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -28.422 0.3643   0.1769E+02  0.3711E-03 -0.3942E+01  0.0000E+00      -1  -0.907E-01   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -26.073 0.3651   0.1865E+02  0.3566E-03 -0.3942E+01  0.0000E+00      -1  -0.907E-01   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -23.691 0.3660   0.1961E+02  0.3419E-03 -0.3940E+01  0.0000E+00      -1  -0.906E-01   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -21.276 0.3668   0.2079E+02  0.3239E-03 -0.3937E+01  0.0000E+00      -1  -0.906E-01   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -18.828 0.3676   0.2198E+02  0.3056E-03 -0.3937E+01  0.0000E+00      -1  -0.906E-01   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -16.349 0.3683   0.2340E+02  0.2838E-03 -0.3936E+01  0.0000E+00      -1  -0.906E-01   20.00  0.8833E-03  0.1060E+00
