 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 3.2022    Time:  19:32:20
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -189.15  0.2906  0.1426E-01  0.7937E-02       -169.91  0.2987 -0.2845E+00  0.8996E-02       -155.44  0.3047 -0.4982E+00  0.8878E-02
          0.0230     -189.57  0.2904  0.1393E-01  0.7941E-02       -170.30  0.2985 -0.2781E+00  0.8995E-02       -155.78  0.3045 -0.4893E+00  0.8877E-02
          0.0399     -190.19  0.2902  0.1310E-01  0.7945E-02       -170.87  0.2983 -0.2695E+00  0.8995E-02       -156.28  0.3043 -0.4781E+00  0.8877E-02
          0.0619     -190.91  0.2899  0.1136E-01  0.7949E-02       -171.56  0.2980 -0.2607E+00  0.8995E-02       -156.90  0.3041 -0.4651E+00  0.8876E-02
          0.0904     -191.83  0.2895  0.8061E-02  0.7951E-02       -172.45  0.2976 -0.2510E+00  0.8994E-02       -157.70  0.3038 -0.4501E+00  0.8876E-02
          0.1276     -192.95  0.2891  0.2173E-02  0.7949E-02       -173.55  0.2971 -0.2410E+00  0.8994E-02       -158.70  0.3033 -0.4325E+00  0.8875E-02
          0.1758     -194.26  0.2886 -0.7678E-02  0.7943E-02       -174.90  0.2966 -0.2322E+00  0.8994E-02       -159.97  0.3028 -0.4143E+00  0.8875E-02
          0.2258     -195.53  0.2882 -0.1960E-01  0.7936E-02       -176.22  0.2960 -0.2257E+00  0.8994E-02       -161.23  0.3023 -0.3984E+00  0.8875E-02
          0.2758     -196.82  0.2877 -0.1990E-01  0.7931E-02       -177.50  0.2955 -0.2190E+00  0.8994E-02       -162.46  0.3018 -0.3848E+00  0.8875E-02
          0.3258     -198.54  0.2871  0.1705E-01  0.7940E-02       -178.94  0.2949 -0.2026E+00  0.8996E-02       -163.76  0.3012 -0.3646E+00  0.8875E-02
          0.3758     -200.67  0.2863  0.4842E-01  0.7969E-02       -180.85  0.2941 -0.1812E+00  0.9001E-02       -165.44  0.3005 -0.3285E+00  0.8879E-02
          0.4258     -203.11  0.2854  0.7113E-01  0.8009E-02       -183.07  0.2932 -0.1545E+00  0.9009E-02       -167.35  0.2997 -0.2836E+00  0.8884E-02
          0.4758     -205.70  0.2845  0.8296E-01  0.8048E-02       -185.49  0.2922 -0.1269E+00  0.9015E-02       -169.42  0.2989 -0.2355E+00  0.8888E-02
          0.5258     -208.25  0.2836  0.8276E-01  0.8074E-02       -187.94  0.2911 -0.1008E+00  0.9020E-02       -171.52  0.2980 -0.1899E+00  0.8891E-02
          0.5758     -210.59  0.2827  0.7055E-01  0.8083E-02       -190.25  0.2902 -0.7946E-01  0.9023E-02       -173.53  0.2971 -0.1514E+00  0.8892E-02
          0.6258     -212.53  0.2820  0.4750E-01  0.8073E-02       -192.25  0.2893 -0.6674E-01  0.9023E-02       -175.32  0.2964 -0.1240E+00  0.8891E-02
          0.6758     -213.95  0.2815  0.1590E-01  0.8045E-02       -193.81  0.2888 -0.6363E-01  0.9019E-02       -176.79  0.2958 -0.1097E+00  0.8889E-02
          0.7258     -214.77  0.2812 -0.2118E-01  0.8005E-02       -194.84  0.2884 -0.6930E-01  0.9014E-02       -177.87  0.2953 -0.1101E+00  0.8884E-02
          0.7758     -215.44  0.2810 -0.1919E-01  0.7973E-02       -195.39  0.2882 -0.7322E-01  0.9007E-02       -178.54  0.2950 -0.1217E+00  0.8879E-02
          0.8258     -216.13  0.2807 -0.7309E-02  0.7958E-02       -195.94  0.2880 -0.7381E-01  0.9002E-02       -179.17  0.2948 -0.1302E+00  0.8876E-02
          0.8758     -216.83  0.2805  0.2781E-02  0.7954E-02       -196.52  0.2878 -0.7214E-01  0.9000E-02       -179.78  0.2945 -0.1350E+00  0.8875E-02
          0.9258     -217.54  0.2802  0.1008E-01  0.7957E-02       -197.14  0.2876 -0.6974E-01  0.9000E-02       -180.41  0.2943 -0.1365E+00  0.8874E-02
          0.9629     -218.05  0.2801  0.1327E-01  0.7961E-02       -197.61  0.2874 -0.6811E-01  0.8999E-02       -180.87  0.2941 -0.1363E+00  0.8874E-02
          1.0000     -218.56  0.2799  0.1435E-01  0.7965E-02       -198.09  0.2872 -0.6689E-01  0.8999E-02       -181.34  0.2939 -0.1348E+00  0.8874E-02
end
