 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:35
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -169.476 0.2988   0.1840E+01  0.4205E-03 -0.5305E-01  0.0000E+00      -1  -0.122E-02   20.00  0.1027E-02  0.1232E+00
   2    -3.0000    -166.561 0.3000   0.1905E+01  0.4243E-03 -0.1162E+00  0.0000E+00      -1  -0.267E-02   20.00  0.1044E-02  0.1253E+00
   3    -6.0000    -163.839 0.3012   0.1965E+01  0.4279E-03 -0.2402E+00  0.0000E+00      -1  -0.553E-02   20.00  0.1053E-02  0.1264E+00
   4    -9.0000    -161.292 0.3022   0.2022E+01  0.4312E-03 -0.3581E+00  0.1867E-02      -1  -0.824E-02   20.00  0.1053E-02  0.1265E+00
   5   -12.0000    -158.900 0.3032   0.2075E+01  0.4343E-03 -0.4694E+00  0.1868E-02      -1  -0.108E-01   20.00  0.1045E-02  0.1254E+00
   6   -15.0000    -156.648 0.3042   0.2125E+01  0.4372E-03 -0.5753E+00  0.1868E-02      -1  -0.132E-01   20.00  0.1025E-02  0.1232E+00
   7   -18.0000    -154.523 0.3051   0.2173E+01  0.4400E-03 -0.6756E+00  0.1869E-02      -1  -0.155E-01   20.00  0.9962E-03  0.1196E+00
   8   -21.0000    -152.513 0.3059   0.2218E+01  0.4426E-03 -0.7734E+00  0.1870E-02      -1  -0.178E-01   20.00  0.9625E-03  0.1155E+00
   9   -24.0000    -150.609 0.3068   0.2284E+01  0.4449E-03 -0.8698E+00  0.1781E-02      -1  -0.200E-01   20.00  0.9324E-03  0.1118E+00
  10   -27.0000    -148.795 0.3076   0.2357E+01  0.4470E-03 -0.9616E+00  0.1670E-02      -1  -0.221E-01   20.00  0.9097E-03  0.1091E+00
  11   -30.0000    -147.057 0.3084   0.2426E+01  0.4490E-03 -0.1047E+01  0.1559E-02      -1  -0.241E-01   20.00  0.8957E-03  0.1074E+00
  12   -33.0000    -145.384 0.3092   0.2492E+01  0.4509E-03 -0.1126E+01  0.1448E-02      -1  -0.259E-01   20.00  0.8884E-03  0.1066E+00
  13   -36.0000    -143.768 0.3099   0.2557E+01  0.4528E-03 -0.1200E+01  0.1337E-02      -1  -0.276E-01   20.00  0.8848E-03  0.1061E+00
  14   -39.0000    -142.199 0.3107   0.2619E+01  0.4546E-03 -0.1267E+01  0.1226E-02      -1  -0.292E-01   20.00  0.8836E-03  0.1060E+00
  15   -42.0000    -140.671 0.3114   0.2680E+01  0.4564E-03 -0.1330E+01  0.1114E-02      -1  -0.306E-01   20.00  0.8834E-03  0.1060E+00
  16   -45.0000    -139.176 0.3121   0.2740E+01  0.4581E-03 -0.1386E+01  0.1003E-02      -1  -0.319E-01   20.00  0.8833E-03  0.1060E+00
  17   -48.0000    -137.707 0.3127   0.2798E+01  0.4598E-03 -0.1438E+01  0.8919E-03      -1  -0.331E-01   20.00  0.8833E-03  0.1060E+00
  18   -51.0000    -136.260 0.3134   0.2856E+01  0.4615E-03 -0.1486E+01  0.7805E-03      -1  -0.342E-01   20.00  0.8833E-03  0.1060E+00
  19   -54.0000    -134.828 0.3141   0.2913E+01  0.4632E-03 -0.1527E+01  0.6691E-03      -1  -0.351E-01   20.00  0.8833E-03  0.1060E+00
  20   -57.0000    -133.406 0.3147   0.2970E+01  0.4648E-03 -0.1566E+01  0.5577E-03      -1  -0.360E-01   20.00  0.8833E-03  0.1060E+00
  21   -60.0000    -131.991 0.3154   0.3026E+01  0.4664E-03 -0.1599E+01  0.4462E-03      -1  -0.368E-01   20.00  0.8833E-03  0.1060E+00
  22   -63.0000    -130.577 0.3160   0.3083E+01  0.4681E-03 -0.1629E+01  0.3347E-03      -1  -0.375E-01   20.00  0.8834E-03  0.1060E+00
  23   -66.0000    -129.161 0.3167   0.3139E+01  0.4697E-03 -0.1654E+01  0.2232E-03      -1  -0.381E-01   20.00  0.8834E-03  0.1060E+00
  24   -69.0000    -127.739 0.3173   0.3196E+01  0.4714E-03 -0.1677E+01  0.1116E-03      -1  -0.386E-01   20.00  0.8834E-03  0.1060E+00
  25   -72.0000    -126.309 0.3180   0.3253E+01  0.4730E-03 -0.1696E+01  0.0000E+00      -1  -0.390E-01   20.00  0.8834E-03  0.1060E+00
  26   -75.0000    -124.868 0.3187   0.3310E+01  0.4747E-03 -0.1712E+01  0.0000E+00      -1  -0.394E-01   20.00  0.8834E-03  0.1060E+00
  27   -78.0000    -123.412 0.3193   0.3368E+01  0.4764E-03 -0.1724E+01  0.0000E+00      -1  -0.397E-01   20.00  0.8834E-03  0.1060E+00
  28   -81.0000    -121.940 0.3200   0.3427E+01  0.4781E-03 -0.1735E+01  0.0000E+00      -1  -0.399E-01   20.00  0.8834E-03  0.1060E+00
  29   -84.0000    -120.450 0.3207   0.3486E+01  0.4798E-03 -0.1742E+01  0.0000E+00      -1  -0.401E-01   20.00  0.8834E-03  0.1060E+00
  30   -87.0000    -118.930 0.3215   0.3586E+01  0.4809E-03 -0.1747E+01  0.0000E+00      -1  -0.402E-01   20.00  0.8834E-03  0.1060E+00
  31   -90.0000    -117.373 0.3222   0.3689E+01  0.4820E-03 -0.1750E+01  0.0000E+00      -1  -0.403E-01   20.00  0.8834E-03  0.1060E+00
  32   -93.0000    -115.777 0.3230   0.3794E+01  0.4831E-03 -0.1751E+01  0.0000E+00      -1  -0.403E-01   20.00  0.8834E-03  0.1060E+00
  33   -96.0000    -114.142 0.3238   0.3902E+01  0.4843E-03 -0.1750E+01  0.0000E+00      -1  -0.403E-01   20.00  0.8834E-03  0.1060E+00
  34   -99.0000    -112.468 0.3246   0.4013E+01  0.4854E-03 -0.1748E+01  0.0000E+00      -1  -0.402E-01   20.00  0.8834E-03  0.1060E+00
  35  -102.0000    -110.756 0.3255   0.4126E+01  0.4867E-03 -0.1744E+01  0.0000E+00      -1  -0.401E-01   20.00  0.8834E-03  0.1060E+00
  36  -105.0000    -109.005 0.3263   0.4241E+01  0.4879E-03 -0.1739E+01  0.0000E+00      -1  -0.400E-01   20.00  0.8834E-03  0.1060E+00
  37  -108.0000    -107.216 0.3272   0.4359E+01  0.4892E-03 -0.1732E+01  0.0000E+00      -1  -0.398E-01   20.00  0.8834E-03  0.1060E+00
  38  -111.0000    -105.389 0.3281   0.4480E+01  0.4905E-03 -0.1725E+01  0.0000E+00      -1  -0.397E-01   20.00  0.8834E-03  0.1060E+00
  39  -114.0000    -103.527 0.3290   0.4603E+01  0.4918E-03 -0.1717E+01  0.0000E+00      -1  -0.395E-01   20.00  0.8833E-03  0.1060E+00
  40  -117.0000    -101.628 0.3299   0.4728E+01  0.4931E-03 -0.1708E+01  0.0000E+00      -1  -0.393E-01   20.00  0.8833E-03  0.1060E+00
  41  -120.0000     -99.695 0.3309   0.4855E+01  0.4945E-03 -0.1699E+01  0.0000E+00      -1  -0.391E-01   20.00  0.8833E-03  0.1060E+00
  42  -123.0000     -97.728 0.3318   0.4985E+01  0.4959E-03 -0.1690E+01  0.0000E+00      -1  -0.389E-01   20.00  0.8833E-03  0.1060E+00
  43  -126.0000     -95.729 0.3328   0.5117E+01  0.4973E-03 -0.1680E+01  0.0000E+00      -1  -0.387E-01   20.00  0.8833E-03  0.1060E+00
  44  -129.0000     -93.692 0.3338   0.5314E+01  0.4974E-03 -0.1669E+01  0.0000E+00      -1  -0.384E-01   20.00  0.8833E-03  0.1060E+00
  45  -132.0000     -91.613 0.3349   0.5526E+01  0.4973E-03 -0.1658E+01  0.0000E+00      -1  -0.382E-01   20.00  0.8833E-03  0.1060E+00
  46  -135.0000     -89.493 0.3359   0.5741E+01  0.4972E-03 -0.1647E+01  0.0000E+00      -1  -0.379E-01   20.00  0.8833E-03  0.1060E+00
  47  -138.0000     -87.335 0.3370   0.5960E+01  0.4972E-03 -0.1637E+01  0.0000E+00      -1  -0.377E-01   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -85.141 0.3381   0.6183E+01  0.4971E-03 -0.1626E+01  0.0000E+00      -1  -0.374E-01   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -82.913 0.3392   0.6410E+01  0.4969E-03 -0.1615E+01  0.0000E+00      -1  -0.372E-01   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -80.653 0.3403   0.6639E+01  0.4968E-03 -0.1605E+01  0.0000E+00      -1  -0.369E-01   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -78.364 0.3415   0.6872E+01  0.4967E-03 -0.1595E+01  0.0000E+00      -1  -0.367E-01   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -76.046 0.3426   0.7107E+01  0.4966E-03 -0.1583E+01  0.0000E+00      -1  -0.364E-01   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -73.697 0.3438   0.7434E+01  0.4946E-03 -0.1574E+01  0.0000E+00      -1  -0.362E-01   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -71.316 0.3450   0.7783E+01  0.4920E-03 -0.1565E+01  0.0000E+00      -1  -0.360E-01   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -68.904 0.3461   0.8137E+01  0.4895E-03 -0.1556E+01  0.0000E+00      -1  -0.358E-01   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -66.464 0.3473   0.8495E+01  0.4869E-03 -0.1547E+01  0.0000E+00      -1  -0.356E-01   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -63.997 0.3485   0.8857E+01  0.4843E-03 -0.1538E+01  0.0000E+00      -1  -0.354E-01   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -61.506 0.3498   0.9223E+01  0.4817E-03 -0.1529E+01  0.0000E+00      -1  -0.352E-01   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -58.991 0.3510   0.9643E+01  0.4779E-03 -0.1523E+01  0.0000E+00      -1  -0.350E-01   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -56.452 0.3522   0.1015E+02  0.4722E-03 -0.1515E+01  0.0000E+00      -1  -0.349E-01   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -53.887 0.3534   0.1067E+02  0.4665E-03 -0.1507E+01  0.0000E+00      -1  -0.347E-01   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -51.300 0.3546   0.1119E+02  0.4607E-03 -0.1502E+01  0.0000E+00      -1  -0.346E-01   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -48.693 0.3558   0.1171E+02  0.4549E-03 -0.1495E+01  0.0000E+00      -1  -0.344E-01   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -46.065 0.3570   0.1233E+02  0.4471E-03 -0.1489E+01  0.0000E+00      -1  -0.342E-01   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -43.417 0.3581   0.1302E+02  0.4378E-03 -0.1483E+01  0.0000E+00      -1  -0.341E-01   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -40.749 0.3593   0.1372E+02  0.4284E-03 -0.1479E+01  0.0000E+00      -1  -0.340E-01   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -38.064 0.3605   0.1442E+02  0.4190E-03 -0.1474E+01  0.0000E+00      -1  -0.339E-01   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -35.361 0.3615   0.1529E+02  0.4065E-03 -0.1470E+01  0.0000E+00      -1  -0.338E-01   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -32.641 0.3626   0.1619E+02  0.3933E-03 -0.1464E+01  0.0000E+00      -1  -0.337E-01   20.00  0.8833E-03  0.1060E+00
