 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:58:32
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000     -87.318 0.3370   0.5962E+01  0.4971E-03  0.2446E-01  0.0000E+00      -1   0.563E-03   20.00  0.1004E-02  0.1203E+00
   2    -3.0000     -84.306 0.3385   0.6268E+01  0.4970E-03  0.7953E-02  0.0000E+00      -1   0.183E-03   20.00  0.1022E-02  0.1226E+00
   3    -6.0000     -81.310 0.3400   0.6572E+01  0.4969E-03 -0.2558E-01  0.0000E+00      -1  -0.588E-03   20.00  0.1032E-02  0.1239E+00
   4    -9.0000     -78.329 0.3415   0.6875E+01  0.4967E-03 -0.5763E-01  0.2589E-03      -1  -0.133E-02   20.00  0.1035E-02  0.1242E+00
   5   -12.0000     -75.360 0.3430   0.7190E+01  0.4963E-03 -0.8818E-01  0.2590E-03      -1  -0.203E-02   20.00  0.1029E-02  0.1234E+00
   6   -15.0000     -72.402 0.3444   0.7624E+01  0.4932E-03 -0.1172E+00  0.2590E-03      -1  -0.270E-02   20.00  0.1014E-02  0.1217E+00
   7   -18.0000     -69.452 0.3459   0.8057E+01  0.4901E-03 -0.1453E+00  0.2590E-03      -1  -0.334E-02   20.00  0.9929E-03  0.1192E+00
   8   -21.0000     -66.510 0.3473   0.8488E+01  0.4870E-03 -0.1728E+00  0.2590E-03      -1  -0.398E-02   20.00  0.9669E-03  0.1160E+00
   9   -24.0000     -63.574 0.3487   0.8919E+01  0.4839E-03 -0.1994E+00  0.2563E-03      -1  -0.459E-02   20.00  0.9427E-03  0.1131E+00
  10   -27.0000     -60.644 0.3502   0.9349E+01  0.4808E-03 -0.2269E+00  0.2429E-03      -1  -0.522E-02   20.00  0.9220E-03  0.1106E+00
  11   -30.0000     -57.719 0.3516   0.9899E+01  0.4751E-03 -0.2511E+00  0.2294E-03      -1  -0.578E-02   20.00  0.9061E-03  0.1087E+00
  12   -33.0000     -54.796 0.3529   0.1048E+02  0.4685E-03 -0.2727E+00  0.2159E-03      -1  -0.627E-02   20.00  0.8946E-03  0.1073E+00
  13   -36.0000     -51.875 0.3543   0.1107E+02  0.4620E-03 -0.2953E+00  0.2024E-03      -1  -0.679E-02   20.00  0.8885E-03  0.1066E+00
  14   -39.0000     -48.956 0.3557   0.1166E+02  0.4554E-03 -0.3173E+00  0.1889E-03      -1  -0.730E-02   20.00  0.8851E-03  0.1062E+00
  15   -42.0000     -46.038 0.3570   0.1233E+02  0.4470E-03 -0.3398E+00  0.1754E-03      -1  -0.782E-02   20.00  0.8835E-03  0.1060E+00
  16   -45.0000     -43.121 0.3583   0.1310E+02  0.4368E-03 -0.3601E+00  0.1620E-03      -1  -0.829E-02   20.00  0.8833E-03  0.1060E+00
  17   -48.0000     -40.203 0.3595   0.1386E+02  0.4265E-03 -0.3767E+00  0.1485E-03      -1  -0.867E-02   20.00  0.8833E-03  0.1060E+00
  18   -51.0000     -37.284 0.3608   0.1465E+02  0.4158E-03 -0.3943E+00  0.1350E-03      -1  -0.907E-02   20.00  0.8833E-03  0.1060E+00
  19   -54.0000     -34.364 0.3619   0.1562E+02  0.4017E-03 -0.4112E+00  0.1215E-03      -1  -0.946E-02   20.00  0.8833E-03  0.1060E+00
  20   -57.0000     -31.442 0.3631   0.1659E+02  0.3875E-03 -0.4262E+00  0.1080E-03      -1  -0.981E-02   20.00  0.8833E-03  0.1060E+00
  21   -60.0000     -28.518 0.3642   0.1765E+02  0.3717E-03 -0.4389E+00  0.9449E-04      -1  -0.101E-01   20.00  0.8833E-03  0.1060E+00
  22   -63.0000     -25.591 0.3653   0.1884E+02  0.3536E-03 -0.4557E+00  0.8099E-04      -1  -0.105E-01   20.00  0.8833E-03  0.1060E+00
  23   -66.0000     -22.663 0.3663   0.2011E+02  0.3343E-03 -0.4697E+00  0.6749E-04      -1  -0.108E-01   20.00  0.8833E-03  0.1060E+00
  24   -69.0000     -19.731 0.3673   0.2154E+02  0.3123E-03 -0.4780E+00  0.5399E-04      -1  -0.110E-01   20.00  0.8833E-03  0.1060E+00
  25   -72.0000     -16.796 0.3681   0.2314E+02  0.2877E-03 -0.4903E+00  0.4050E-04      -1  -0.113E-01   20.00  0.8833E-03  0.1060E+00
  26   -75.0000     -13.858 0.3690   0.2492E+02  0.2604E-03 -0.4992E+00  0.2700E-04      -1  -0.115E-01   20.00  0.8833E-03  0.1060E+00
  27   -78.0000     -10.916 0.3697   0.2698E+02  0.2292E-03 -0.5094E+00  0.1350E-04      -1  -0.117E-01   20.00  0.8833E-03  0.1060E+00
  28   -81.0000      -7.971 0.3703   0.2941E+02  0.1929E-03 -0.5162E+00  0.0000E+00      -1  -0.119E-01   20.00  0.8833E-03  0.1060E+00
  29   -84.0000      -5.021 0.3708   0.3243E+02  0.1491E-03 -0.5166E+00  0.0000E+00      -1  -0.119E-01   20.00  0.8833E-03  0.1060E+00
  30   -87.0000      -2.066 0.3712   0.3663E+02  0.9010E-04 -0.5259E+00  0.0000E+00      -1  -0.121E-01   20.00  0.8833E-03  0.1060E+00
  31   -90.0000       0.894 0.3713   0.4346E+02  0.0000E+00 -0.5277E+00  0.0000E+00      -1  -0.121E-01   20.00  0.8833E-03  0.1060E+00
  32   -93.0000       3.858 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  33   -96.0000       6.821 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  34   -99.0000       9.785 0.3713   0.4346E+02  0.0000E+00 -0.5216E+00  0.0000E+00      -1  -0.120E-01   20.00  0.8833E-03  0.1060E+00
  35  -102.0000      12.749 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  36  -105.0000      15.712 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  37  -108.0000      18.676 0.3713   0.4346E+02  0.0000E+00 -0.5216E+00  0.0000E+00      -1  -0.120E-01   20.00  0.8833E-03  0.1060E+00
  38  -111.0000      21.640 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  39  -114.0000      24.603 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  40  -117.0000      27.567 0.3713   0.4346E+02  0.0000E+00 -0.5216E+00  0.0000E+00      -1  -0.120E-01   20.00  0.8833E-03  0.1060E+00
  41  -120.0000      30.531 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  42  -123.0000      33.494 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  43  -126.0000      36.458 0.3713   0.4346E+02  0.0000E+00 -0.5215E+00  0.0000E+00      -1  -0.120E-01   20.00  0.8833E-03  0.1060E+00
  44  -129.0000      39.422 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  45  -132.0000      42.385 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  46  -135.0000      45.349 0.3713   0.4346E+02  0.0000E+00 -0.5215E+00  0.0000E+00      -1  -0.120E-01   20.00  0.8833E-03  0.1060E+00
  47  -138.0000      48.313 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  48  -141.0000      51.276 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  49  -144.0000      54.240 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  50  -147.0000      57.203 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  51  -150.0000      60.167 0.3713   0.4346E+02  0.0000E+00 -0.5215E+00  0.0000E+00      -1  -0.120E-01   20.00  0.8833E-03  0.1060E+00
  52  -153.0000      63.131 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  53  -156.0000      66.094 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  54  -159.0000      69.058 0.3713   0.4346E+02  0.0000E+00 -0.5215E+00  0.0000E+00      -1  -0.120E-01   20.00  0.8833E-03  0.1060E+00
  55  -162.0000      72.022 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  56  -165.0000      74.985 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  57  -168.0000      77.949 0.3713   0.4346E+02  0.0000E+00 -0.5215E+00  0.0000E+00      -1  -0.120E-01   20.00  0.8833E-03  0.1060E+00
  58  -171.0000      80.913 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  59  -174.0000      83.876 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  60  -177.0000      86.840 0.3713   0.4346E+02  0.0000E+00 -0.5215E+00  0.0000E+00      -1  -0.120E-01   20.00  0.8833E-03  0.1060E+00
  61  -180.0000      89.804 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  62  -183.0000      92.767 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  63  -186.0000      95.731 0.3713   0.4346E+02  0.0000E+00 -0.5215E+00  0.0000E+00      -1  -0.120E-01   20.00  0.8833E-03  0.1060E+00
  64  -189.0000      98.695 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     101.658 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     104.622 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     107.585 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     110.549 0.3713   0.4346E+02  0.0000E+00 -0.5215E+00  0.0000E+00      -1  -0.120E-01   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     113.513 0.3713   0.4346E+02  0.0000E+00 -0.5288E+00  0.0000E+00      -1  -0.122E-01   20.00  0.8833E-03  0.1060E+00
