 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:10
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.36807E-01  0.60769E-02  0.36807E-01  0.60034E-02  0.12381E+01  0.36807E-03  0.60769E-04  0.36807E-03  0.60034E-04  0.12381E-01 -0.19650E+03 -0.18289E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10040E+03  0.91757E-04  0.45983E-03      1  0.00000E+00      0.000
       0.0200  0.93158E-02  0.60769E-02  0.93188E-02  0.60027E-02  0.94862E+00  0.46123E-03  0.12154E-03  0.46126E-03  0.12006E-03  0.21867E-01 -0.19711E+03 -0.18346E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10041E+03  0.45842E-03  0.91968E-03      2  0.00000E+00      0.000
       0.0330 -0.53616E-01  0.60769E-02 -0.53616E-01  0.60017E-02  0.68391E+00 -0.23579E-03  0.20054E-03 -0.23574E-03  0.19808E-03  0.30758E-01 -0.19777E+03 -0.18425E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10042E+03  0.17532E-02  0.15175E-02      3  0.00000E+00      0.000
       0.0499 -0.18070E+00  0.60769E-02 -0.18070E+00  0.60008E-02  0.51314E+00 -0.32897E-02  0.30324E-03 -0.32896E-02  0.29950E-03  0.39430E-01 -0.19797E+03 -0.18505E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10043E+03  0.55841E-02  0.22946E-02      4  0.00000E+00      0.000
       0.0719 -0.42012E+00  0.60769E-02 -0.42012E+00  0.60001E-02  0.36005E+00 -0.12520E-01  0.43675E-03 -0.12520E-01  0.43132E-03  0.47340E-01 -0.19715E+03 -0.18568E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10045E+03  0.15824E-01  0.33048E-02      5  0.00000E+00      0.000
       0.1004 -0.84950E+00  0.60769E-02 -0.84950E+00  0.60004E-02  0.22741E+00 -0.36782E-01  0.61031E-03 -0.36782E-01  0.60269E-03  0.53836E-01 -0.19408E+03 -0.18560E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10048E+03  0.41400E-01  0.46181E-02      6  0.00000E+00      0.000
       0.1376 -0.15854E+01  0.60769E-02 -0.15854E+01  0.60031E-02  0.10207E+00 -0.95648E-01  0.83594E-03 -0.95648E-01  0.82559E-03  0.57625E-01 -0.18729E+03 -0.18374E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10054E+03  0.10197E+00  0.63254E-02      7  0.00000E+00      0.000
       0.1858 -0.27795E+01  0.60769E-02 -0.27795E+01  0.60106E-02 -0.16857E-01 -0.22981E+00  0.11293E-02 -0.22981E+00  0.11157E-02  0.56812E-01 -0.17442E+03 -0.17793E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10067E+03  0.23835E+00  0.85449E-02      8  0.00000E+00      0.000
