 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:27
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -246.73  0.2700  0.7340E-01  0.9250E-03       -222.89  0.2783  0.1720E+00  0.9084E-03       -201.56  0.2860  0.2266E+00  0.8834E-03
          0.0230     -246.63  0.2700  0.7340E-01  0.9250E-03       -222.81  0.2783  0.1686E+00  0.9084E-03       -201.55  0.2860  0.2220E+00  0.8833E-03
          0.0399     -246.47  0.2701  0.7340E-01  0.9250E-03       -222.70  0.2784  0.1638E+00  0.9084E-03       -201.54  0.2860  0.2157E+00  0.8834E-03
          0.0619     -246.29  0.2701  0.7340E-01  0.9250E-03       -222.58  0.2784  0.1587E+00  0.9084E-03       -201.52  0.2860  0.2087E+00  0.8833E-03
          0.0904     -246.07  0.2702  0.7340E-01  0.9251E-03       -222.43  0.2785  0.1528E+00  0.9084E-03       -201.50  0.2860  0.2006E+00  0.8833E-03
          0.1276     -245.82  0.2703  0.7340E-01  0.9251E-03       -222.27  0.2785  0.1462E+00  0.9084E-03       -201.47  0.2860  0.1915E+00  0.8833E-03
          0.1758     -245.55  0.2704  0.7340E-01  0.9251E-03       -222.09  0.2786  0.1390E+00  0.9084E-03       -201.45  0.2860  0.1812E+00  0.8833E-03
          0.2386     -245.27  0.2704  0.7340E-01  0.9251E-03       -221.91  0.2787  0.1313E+00  0.9084E-03       -201.43  0.2860  0.1700E+00  0.8833E-03
          0.3232     -250.64  0.2690  0.3732E+00  0.9280E-03       -223.00  0.2783  0.2041E+00  0.9085E-03       -201.84  0.2859  0.1872E+00  0.8834E-03
          0.4360     -264.37  0.2649  0.7739E+00  0.9312E-03       -228.65  0.2764  0.3927E+00  0.9087E-03       -204.70  0.2849  0.3141E+00  0.8834E-03
          0.5770     -276.55  0.2610  0.7445E+00  0.9313E-03       -237.73  0.2730  0.5262E+00  0.9088E-03       -210.26  0.2829  0.4877E+00  0.8834E-03
          0.7885     -268.88  0.2634  0.7340E-01  0.9267E-03       -241.92  0.2714  0.3726E+00  0.9086E-03       -215.02  0.2811  0.5068E+00  0.8834E-03
          1.0000     -263.28  0.2652  0.7340E-01  0.9269E-03       -237.51  0.2727  0.2557E+00  0.9086E-03       -213.52  0.2815  0.3521E+00  0.8833E-03
end
