 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57: 2
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -217.32  0.2803  0.1266E-01  0.0000E+00       -196.40  0.2879 -0.1769E-01  0.8834E-03       -178.78  0.2950 -0.4694E-01  0.8834E-03
          0.0200     -217.37  0.2803  0.1136E-01  0.1208E-02       -196.46  0.2878 -0.1795E-01  0.8836E-03       -178.84  0.2949 -0.4766E-01  0.8833E-03
          0.0330     -217.42  0.2803  0.8387E-02  0.7867E-03       -196.54  0.2878 -0.1865E-01  0.8838E-03       -178.93  0.2949 -0.4861E-01  0.8833E-03
          0.0499     -217.47  0.2803  0.2373E-02  0.9856E-03       -196.63  0.2878 -0.1994E-01  0.8835E-03       -179.04  0.2948 -0.4969E-01  0.8833E-03
          0.0719     -217.48  0.2803 -0.8953E-02  0.8778E-03       -196.75  0.2877 -0.2278E-01  0.8833E-03       -179.19  0.2948 -0.5109E-01  0.8833E-03
          0.1004     -217.40  0.2803 -0.2927E-01  0.9460E-03       -196.88  0.2877 -0.2870E-01  0.8834E-03       -179.36  0.2947 -0.5327E-01  0.8833E-03
          0.1376     -217.11  0.2804 -0.6409E-01  0.8976E-03       -196.98  0.2876 -0.4073E-01  0.8833E-03       -179.57  0.2946 -0.5744E-01  0.8833E-03
          0.1858     -216.42  0.2806 -0.1206E+00  0.9345E-03       -196.98  0.2876 -0.6381E-01  0.8834E-03       -179.76  0.2945 -0.6628E-01  0.8833E-03
          0.2358     -215.41  0.2810 -0.1873E+00  0.9046E-03       -196.82  0.2877 -0.9493E-01  0.8833E-03       -179.88  0.2945 -0.7969E-01  0.8833E-03
          0.2858     -214.41  0.2814 -0.2356E+00  0.9283E-03       -196.53  0.2878 -0.1273E+00  0.8833E-03       -179.90  0.2945 -0.9622E-01  0.8833E-03
          0.3358     -213.73  0.2816 -0.2559E+00  0.9091E-03       -196.37  0.2879 -0.1541E+00  0.8834E-03       -179.99  0.2944 -0.1088E+00  0.8834E-03
          0.3858     -213.37  0.2818 -0.2727E+00  0.9245E-03       -196.50  0.2878 -0.1752E+00  0.8834E-03       -180.28  0.2943 -0.1127E+00  0.8834E-03
          0.4358     -213.32  0.2818 -0.2843E+00  0.9120E-03       -196.83  0.2877 -0.1902E+00  0.8834E-03       -180.70  0.2942 -0.1109E+00  0.8834E-03
          0.4858     -213.53  0.2817 -0.2896E+00  0.9219E-03       -197.31  0.2875 -0.1998E+00  0.8834E-03       -181.20  0.2939 -0.1051E+00  0.8834E-03
          0.5358     -213.94  0.2815 -0.2882E+00  0.9139E-03       -197.83  0.2873 -0.2040E+00  0.8834E-03       -181.72  0.2937 -0.9822E-01  0.8834E-03
          0.5858     -214.44  0.2814 -0.2800E+00  0.9204E-03       -198.30  0.2872 -0.2031E+00  0.8834E-03       -182.17  0.2935 -0.9258E-01  0.8834E-03
          0.6358     -214.97  0.2812 -0.2660E+00  0.9152E-03       -198.66  0.2870 -0.1982E+00  0.8834E-03       -182.49  0.2934 -0.8984E-01  0.8834E-03
          0.6858     -215.43  0.2810 -0.2474E+00  0.9194E-03       -198.82  0.2870 -0.1904E+00  0.8834E-03       -182.64  0.2933 -0.9123E-01  0.8834E-03
          0.7358     -215.75  0.2809 -0.2262E+00  0.9160E-03       -198.75  0.2870 -0.1810E+00  0.8834E-03       -182.56  0.2934 -0.9741E-01  0.8834E-03
          0.7858     -216.40  0.2807 -0.1578E+00  0.9191E-03       -198.53  0.2871 -0.1610E+00  0.8834E-03       -182.29  0.2935 -0.1054E+00  0.8833E-03
          0.8358     -217.25  0.2803 -0.9393E-01  0.9170E-03       -198.58  0.2871 -0.1353E+00  0.8834E-03       -182.16  0.2935 -0.1037E+00  0.8834E-03
          0.8858     -218.19  0.2800 -0.4112E-01  0.9190E-03       -198.76  0.2870 -0.1066E+00  0.8834E-03       -182.11  0.2936 -0.9637E-01  0.8834E-03
          0.9358     -219.11  0.2797 -0.4545E-02  0.9176E-03       -199.06  0.2869 -0.7977E-01  0.8834E-03       -182.16  0.2935 -0.8477E-01  0.8834E-03
          0.9679     -219.62  0.2795  0.8640E-02  0.9188E-03       -199.27  0.2868 -0.6425E-01  0.8834E-03       -182.21  0.2935 -0.7667E-01  0.8834E-03
          1.0000     -220.04  0.2793  0.1310E-01  0.9180E-03       -199.50  0.2867 -0.5175E-01  0.8834E-03       -182.30  0.2935 -0.6828E-01  0.8834E-03
end
