 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 3.2022    Time:  19:31:49
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -196.50  0.2878  0.3655E-01  0.9915E-02       -179.80  0.2945 -0.6203E+00  0.9249E-02       -170.17  0.2986 -0.9424E+00  0.8822E-02
          0.0200     -197.11  0.2876  0.9066E-02  0.9934E-02       -180.31  0.2943 -0.5920E+00  0.9246E-02       -170.41  0.2984 -0.9131E+00  0.8821E-02
          0.0330     -197.77  0.2874 -0.5387E-01  0.9942E-02       -181.05  0.2940 -0.5580E+00  0.9242E-02       -170.78  0.2983 -0.8723E+00  0.8820E-02
          0.0499     -197.97  0.2873 -0.1810E+00  0.9921E-02       -181.85  0.2937 -0.5349E+00  0.9238E-02       -171.25  0.2981 -0.8279E+00  0.8819E-02
          0.0719     -197.15  0.2876 -0.4204E+00  0.9841E-02       -182.62  0.2933 -0.5400E+00  0.9234E-02       -171.81  0.2979 -0.7837E+00  0.8817E-02
          0.1004     -194.08  0.2886 -0.8498E+00  0.9681E-02       -182.95  0.2932 -0.6147E+00  0.9233E-02       -172.36  0.2976 -0.7580E+00  0.8815E-02
          0.1376     -187.29  0.2913 -0.1586E+01  0.9454E-02       -181.97  0.2936 -0.8280E+00  0.9239E-02       -172.53  0.2975 -0.7882E+00  0.8812E-02
          0.1858     -174.42  0.2966 -0.2780E+01  0.9176E-02       -177.71  0.2953 -0.1326E+01  0.9257E-02       -171.35  0.2980 -0.9601E+00  0.8808E-02
          0.2358     -158.19  0.3034 -0.4191E+01  0.8913E-02       -169.92  0.2985 -0.2091E+01  0.9282E-02       -168.13  0.2993 -0.1309E+01  0.8806E-02
          0.2858     -141.76  0.3108 -0.5571E+01  0.8683E-02       -159.20  0.3030 -0.3046E+01  0.9295E-02       -162.54  0.3016 -0.1844E+01  0.8809E-02
          0.3358     -127.54  0.3175 -0.6769E+01  0.8501E-02       -146.78  0.3085 -0.4099E+01  0.9286E-02       -154.67  0.3049 -0.2541E+01  0.8819E-02
          0.3858     -114.83  0.3236 -0.7759E+01  0.8353E-02       -134.73  0.3141 -0.5237E+01  0.9263E-02       -145.35  0.3091 -0.3424E+01  0.8833E-02
          0.4358     -104.98  0.3285 -0.8445E+01  0.8243E-02       -123.26  0.3194 -0.6175E+01  0.9234E-02       -135.43  0.3138 -0.4356E+01  0.8852E-02
          0.4858      -97.48  0.3321 -0.8760E+01  0.8172E-02       -113.38  0.3242 -0.6895E+01  0.9203E-02       -125.55  0.3183 -0.5173E+01  0.8869E-02
          0.5358      -92.20  0.3345 -0.8672E+01  0.8138E-02       -105.65  0.3280 -0.7299E+01  0.9184E-02       -116.56  0.3226 -0.5814E+01  0.8879E-02
          0.5858      -89.77  0.3357 -0.8190E+01  0.8142E-02       -100.37  0.3306 -0.7314E+01  0.9173E-02       -109.57  0.3261 -0.6213E+01  0.8888E-02
          0.6358      -89.78  0.3357 -0.7362E+01  0.8186E-02        -97.39  0.3320 -0.6991E+01  0.9173E-02       -104.63  0.3285 -0.6280E+01  0.8893E-02
          0.6858      -92.05  0.3346 -0.6269E+01  0.8266E-02        -96.66  0.3324 -0.6382E+01  0.9184E-02       -101.72  0.3299 -0.6049E+01  0.8893E-02
          0.7358      -96.77  0.3325 -0.5017E+01  0.8382E-02        -98.17  0.3317 -0.5579E+01  0.9202E-02       -100.86  0.3304 -0.5596E+01  0.8891E-02
          0.7858     -103.80  0.3290 -0.3566E+01  0.8543E-02       -101.37  0.3301 -0.4602E+01  0.9223E-02       -101.56  0.3300 -0.4946E+01  0.8888E-02
          0.8358     -112.54  0.3247 -0.2216E+01  0.8743E-02       -106.18  0.3278 -0.3588E+01  0.9241E-02       -103.81  0.3289 -0.4202E+01  0.8882E-02
          0.8858     -122.13  0.3200 -0.1100E+01  0.8972E-02       -111.94  0.3249 -0.2662E+01  0.9253E-02       -107.12  0.3273 -0.3462E+01  0.8874E-02
          0.9358     -131.90  0.3154 -0.3272E+00  0.9219E-02       -118.11  0.3219 -0.1899E+01  0.9254E-02       -111.10  0.3253 -0.2795E+01  0.8863E-02
          0.9679     -137.62  0.3128 -0.4845E-01  0.9379E-02       -122.01  0.3200 -0.1514E+01  0.9250E-02       -113.76  0.3240 -0.2422E+01  0.8856E-02
          1.0000     -142.40  0.3105  0.4572E-01  0.9520E-02       -125.73  0.3183 -0.1254E+01  0.9245E-02       -116.46  0.3227 -0.2114E+01  0.8850E-02
end
