 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:50
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.86909E-02  0.69988E-01  0.86909E-02  0.69480E-01 -0.36633E+01  0.86909E-04  0.69988E-03  0.86909E-04  0.69480E-03 -0.36633E-01 -0.18228E+03 -0.14641E+03  0.60178E+02  0.00000E+00  0.00000E+00  0.10267E+03  0.78931E-06  0.87699E-04      1  0.00000E+00      0.000
       0.0200  0.84544E-02  0.69988E-01  0.84550E-02  0.69476E-01 -0.33371E+01  0.17145E-03  0.13998E-02  0.17146E-03  0.13896E-02 -0.70004E-01 -0.18265E+03 -0.14670E+03  0.60178E+02  0.00000E+00  0.00000E+00  0.10264E+03  0.39434E-05  0.17540E-03      2  0.00000E+00      0.000
       0.0330  0.79131E-02  0.69988E-01  0.79163E-02  0.69472E-01 -0.30254E+01  0.27432E-03  0.23096E-02  0.27437E-03  0.22927E-02 -0.10933E+00 -0.18319E+03 -0.14715E+03  0.60178E+02  0.00000E+00  0.00000E+00  0.10260E+03  0.15081E-04  0.28945E-03      3  0.00000E+00      0.000
       0.0499  0.68199E-02  0.69988E-01  0.68212E-02  0.69466E-01 -0.28169E+01  0.38958E-03  0.34924E-02  0.38965E-03  0.34667E-02 -0.15694E+00 -0.18385E+03 -0.14770E+03  0.60178E+02  0.00000E+00  0.00000E+00  0.10255E+03  0.48036E-04  0.43769E-03      4  0.00000E+00      0.000
       0.0719  0.47603E-02  0.69988E-01  0.47614E-02  0.69458E-01 -0.26224E+01  0.49416E-03  0.50301E-02  0.49426E-03  0.49927E-02 -0.21455E+00 -0.18468E+03 -0.14841E+03  0.60178E+02  0.00000E+00  0.00000E+00  0.10249E+03  0.13613E-03  0.63038E-03      5  0.00000E+00      0.000
       0.1004  0.10667E-02  0.69988E-01  0.10667E-02  0.69449E-01 -0.24508E+01  0.52463E-03  0.70290E-02  0.52472E-03  0.69762E-02 -0.28455E+00 -0.18571E+03 -0.14931E+03  0.60178E+02  0.00000E+00  0.00000E+00  0.10242E+03  0.35613E-03  0.88086E-03      6  0.00000E+00      0.000
       0.1376 -0.52638E-02  0.69988E-01 -0.52605E-02  0.69436E-01 -0.22841E+01  0.32919E-03  0.96276E-02  0.32941E-03  0.95543E-02 -0.36936E+00 -0.18696E+03 -0.15045E+03  0.60178E+02  0.00000E+00  0.00000E+00  0.10233E+03  0.87707E-03  0.12065E-02      7  0.00000E+00      0.000
       0.1858 -0.15536E-01  0.69988E-01 -0.15537E-01  0.69421E-01 -0.21202E+01 -0.42068E-03  0.13006E-01 -0.42055E-03  0.12905E-01 -0.47170E+00 -0.18847E+03 -0.15188E+03  0.60178E+02  0.00000E+00  0.00000E+00  0.10223E+03  0.20503E-02  0.16298E-02      8  0.00000E+00      0.000
