 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 3.2022    Time:  19:31:46
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -194.03  0.2887  0.1414E+00  0.1011E-01       -175.87  0.2962 -0.5427E+00  0.9215E-02       -165.26  0.3006 -0.9247E+00  0.8812E-02
          0.0230     -195.01  0.2883  0.1414E+00  0.1015E-01       -176.61  0.2958 -0.5095E+00  0.9210E-02       -165.71  0.3004 -0.8899E+00  0.8811E-02
          0.0399     -196.41  0.2879  0.1414E+00  0.1019E-01       -177.67  0.2954 -0.4663E+00  0.9203E-02       -166.38  0.3001 -0.8430E+00  0.8810E-02
          0.0619     -197.99  0.2873  0.1414E+00  0.1023E-01       -178.95  0.2949 -0.4222E+00  0.9196E-02       -167.23  0.2998 -0.7900E+00  0.8809E-02
          0.0904     -199.94  0.2866  0.1414E+00  0.1026E-01       -180.54  0.2942 -0.3729E+00  0.9188E-02       -168.34  0.2993 -0.7284E+00  0.8807E-02
          0.1276     -202.21  0.2858  0.1414E+00  0.1029E-01       -182.46  0.2934 -0.3227E+00  0.9180E-02       -169.74  0.2987 -0.6608E+00  0.8806E-02
          0.1758     -204.87  0.2848  0.1414E+00  0.1031E-01       -184.76  0.2924 -0.2710E+00  0.9172E-02       -171.49  0.2980 -0.5880E+00  0.8805E-02
          0.2386     -207.94  0.2837  0.1414E+00  0.1032E-01       -187.47  0.2913 -0.2195E+00  0.9164E-02       -173.63  0.2971 -0.5121E+00  0.8804E-02
          0.3232     -220.10  0.2796  0.7189E+00  0.1057E-01       -193.04  0.2891  0.2368E-01  0.9163E-02       -177.12  0.2957 -0.3554E+00  0.8805E-02
          0.4360     -244.51  0.2707  0.1491E+01  0.1098E-01       -203.69  0.2852  0.4482E+00  0.9197E-02       -183.26  0.2931 -0.7008E-01  0.8807E-02
          0.5770     -264.82  0.2646  0.1434E+01  0.1103E-01       -216.43  0.2806  0.7053E+00  0.9233E-02       -191.65  0.2896  0.2083E+00  0.8804E-02
          0.7885     -248.66  0.2695  0.1414E+00  0.1052E-01       -220.65  0.2792  0.3497E+00  0.9176E-02       -198.37  0.2872  0.1723E+00  0.8786E-02
          1.0000     -247.01  0.2704  0.1414E+00  0.1039E-01       -221.87  0.2786  0.1714E+00  0.9178E-02       -201.67  0.2858  0.8419E-01  0.8799E-02
end
