 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 3.2022    Time:  23: 2:29
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -190.09  0.2903  0.2348E-01  0.2747E-02       -172.28  0.2977 -0.4784E+00  0.2701E-02       -159.97  0.3028 -0.7077E+00  0.2529E-02
          0.0230     -190.83  0.2899  0.2348E-01  0.2748E-02       -172.83  0.2974 -0.4497E+00  0.2701E-02       -160.26  0.3027 -0.6769E+00  0.2528E-02
          0.0399     -191.86  0.2895  0.2348E-01  0.2748E-02       -173.61  0.2971 -0.4129E+00  0.2701E-02       -160.69  0.3025 -0.6354E+00  0.2528E-02
          0.0619     -193.04  0.2891  0.2348E-01  0.2748E-02       -174.53  0.2967 -0.3748E+00  0.2701E-02       -161.23  0.3023 -0.5888E+00  0.2528E-02
          0.0904     -194.43  0.2886  0.2347E-01  0.2748E-02       -175.66  0.2963 -0.3337E+00  0.2701E-02       -161.93  0.3020 -0.5352E+00  0.2528E-02
          0.1276     -196.05  0.2880  0.2348E-01  0.2748E-02       -176.99  0.2957 -0.2907E+00  0.2701E-02       -162.81  0.3016 -0.4763E+00  0.2528E-02
          0.1758     -197.88  0.2873  0.2347E-01  0.2748E-02       -178.54  0.2950 -0.2471E+00  0.2700E-02       -163.87  0.3012 -0.4129E+00  0.2528E-02
          0.2386     -199.95  0.2866  0.2347E-01  0.2748E-02       -180.31  0.2943 -0.2029E+00  0.2700E-02       -165.14  0.3006 -0.3469E+00  0.2528E-02
          0.3232     -203.58  0.2853  0.1194E+00  0.2759E-02       -182.72  0.2933 -0.1259E+00  0.2700E-02       -166.79  0.3000 -0.2642E+00  0.2528E-02
          0.4360     -210.68  0.2828  0.2475E+00  0.2779E-02       -188.16  0.2911 -0.2371E-02  0.2702E-02       -170.73  0.2984 -0.9934E-01  0.2529E-02
          0.5770     -219.84  0.2794  0.2381E+00  0.2781E-02       -196.90  0.2877  0.1042E+00  0.2703E-02       -177.48  0.2956  0.1140E+00  0.2530E-02
          0.7885     -225.66  0.2770  0.2348E-01  0.2756E-02       -204.72  0.2847  0.9027E-01  0.2702E-02       -184.38  0.2925  0.2272E+00  0.2529E-02
          1.0000     -225.33  0.2772  0.2348E-01  0.2753E-02       -203.45  0.2850  0.8460E-01  0.2700E-02       -183.85  0.2925  0.1427E+00  0.2528E-02
end
