 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:27
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100      -76.41  0.3425  0.4417E-01  0.8863E-03        -55.50  0.3526 -0.9646E-01  0.8833E-03        -37.62  0.3606 -0.1616E-01  0.8832E-03
          0.0230      -76.45  0.3424  0.4416E-01  0.8865E-03        -55.39  0.3526  0.3360E-01  0.8833E-03        -37.25  0.3608  0.1844E+00  0.8834E-03
          0.0399      -76.35  0.3425  0.4416E-01  0.8865E-03        -55.14  0.3528  0.1465E+00  0.8833E-03        -36.82  0.3610  0.3176E+00  0.8833E-03
          0.0619      -76.07  0.3426  0.4417E-01  0.8866E-03        -54.80  0.3529  0.1933E+00  0.8833E-03        -36.41  0.3611  0.3421E+00  0.8834E-03
          0.0904      -75.66  0.3428  0.4416E-01  0.8866E-03        -54.37  0.3531  0.2020E+00  0.8833E-03        -35.99  0.3613  0.3289E+00  0.8833E-03
          0.1276      -75.16  0.3431  0.4416E-01  0.8867E-03        -53.89  0.3534  0.1858E+00  0.8833E-03        -35.55  0.3615  0.2922E+00  0.8833E-03
          0.1758      -74.63  0.3433  0.4415E-01  0.8867E-03        -53.39  0.3536  0.1605E+00  0.8833E-03        -35.10  0.3617  0.2464E+00  0.8833E-03
          0.2386      -74.10  0.3436  0.4416E-01  0.8867E-03        -52.90  0.3538  0.1335E+00  0.8833E-03        -34.66  0.3618  0.1997E+00  0.8833E-03
          0.3232      -74.43  0.3435  0.2245E+00  0.8886E-03        -52.91  0.3538  0.2201E+00  0.8834E-03        -34.60  0.3619  0.2334E+00  0.8834E-03
          0.4360      -75.86  0.3428  0.4656E+00  0.8913E-03        -53.84  0.3534  0.3913E+00  0.8834E-03        -35.30  0.3616  0.3693E+00  0.8834E-03
          0.5770      -76.75  0.3422  0.4479E+00  0.8915E-03        -54.69  0.3530  0.4323E+00  0.8834E-03        -36.05  0.3613  0.4495E+00  0.8834E-03
          0.7885      -74.74  0.3431  0.4417E-01  0.8881E-03        -53.52  0.3534  0.1639E+00  0.8833E-03        -35.22  0.3615  0.2604E+00  0.8833E-03
          1.0000      -73.70  0.3438  0.4417E-01  0.8879E-03        -52.51  0.3540  0.1146E+00  0.8834E-03        -34.32  0.3620  0.1646E+00  0.8834E-03
end
