 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:23
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -169.294 0.2989   0.1844E+01  0.4208E-03 -0.5065E-01  0.0000E+00      -1  -0.117E-02   20.00  0.8496E-03  0.1019E+00
   2    -3.0000    -166.375 0.3001   0.1909E+01  0.4246E-03 -0.1139E+00  0.0000E+00      -1  -0.262E-02   20.00  0.8647E-03  0.1038E+00
   3    -6.0000    -163.649 0.3013   0.1969E+01  0.4281E-03 -0.2381E+00  0.0000E+00      -1  -0.548E-02   20.00  0.8736E-03  0.1048E+00
   4    -9.0000    -161.098 0.3023   0.2026E+01  0.4315E-03 -0.3558E+00  0.1694E-02      -1  -0.819E-02   20.00  0.8788E-03  0.1055E+00
   5   -12.0000    -158.701 0.3033   0.2080E+01  0.4346E-03 -0.4673E+00  0.1695E-02      -1  -0.108E-01   20.00  0.8821E-03  0.1059E+00
   6   -15.0000    -156.445 0.3043   0.2130E+01  0.4375E-03 -0.5736E+00  0.1696E-02      -1  -0.132E-01   20.00  0.8832E-03  0.1060E+00
   7   -18.0000    -154.316 0.3052   0.2177E+01  0.4403E-03 -0.6745E+00  0.1696E-02      -1  -0.155E-01   20.00  0.8833E-03  0.1060E+00
   8   -21.0000    -152.303 0.3060   0.2222E+01  0.4429E-03 -0.7735E+00  0.1697E-02      -1  -0.178E-01   20.00  0.8833E-03  0.1060E+00
   9   -24.0000    -150.397 0.3069   0.2293E+01  0.4451E-03 -0.8708E+00  0.1616E-02      -1  -0.200E-01   20.00  0.8833E-03  0.1060E+00
  10   -27.0000    -148.580 0.3077   0.2365E+01  0.4472E-03 -0.9627E+00  0.1516E-02      -1  -0.222E-01   20.00  0.8833E-03  0.1060E+00
  11   -30.0000    -146.839 0.3085   0.2434E+01  0.4493E-03 -0.1049E+01  0.1415E-02      -1  -0.241E-01   20.00  0.8833E-03  0.1060E+00
  12   -33.0000    -145.164 0.3093   0.2501E+01  0.4512E-03 -0.1129E+01  0.1314E-02      -1  -0.260E-01   20.00  0.8833E-03  0.1060E+00
  13   -36.0000    -143.546 0.3100   0.2566E+01  0.4531E-03 -0.1202E+01  0.1213E-02      -1  -0.277E-01   20.00  0.8833E-03  0.1060E+00
  14   -39.0000    -141.975 0.3108   0.2628E+01  0.4549E-03 -0.1270E+01  0.1112E-02      -1  -0.292E-01   20.00  0.8834E-03  0.1060E+00
  15   -42.0000    -140.445 0.3115   0.2689E+01  0.4567E-03 -0.1333E+01  0.1011E-02      -1  -0.307E-01   20.00  0.8834E-03  0.1060E+00
  16   -45.0000    -138.949 0.3122   0.2749E+01  0.4584E-03 -0.1390E+01  0.9104E-03      -1  -0.320E-01   20.00  0.8834E-03  0.1060E+00
  17   -48.0000    -137.480 0.3128   0.2807E+01  0.4601E-03 -0.1443E+01  0.8093E-03      -1  -0.332E-01   20.00  0.8834E-03  0.1060E+00
  18   -51.0000    -136.032 0.3135   0.2865E+01  0.4618E-03 -0.1490E+01  0.7083E-03      -1  -0.343E-01   20.00  0.8834E-03  0.1060E+00
  19   -54.0000    -134.601 0.3142   0.2922E+01  0.4634E-03 -0.1533E+01  0.6072E-03      -1  -0.353E-01   20.00  0.8834E-03  0.1060E+00
  20   -57.0000    -133.180 0.3148   0.2979E+01  0.4651E-03 -0.1571E+01  0.5061E-03      -1  -0.361E-01   20.00  0.8834E-03  0.1060E+00
  21   -60.0000    -131.765 0.3155   0.3035E+01  0.4667E-03 -0.1605E+01  0.4049E-03      -1  -0.369E-01   20.00  0.8834E-03  0.1060E+00
  22   -63.0000    -130.352 0.3161   0.3091E+01  0.4683E-03 -0.1635E+01  0.3037E-03      -1  -0.376E-01   20.00  0.8834E-03  0.1060E+00
  23   -66.0000    -128.938 0.3168   0.3148E+01  0.4700E-03 -0.1662E+01  0.2025E-03      -1  -0.382E-01   20.00  0.8834E-03  0.1060E+00
  24   -69.0000    -127.519 0.3174   0.3204E+01  0.4716E-03 -0.1684E+01  0.1013E-03      -1  -0.387E-01   20.00  0.8834E-03  0.1060E+00
  25   -72.0000    -126.091 0.3181   0.3261E+01  0.4733E-03 -0.1703E+01  0.0000E+00      -1  -0.392E-01   20.00  0.8834E-03  0.1060E+00
  26   -75.0000    -124.653 0.3188   0.3319E+01  0.4749E-03 -0.1720E+01  0.0000E+00      -1  -0.396E-01   20.00  0.8834E-03  0.1060E+00
  27   -78.0000    -123.200 0.3194   0.3377E+01  0.4766E-03 -0.1733E+01  0.0000E+00      -1  -0.399E-01   20.00  0.8834E-03  0.1060E+00
  28   -81.0000    -121.732 0.3201   0.3435E+01  0.4783E-03 -0.1743E+01  0.0000E+00      -1  -0.401E-01   20.00  0.8834E-03  0.1060E+00
  29   -84.0000    -120.244 0.3208   0.3500E+01  0.4799E-03 -0.1751E+01  0.0000E+00      -1  -0.403E-01   20.00  0.8834E-03  0.1060E+00
  30   -87.0000    -118.726 0.3216   0.3600E+01  0.4810E-03 -0.1756E+01  0.0000E+00      -1  -0.404E-01   20.00  0.8834E-03  0.1060E+00
  31   -90.0000    -117.171 0.3223   0.3702E+01  0.4821E-03 -0.1759E+01  0.0000E+00      -1  -0.405E-01   20.00  0.8834E-03  0.1060E+00
  32   -93.0000    -115.577 0.3231   0.3808E+01  0.4832E-03 -0.1761E+01  0.0000E+00      -1  -0.405E-01   20.00  0.8834E-03  0.1060E+00
  33   -96.0000    -113.946 0.3239   0.3915E+01  0.4844E-03 -0.1760E+01  0.0000E+00      -1  -0.405E-01   20.00  0.8834E-03  0.1060E+00
  34   -99.0000    -112.275 0.3247   0.4025E+01  0.4856E-03 -0.1758E+01  0.0000E+00      -1  -0.405E-01   20.00  0.8834E-03  0.1060E+00
  35  -102.0000    -110.567 0.3256   0.4138E+01  0.4868E-03 -0.1755E+01  0.0000E+00      -1  -0.404E-01   20.00  0.8834E-03  0.1060E+00
  36  -105.0000    -108.820 0.3264   0.4253E+01  0.4880E-03 -0.1749E+01  0.0000E+00      -1  -0.403E-01   20.00  0.8834E-03  0.1060E+00
  37  -108.0000    -107.035 0.3273   0.4371E+01  0.4893E-03 -0.1744E+01  0.0000E+00      -1  -0.401E-01   20.00  0.8834E-03  0.1060E+00
  38  -111.0000    -105.214 0.3282   0.4491E+01  0.4906E-03 -0.1737E+01  0.0000E+00      -1  -0.400E-01   20.00  0.8834E-03  0.1060E+00
  39  -114.0000    -103.356 0.3291   0.4614E+01  0.4919E-03 -0.1729E+01  0.0000E+00      -1  -0.398E-01   20.00  0.8834E-03  0.1060E+00
  40  -117.0000    -101.462 0.3300   0.4739E+01  0.4933E-03 -0.1720E+01  0.0000E+00      -1  -0.396E-01   20.00  0.8833E-03  0.1060E+00
  41  -120.0000     -99.534 0.3310   0.4866E+01  0.4946E-03 -0.1712E+01  0.0000E+00      -1  -0.394E-01   20.00  0.8833E-03  0.1060E+00
  42  -123.0000     -97.573 0.3319   0.4995E+01  0.4960E-03 -0.1702E+01  0.0000E+00      -1  -0.392E-01   20.00  0.8833E-03  0.1060E+00
  43  -126.0000     -95.579 0.3329   0.5127E+01  0.4974E-03 -0.1692E+01  0.0000E+00      -1  -0.389E-01   20.00  0.8833E-03  0.1060E+00
  44  -129.0000     -93.547 0.3339   0.5329E+01  0.4974E-03 -0.1681E+01  0.0000E+00      -1  -0.387E-01   20.00  0.8833E-03  0.1060E+00
  45  -132.0000     -91.472 0.3349   0.5540E+01  0.4973E-03 -0.1671E+01  0.0000E+00      -1  -0.384E-01   20.00  0.8833E-03  0.1060E+00
  46  -135.0000     -89.357 0.3360   0.5755E+01  0.4972E-03 -0.1661E+01  0.0000E+00      -1  -0.382E-01   20.00  0.8833E-03  0.1060E+00
  47  -138.0000     -87.204 0.3371   0.5974E+01  0.4971E-03 -0.1650E+01  0.0000E+00      -1  -0.380E-01   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -85.015 0.3382   0.6196E+01  0.4970E-03 -0.1639E+01  0.0000E+00      -1  -0.377E-01   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -82.792 0.3393   0.6422E+01  0.4969E-03 -0.1630E+01  0.0000E+00      -1  -0.375E-01   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -80.538 0.3404   0.6651E+01  0.4968E-03 -0.1619E+01  0.0000E+00      -1  -0.373E-01   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -78.253 0.3415   0.6883E+01  0.4967E-03 -0.1608E+01  0.0000E+00      -1  -0.370E-01   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -75.940 0.3427   0.7118E+01  0.4966E-03 -0.1598E+01  0.0000E+00      -1  -0.368E-01   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -73.596 0.3438   0.7449E+01  0.4945E-03 -0.1589E+01  0.0000E+00      -1  -0.366E-01   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -71.220 0.3450   0.7797E+01  0.4919E-03 -0.1580E+01  0.0000E+00      -1  -0.363E-01   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -68.812 0.3462   0.8151E+01  0.4894E-03 -0.1570E+01  0.0000E+00      -1  -0.361E-01   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -66.376 0.3474   0.8508E+01  0.4868E-03 -0.1561E+01  0.0000E+00      -1  -0.359E-01   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -63.913 0.3486   0.8870E+01  0.4842E-03 -0.1553E+01  0.0000E+00      -1  -0.357E-01   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -61.427 0.3498   0.9234E+01  0.4816E-03 -0.1545E+01  0.0000E+00      -1  -0.356E-01   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -58.916 0.3510   0.9658E+01  0.4777E-03 -0.1536E+01  0.0000E+00      -1  -0.354E-01   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -56.380 0.3522   0.1017E+02  0.4721E-03 -0.1529E+01  0.0000E+00      -1  -0.352E-01   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -53.819 0.3534   0.1068E+02  0.4663E-03 -0.1523E+01  0.0000E+00      -1  -0.350E-01   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -51.236 0.3546   0.1120E+02  0.4605E-03 -0.1517E+01  0.0000E+00      -1  -0.349E-01   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -48.632 0.3558   0.1172E+02  0.4547E-03 -0.1508E+01  0.0000E+00      -1  -0.347E-01   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -46.007 0.3570   0.1234E+02  0.4469E-03 -0.1503E+01  0.0000E+00      -1  -0.346E-01   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -43.362 0.3581   0.1303E+02  0.4376E-03 -0.1500E+01  0.0000E+00      -1  -0.345E-01   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -40.698 0.3593   0.1373E+02  0.4283E-03 -0.1494E+01  0.0000E+00      -1  -0.344E-01   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -38.015 0.3605   0.1444E+02  0.4188E-03 -0.1488E+01  0.0000E+00      -1  -0.342E-01   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -35.315 0.3616   0.1531E+02  0.4063E-03 -0.1487E+01  0.0000E+00      -1  -0.342E-01   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -32.598 0.3627   0.1620E+02  0.3931E-03 -0.1482E+01  0.0000E+00      -1  -0.341E-01   20.00  0.8833E-03  0.1060E+00
