 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57: 6
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.34799E-01  0.94180E-01  0.34797E-01  0.92612E-01 -0.89695E+00  0.34799E-03  0.94180E-03  0.34797E-03  0.92612E-03 -0.89695E-02 -0.24033E+03 -0.19155E+03  0.70647E+02  0.00000E+00  0.00000E+00  0.10058E+03  0.78931E-06  0.34876E-03      1  0.00000E+00      0.000
       0.0230  0.34461E-01  0.94180E-01  0.34462E-01  0.92613E-01 -0.69822E+00  0.79599E-03  0.21661E-02  0.79597E-03  0.21301E-02 -0.18046E-01 -0.24021E+03 -0.19152E+03  0.70647E+02  0.00000E+00  0.00000E+00  0.10057E+03  0.62097E-05  0.80218E-03      2  0.00000E+00      0.000
       0.0399  0.33628E-01  0.94180E-01  0.33627E-01  0.92616E-01 -0.52325E+00  0.13643E-02  0.37578E-02  0.13643E-02  0.36953E-02 -0.26889E-01 -0.24004E+03 -0.19147E+03  0.70647E+02  0.00000E+00  0.00000E+00  0.10055E+03  0.27342E-04  0.13916E-02      3  0.00000E+00      0.000
       0.0619  0.31894E-01  0.94180E-01  0.31891E-01  0.92618E-01 -0.41438E+00  0.20650E-02  0.58269E-02  0.20649E-02  0.57301E-02 -0.35993E-01 -0.23982E+03 -0.19141E+03  0.70647E+02  0.00000E+00  0.00000E+00  0.10054E+03  0.92912E-04  0.21578E-02      4  0.00000E+00      0.000
       0.0904  0.28593E-01  0.94180E-01  0.28592E-01  0.92621E-01 -0.31866E+00  0.28816E-02  0.85168E-02  0.28815E-02  0.83755E-02 -0.45094E-01 -0.23953E+03 -0.19134E+03  0.70647E+02  0.00000E+00  0.00000E+00  0.10053E+03  0.27242E-03  0.31540E-02      5  0.00000E+00      0.000
       0.1276  0.22704E-01  0.94180E-01  0.22706E-01  0.92626E-01 -0.24018E+00  0.37246E-02  0.12014E-01  0.37246E-02  0.11815E-01 -0.54012E-01 -0.23914E+03 -0.19125E+03  0.70647E+02  0.00000E+00  0.00000E+00  0.10052E+03  0.72444E-03  0.44490E-02      6  0.00000E+00      0.000
       0.1758  0.12852E-01  0.94180E-01  0.12852E-01  0.92631E-01 -0.17077E+00  0.43450E-02  0.16560E-01  0.43449E-02  0.16286E-01 -0.62255E-01 -0.23861E+03 -0.19114E+03  0.70647E+02  0.00000E+00  0.00000E+00  0.10050E+03  0.17876E-02  0.61325E-02      7  0.00000E+00      0.000
       0.2258  0.92982E-03  0.94180E-01  0.93140E-03  0.92636E-01 -0.11871E+00  0.43915E-02  0.21269E-01  0.43915E-02  0.20917E-01 -0.68190E-01 -0.23804E+03 -0.19103E+03  0.70647E+02  0.00000E+00  0.00000E+00  0.10049E+03  0.34850E-02  0.78765E-02      8  0.00000E+00      0.000
