 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:21
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -229.56  0.2759  0.9022E-02  0.8494E-03       -208.52  0.2835 -0.3414E-03  0.8833E-03       -190.52  0.2900 -0.2135E-02  0.8833E-03
          0.0200     -229.57  0.2759  0.6722E-02  0.8494E-03       -208.54  0.2835 -0.1780E-03  0.8833E-03       -190.55  0.2900 -0.2258E-02  0.8833E-03
          0.0330     -229.57  0.2759  0.1438E-02  0.8493E-03       -208.58  0.2835 -0.2358E-03  0.8833E-03       -190.59  0.2900 -0.2582E-02  0.8833E-03
          0.0499     -229.52  0.2759 -0.9221E-02  0.8492E-03       -208.61  0.2835 -0.1270E-02  0.8833E-03       -190.63  0.2900 -0.2996E-02  0.8833E-03
          0.0719     -229.35  0.2760 -0.2930E-01  0.8491E-03       -208.65  0.2834 -0.4567E-02  0.8833E-03       -190.69  0.2900 -0.3965E-02  0.8833E-03
          0.1004     -228.95  0.2761 -0.6531E-01  0.8490E-03       -208.64  0.2834 -0.1290E-01  0.8833E-03       -190.76  0.2899 -0.6384E-02  0.8833E-03
          0.1376     -228.08  0.2764 -0.1270E+00  0.8488E-03       -208.52  0.2835 -0.3141E-01  0.8833E-03       -190.80  0.2899 -0.1252E-01  0.8833E-03
          0.1858     -226.37  0.2770 -0.2272E+00  0.8485E-03       -208.11  0.2836 -0.6886E-01  0.8833E-03       -190.74  0.2900 -0.2717E-01  0.8833E-03
          0.2358     -224.06  0.2779 -0.3455E+00  0.8481E-03       -207.39  0.2839 -0.1209E+00  0.8833E-03       -190.54  0.2900 -0.5039E-01  0.8833E-03
          0.2858     -221.51  0.2788 -0.4520E+00  0.8478E-03       -206.39  0.2842 -0.1808E+00  0.8833E-03       -190.16  0.2902 -0.8115E-01  0.8833E-03
          0.3358     -219.13  0.2797 -0.5326E+00  0.8476E-03       -205.36  0.2846 -0.2414E+00  0.8833E-03       -189.77  0.2904 -0.1122E+00  0.8833E-03
          0.3858     -217.05  0.2804 -0.5993E+00  0.8474E-03       -204.52  0.2849 -0.2986E+00  0.8834E-03       -189.48  0.2905 -0.1374E+00  0.8834E-03
          0.4358     -215.38  0.2810 -0.6455E+00  0.8473E-03       -203.81  0.2852 -0.3477E+00  0.8834E-03       -189.25  0.2906 -0.1587E+00  0.8834E-03
          0.4858     -214.18  0.2815 -0.6667E+00  0.8472E-03       -203.24  0.2854 -0.3856E+00  0.8834E-03       -189.06  0.2907 -0.1761E+00  0.8834E-03
          0.5358     -213.48  0.2817 -0.6608E+00  0.8472E-03       -202.77  0.2856 -0.4097E+00  0.8834E-03       -188.85  0.2907 -0.1906E+00  0.8834E-03
          0.5858     -213.24  0.2818 -0.6284E+00  0.8473E-03       -202.36  0.2857 -0.4188E+00  0.8834E-03       -188.60  0.2908 -0.2025E+00  0.8834E-03
          0.6358     -213.42  0.2817 -0.5726E+00  0.8474E-03       -201.99  0.2858 -0.4131E+00  0.8834E-03       -188.27  0.2910 -0.2121E+00  0.8834E-03
          0.6858     -213.92  0.2816 -0.4990E+00  0.8475E-03       -201.62  0.2860 -0.3942E+00  0.8834E-03       -187.83  0.2912 -0.2199E+00  0.8834E-03
          0.7358     -214.64  0.2813 -0.4147E+00  0.8477E-03       -201.22  0.2861 -0.3648E+00  0.8834E-03       -187.29  0.2914 -0.2263E+00  0.8833E-03
          0.7858     -215.83  0.2809 -0.2931E+00  0.8480E-03       -200.86  0.2863 -0.3208E+00  0.8833E-03       -186.66  0.2917 -0.2293E+00  0.8833E-03
          0.8358     -217.38  0.2803 -0.1799E+00  0.8482E-03       -200.90  0.2862 -0.2685E+00  0.8833E-03       -186.27  0.2918 -0.2172E+00  0.8833E-03
          0.8858     -219.06  0.2797 -0.8633E-01  0.8485E-03       -201.19  0.2861 -0.2130E+00  0.8833E-03       -186.05  0.2919 -0.1965E+00  0.8833E-03
          0.9358     -220.67  0.2791 -0.2148E-01  0.8487E-03       -201.68  0.2860 -0.1617E+00  0.8833E-03       -186.00  0.2919 -0.1703E+00  0.8833E-03
          0.9679     -221.56  0.2788  0.1893E-02  0.8487E-03       -202.01  0.2858 -0.1322E+00  0.8833E-03       -186.02  0.2919 -0.1528E+00  0.8833E-03
          1.0000     -222.28  0.2785  0.9794E-02  0.8488E-03       -202.37  0.2857 -0.1083E+00  0.8833E-03       -186.09  0.2919 -0.1355E+00  0.8833E-03
end
