 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 3.2022    Time:  23: 2:18
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -179.55  0.2947  0.3654E-01  0.2840E-02       -161.72  0.3021 -0.5661E+00  0.2682E-02       -149.90  0.3071 -0.8915E+00  0.2528E-02
          0.0230     -180.40  0.2943  0.3653E-01  0.2842E-02       -162.37  0.3018 -0.5323E+00  0.2682E-02       -150.28  0.3069 -0.8521E+00  0.2528E-02
          0.0399     -181.56  0.2938  0.3653E-01  0.2843E-02       -163.29  0.3014 -0.4902E+00  0.2682E-02       -150.84  0.3067 -0.8012E+00  0.2528E-02
          0.0619     -182.88  0.2932  0.3654E-01  0.2843E-02       -164.37  0.3010 -0.4472E+00  0.2682E-02       -151.54  0.3063 -0.7452E+00  0.2528E-02
          0.0904     -184.45  0.2926  0.3653E-01  0.2843E-02       -165.69  0.3004 -0.4015E+00  0.2681E-02       -152.45  0.3059 -0.6827E+00  0.2528E-02
          0.1276     -186.25  0.2918  0.3653E-01  0.2844E-02       -167.25  0.2998 -0.3557E+00  0.2681E-02       -153.57  0.3055 -0.6165E+00  0.2528E-02
          0.1758     -188.33  0.2910  0.3653E-01  0.2844E-02       -169.08  0.2990 -0.3101E+00  0.2681E-02       -154.96  0.3049 -0.5491E+00  0.2528E-02
          0.2386     -190.69  0.2900  0.3653E-01  0.2844E-02       -171.20  0.2981 -0.2662E+00  0.2681E-02       -156.64  0.3042 -0.4817E+00  0.2528E-02
          0.3232     -195.29  0.2883  0.1858E+00  0.2858E-02       -174.25  0.2968 -0.1710E+00  0.2681E-02       -158.93  0.3032 -0.3913E+00  0.2528E-02
          0.4360     -203.14  0.2855  0.3852E+00  0.2883E-02       -179.49  0.2947 -0.7333E-02  0.2681E-02       -162.68  0.3017 -0.2302E+00  0.2528E-02
          0.5770     -210.64  0.2826  0.3706E+00  0.2885E-02       -186.04  0.2919  0.1109E+00  0.2682E-02       -167.69  0.2996 -0.5686E-01  0.2528E-02
          0.7885     -212.14  0.2819  0.3653E-01  0.2854E-02       -190.79  0.2897  0.3861E-01  0.2681E-02       -172.51  0.2975 -0.1016E-01  0.2528E-02
          1.0000     -214.00  0.2815  0.3653E-01  0.2850E-02       -192.64  0.2891  0.5553E-02  0.2681E-02       -174.86  0.2965 -0.5167E-01  0.2528E-02
end
