 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27:14
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -196.49  0.2879  0.3747E-01  0.1048E-02       -179.78  0.2946 -0.6202E+00  0.9448E-03       -170.15  0.2986 -0.9426E+00  0.8833E-03
          0.0200     -197.10  0.2876  0.9981E-02  0.1048E-02       -180.29  0.2943 -0.5920E+00  0.9447E-03       -170.39  0.2984 -0.9133E+00  0.8833E-03
          0.0330     -197.76  0.2874 -0.5295E-01  0.1047E-02       -181.03  0.2940 -0.5580E+00  0.9446E-03       -170.77  0.2983 -0.8724E+00  0.8833E-03
          0.0499     -197.96  0.2873 -0.1800E+00  0.1046E-02       -181.83  0.2937 -0.5350E+00  0.9446E-03       -171.23  0.2981 -0.8281E+00  0.8833E-03
          0.0719     -197.14  0.2876 -0.4195E+00  0.1045E-02       -182.61  0.2933 -0.5400E+00  0.9447E-03       -171.80  0.2979 -0.7838E+00  0.8833E-03
          0.1004     -194.07  0.2886 -0.8488E+00  0.1043E-02       -182.93  0.2932 -0.6147E+00  0.9450E-03       -172.34  0.2976 -0.7582E+00  0.8833E-03
          0.1376     -187.29  0.2913 -0.1585E+01  0.1040E-02       -181.95  0.2936 -0.8281E+00  0.9457E-03       -172.52  0.2975 -0.7884E+00  0.8833E-03
          0.1858     -174.41  0.2966 -0.2779E+01  0.1036E-02       -177.69  0.2953 -0.1326E+01  0.9470E-03       -171.34  0.2980 -0.9604E+00  0.8833E-03
          0.2358     -158.19  0.3034 -0.4190E+01  0.1032E-02       -169.91  0.2985 -0.2091E+01  0.9487E-03       -168.11  0.2993 -0.1309E+01  0.8833E-03
          0.2858     -141.76  0.3108 -0.5569E+01  0.1029E-02       -159.19  0.3030 -0.3046E+01  0.9502E-03       -162.53  0.3017 -0.1844E+01  0.8833E-03
          0.3358     -127.56  0.3175 -0.6763E+01  0.1027E-02       -146.78  0.3085 -0.4098E+01  0.9515E-03       -154.66  0.3049 -0.2541E+01  0.8833E-03
          0.3858     -114.85  0.3235 -0.7751E+01  0.1025E-02       -134.73  0.3141 -0.5236E+01  0.9526E-03       -145.34  0.3091 -0.3424E+01  0.8833E-03
          0.4358     -105.01  0.3284 -0.8435E+01  0.1024E-02       -123.27  0.3194 -0.6172E+01  0.9533E-03       -135.42  0.3138 -0.4356E+01  0.8834E-03
          0.4858      -97.51  0.3321 -0.8749E+01  0.1023E-02       -113.38  0.3242 -0.6893E+01  0.9538E-03       -125.55  0.3183 -0.5173E+01  0.8834E-03
          0.5358      -92.22  0.3345 -0.8662E+01  0.1023E-02       -105.65  0.3280 -0.7298E+01  0.9540E-03       -116.56  0.3226 -0.5814E+01  0.8835E-03
          0.5858      -89.79  0.3357 -0.8181E+01  0.1023E-02       -100.37  0.3306 -0.7313E+01  0.9540E-03       -109.57  0.3261 -0.6213E+01  0.8836E-03
          0.6358      -89.79  0.3357 -0.7356E+01  0.1024E-02        -97.39  0.3320 -0.6991E+01  0.9538E-03       -104.63  0.3285 -0.6280E+01  0.8836E-03
          0.6858      -92.05  0.3346 -0.6265E+01  0.1025E-02        -96.65  0.3324 -0.6383E+01  0.9533E-03       -101.71  0.3299 -0.6050E+01  0.8836E-03
          0.7358      -96.77  0.3325 -0.5016E+01  0.1027E-02        -98.16  0.3317 -0.5581E+01  0.9528E-03       -100.85  0.3304 -0.5597E+01  0.8835E-03
          0.7858     -103.80  0.3290 -0.3565E+01  0.1030E-02       -101.36  0.3301 -0.4602E+01  0.9520E-03       -101.55  0.3300 -0.4946E+01  0.8835E-03
          0.8358     -112.54  0.3247 -0.2216E+01  0.1033E-02       -106.17  0.3278 -0.3588E+01  0.9511E-03       -103.80  0.3289 -0.4203E+01  0.8835E-03
          0.8858     -122.13  0.3200 -0.1099E+01  0.1036E-02       -111.93  0.3249 -0.2662E+01  0.9501E-03       -107.11  0.3273 -0.3463E+01  0.8834E-03
          0.9358     -131.90  0.3154 -0.3262E+00  0.1039E-02       -118.11  0.3219 -0.1899E+01  0.9492E-03       -111.10  0.3253 -0.2796E+01  0.8834E-03
          0.9679     -137.61  0.3128 -0.4753E-01  0.1040E-02       -122.01  0.3200 -0.1514E+01  0.9487E-03       -113.75  0.3240 -0.2422E+01  0.8834E-03
          1.0000     -142.40  0.3105  0.4664E-01  0.1041E-02       -125.72  0.3183 -0.1254E+01  0.9484E-03       -116.45  0.3227 -0.2114E+01  0.8834E-03
end
