 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:23
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -123.428 0.3193   0.3367E+01  0.4763E-03 -0.7765E-01  0.0000E+00      -1  -0.179E-02   20.00  0.8591E-03  0.1030E+00
   2    -3.0000    -120.496 0.3207   0.3484E+01  0.4797E-03 -0.1955E+00  0.0000E+00      -1  -0.450E-02   20.00  0.8685E-03  0.1042E+00
   3    -6.0000    -117.759 0.3220   0.3664E+01  0.4817E-03 -0.4284E+00  0.0000E+00      -1  -0.986E-02   20.00  0.8769E-03  0.1053E+00
   4    -9.0000    -115.194 0.3233   0.3833E+01  0.4835E-03 -0.6545E+00  0.8655E-03      -1  -0.151E-01   20.00  0.8806E-03  0.1057E+00
   5   -12.0000    -112.781 0.3245   0.3992E+01  0.4852E-03 -0.8722E+00  0.8657E-03      -1  -0.201E-01   20.00  0.8825E-03  0.1059E+00
   6   -15.0000    -110.503 0.3256   0.4142E+01  0.4868E-03 -0.1082E+01  0.8658E-03      -1  -0.249E-01   20.00  0.8831E-03  0.1060E+00
   7   -18.0000    -108.347 0.3266   0.4285E+01  0.4884E-03 -0.1285E+01  0.8327E-03      -1  -0.296E-01   20.00  0.8832E-03  0.1060E+00
   8   -21.0000    -106.302 0.3276   0.4420E+01  0.4898E-03 -0.1483E+01  0.7495E-03      -1  -0.341E-01   20.00  0.8833E-03  0.1060E+00
   9   -24.0000    -104.359 0.3286   0.4548E+01  0.4912E-03 -0.1672E+01  0.6663E-03      -1  -0.385E-01   20.00  0.8833E-03  0.1060E+00
  10   -27.0000    -102.507 0.3295   0.4670E+01  0.4925E-03 -0.1853E+01  0.5831E-03      -1  -0.426E-01   20.00  0.8833E-03  0.1060E+00
  11   -30.0000    -100.740 0.3304   0.4787E+01  0.4938E-03 -0.2029E+01  0.4998E-03      -1  -0.467E-01   20.00  0.8833E-03  0.1060E+00
  12   -33.0000     -99.050 0.3312   0.4898E+01  0.4950E-03 -0.2196E+01  0.4166E-03      -1  -0.505E-01   20.00  0.8833E-03  0.1060E+00
  13   -36.0000     -97.430 0.3320   0.5005E+01  0.4961E-03 -0.2357E+01  0.3333E-03      -1  -0.542E-01   20.00  0.8833E-03  0.1060E+00
  14   -39.0000     -95.875 0.3328   0.5107E+01  0.4972E-03 -0.2513E+01  0.2500E-03      -1  -0.578E-01   20.00  0.8833E-03  0.1060E+00
  15   -42.0000     -94.376 0.3335   0.5245E+01  0.4975E-03 -0.2663E+01  0.1667E-03      -1  -0.613E-01   20.00  0.8833E-03  0.1060E+00
  16   -45.0000     -92.919 0.3342   0.5393E+01  0.4974E-03 -0.2807E+01  0.8334E-04      -1  -0.646E-01   20.00  0.8833E-03  0.1060E+00
  17   -48.0000     -91.499 0.3349   0.5537E+01  0.4973E-03 -0.2946E+01  0.0000E+00      -1  -0.678E-01   20.00  0.8833E-03  0.1060E+00
  18   -51.0000     -90.111 0.3356   0.5678E+01  0.4973E-03 -0.3078E+01  0.0000E+00      -1  -0.708E-01   20.00  0.8833E-03  0.1060E+00
  19   -54.0000     -88.751 0.3363   0.5816E+01  0.4972E-03 -0.3204E+01  0.0000E+00      -1  -0.737E-01   20.00  0.8833E-03  0.1060E+00
  20   -57.0000     -87.416 0.3370   0.5952E+01  0.4972E-03 -0.3324E+01  0.0000E+00      -1  -0.765E-01   20.00  0.8834E-03  0.1060E+00
  21   -60.0000     -86.102 0.3376   0.6086E+01  0.4971E-03 -0.3437E+01  0.0000E+00      -1  -0.791E-01   20.00  0.8834E-03  0.1060E+00
  22   -63.0000     -84.805 0.3383   0.6217E+01  0.4970E-03 -0.3546E+01  0.0000E+00      -1  -0.816E-01   20.00  0.8834E-03  0.1060E+00
  23   -66.0000     -83.524 0.3389   0.6347E+01  0.4970E-03 -0.3649E+01  0.0000E+00      -1  -0.840E-01   20.00  0.8834E-03  0.1060E+00
  24   -69.0000     -82.254 0.3395   0.6477E+01  0.4969E-03 -0.3743E+01  0.0000E+00      -1  -0.861E-01   20.00  0.8834E-03  0.1060E+00
  25   -72.0000     -80.992 0.3402   0.6605E+01  0.4969E-03 -0.3835E+01  0.0000E+00      -1  -0.882E-01   20.00  0.8834E-03  0.1060E+00
  26   -75.0000     -79.738 0.3408   0.6732E+01  0.4968E-03 -0.3920E+01  0.0000E+00      -1  -0.902E-01   20.00  0.8834E-03  0.1060E+00
  27   -78.0000     -78.486 0.3414   0.6859E+01  0.4967E-03 -0.3999E+01  0.0000E+00      -1  -0.920E-01   20.00  0.8834E-03  0.1060E+00
  28   -81.0000     -77.236 0.3420   0.6986E+01  0.4967E-03 -0.4074E+01  0.0000E+00      -1  -0.937E-01   20.00  0.8834E-03  0.1060E+00
  29   -84.0000     -75.985 0.3427   0.7113E+01  0.4966E-03 -0.4143E+01  0.0000E+00      -1  -0.953E-01   20.00  0.8834E-03  0.1060E+00
  30   -87.0000     -74.725 0.3433   0.7283E+01  0.4956E-03 -0.4206E+01  0.0000E+00      -1  -0.968E-01   20.00  0.8834E-03  0.1060E+00
  31   -90.0000     -73.448 0.3439   0.7470E+01  0.4943E-03 -0.4266E+01  0.0000E+00      -1  -0.981E-01   20.00  0.8834E-03  0.1060E+00
  32   -93.0000     -72.151 0.3445   0.7661E+01  0.4929E-03 -0.4321E+01  0.0000E+00      -1  -0.994E-01   20.00  0.8834E-03  0.1060E+00
  33   -96.0000     -70.832 0.3452   0.7854E+01  0.4915E-03 -0.4371E+01  0.0000E+00      -1  -0.101E+00   20.00  0.8834E-03  0.1060E+00
  34   -99.0000     -69.490 0.3458   0.8051E+01  0.4901E-03 -0.4419E+01  0.0000E+00      -1  -0.102E+00   20.00  0.8834E-03  0.1060E+00
  35  -102.0000     -68.125 0.3465   0.8251E+01  0.4887E-03 -0.4463E+01  0.0000E+00      -1  -0.103E+00   20.00  0.8834E-03  0.1060E+00
  36  -105.0000     -66.735 0.3472   0.8455E+01  0.4872E-03 -0.4504E+01  0.0000E+00      -1  -0.104E+00   20.00  0.8834E-03  0.1060E+00
  37  -108.0000     -65.321 0.3479   0.8663E+01  0.4857E-03 -0.4542E+01  0.0000E+00      -1  -0.105E+00   20.00  0.8834E-03  0.1060E+00
  38  -111.0000     -63.881 0.3486   0.8874E+01  0.4842E-03 -0.4575E+01  0.0000E+00      -1  -0.105E+00   20.00  0.8834E-03  0.1060E+00
  39  -114.0000     -62.414 0.3493   0.9089E+01  0.4827E-03 -0.4605E+01  0.0000E+00      -1  -0.106E+00   20.00  0.8834E-03  0.1060E+00
  40  -117.0000     -60.921 0.3500   0.9309E+01  0.4811E-03 -0.4635E+01  0.0000E+00      -1  -0.107E+00   20.00  0.8834E-03  0.1060E+00
  41  -120.0000     -59.399 0.3508   0.9561E+01  0.4788E-03 -0.4658E+01  0.0000E+00      -1  -0.107E+00   20.00  0.8834E-03  0.1060E+00
  42  -123.0000     -57.840 0.3515   0.9874E+01  0.4753E-03 -0.4680E+01  0.0000E+00      -1  -0.108E+00   20.00  0.8834E-03  0.1060E+00
  43  -126.0000     -56.243 0.3523   0.1019E+02  0.4718E-03 -0.4700E+01  0.0000E+00      -1  -0.108E+00   20.00  0.8834E-03  0.1060E+00
  44  -129.0000     -54.606 0.3530   0.1052E+02  0.4681E-03 -0.4716E+01  0.0000E+00      -1  -0.109E+00   20.00  0.8834E-03  0.1060E+00
  45  -132.0000     -52.932 0.3538   0.1086E+02  0.4643E-03 -0.4734E+01  0.0000E+00      -1  -0.109E+00   20.00  0.8834E-03  0.1060E+00
  46  -135.0000     -51.222 0.3546   0.1120E+02  0.4605E-03 -0.4747E+01  0.0000E+00      -1  -0.109E+00   20.00  0.8834E-03  0.1060E+00
  47  -138.0000     -49.475 0.3554   0.1155E+02  0.4566E-03 -0.4759E+01  0.0000E+00      -1  -0.110E+00   20.00  0.8834E-03  0.1060E+00
  48  -141.0000     -47.694 0.3563   0.1191E+02  0.4526E-03 -0.4771E+01  0.0000E+00      -1  -0.110E+00   20.00  0.8834E-03  0.1060E+00
  49  -144.0000     -45.874 0.3571   0.1238E+02  0.4465E-03 -0.4782E+01  0.0000E+00      -1  -0.110E+00   20.00  0.8834E-03  0.1060E+00
  50  -147.0000     -44.012 0.3579   0.1286E+02  0.4399E-03 -0.4789E+01  0.0000E+00      -1  -0.110E+00   20.00  0.8834E-03  0.1060E+00
  51  -150.0000     -42.108 0.3587   0.1336E+02  0.4332E-03 -0.4795E+01  0.0000E+00      -1  -0.110E+00   20.00  0.8834E-03  0.1060E+00
  52  -153.0000     -40.165 0.3595   0.1387E+02  0.4264E-03 -0.4802E+01  0.0000E+00      -1  -0.110E+00   20.00  0.8834E-03  0.1060E+00
  53  -156.0000     -38.185 0.3604   0.1439E+02  0.4194E-03 -0.4807E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  54  -159.0000     -36.166 0.3612   0.1502E+02  0.4104E-03 -0.4809E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  55  -162.0000     -34.105 0.3621   0.1571E+02  0.4004E-03 -0.4813E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  56  -165.0000     -32.005 0.3629   0.1640E+02  0.3903E-03 -0.4818E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  57  -168.0000     -29.868 0.3637   0.1711E+02  0.3799E-03 -0.4823E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  58  -171.0000     -27.693 0.3645   0.1799E+02  0.3666E-03 -0.4822E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  59  -174.0000     -25.477 0.3653   0.1889E+02  0.3529E-03 -0.4823E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  60  -177.0000     -23.225 0.3661   0.1984E+02  0.3385E-03 -0.4827E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  61  -180.0000     -20.935 0.3669   0.2095E+02  0.3213E-03 -0.4828E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  62  -183.0000     -18.608 0.3676   0.2210E+02  0.3037E-03 -0.4829E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -16.244 0.3683   0.2346E+02  0.2829E-03 -0.4830E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  64  -189.0000     -13.843 0.3690   0.2493E+02  0.2603E-03 -0.4829E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -11.405 0.3696   0.2661E+02  0.2349E-03 -0.4828E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8833E-03  0.1060E+00
  66  -195.0000      -8.930 0.3701   0.2857E+02  0.2055E-03 -0.4832E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  67  -198.0000      -6.418 0.3706   0.3091E+02  0.1710E-03 -0.4831E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8833E-03  0.1060E+00
  68  -201.0000      -3.865 0.3710   0.3386E+02  0.1286E-03 -0.4828E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8833E-03  0.1060E+00
  69  -204.0000      -1.267 0.3712   0.3824E+02  0.6818E-04 -0.4832E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8833E-03  0.1060E+00
