 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:30
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -189.73  0.2904  0.1081E-01  0.1016E-02       -170.20  0.2985 -0.2206E+00  0.9592E-03       -154.66  0.3050 -0.3112E+00  0.8833E-03
          0.0200     -189.99  0.2903  0.1010E-01  0.1016E-02       -170.38  0.2985 -0.2094E+00  0.9593E-03       -154.74  0.3050 -0.2999E+00  0.8834E-03
          0.0330     -190.36  0.2901  0.8472E-02  0.1016E-02       -170.65  0.2983 -0.1940E+00  0.9592E-03       -154.87  0.3049 -0.2838E+00  0.8834E-03
          0.0499     -190.77  0.2899  0.5196E-02  0.1016E-02       -170.97  0.2982 -0.1785E+00  0.9592E-03       -155.03  0.3049 -0.2654E+00  0.8834E-03
          0.0719     -191.24  0.2897 -0.9857E-03  0.1016E-02       -171.36  0.2980 -0.1619E+00  0.9592E-03       -155.24  0.3048 -0.2439E+00  0.8833E-03
          0.1004     -191.72  0.2895 -0.1207E-01  0.1016E-02       -171.81  0.2979 -0.1464E+00  0.9592E-03       -155.51  0.3047 -0.2202E+00  0.8833E-03
          0.1376     -192.18  0.2894 -0.3106E-01  0.1016E-02       -172.30  0.2977 -0.1334E+00  0.9592E-03       -155.83  0.3045 -0.1956E+00  0.8833E-03
          0.1858     -192.51  0.2893 -0.6187E-01  0.1016E-02       -172.78  0.2974 -0.1267E+00  0.9592E-03       -156.18  0.3044 -0.1727E+00  0.8833E-03
          0.2358     -192.61  0.2892 -0.9828E-01  0.1016E-02       -173.14  0.2973 -0.1280E+00  0.9593E-03       -156.47  0.3043 -0.1572E+00  0.8833E-03
          0.2858     -192.68  0.2892 -0.1185E+00  0.1016E-02       -173.40  0.2972 -0.1314E+00  0.9593E-03       -156.69  0.3042 -0.1474E+00  0.8833E-03
          0.3358     -193.02  0.2891 -0.1166E+00  0.1016E-02       -173.82  0.2970 -0.1313E+00  0.9593E-03       -157.04  0.3040 -0.1326E+00  0.8834E-03
          0.3858     -193.65  0.2889 -0.1151E+00  0.1016E-02       -174.58  0.2967 -0.1284E+00  0.9594E-03       -157.67  0.3038 -0.1066E+00  0.8834E-03
          0.4358     -194.52  0.2885 -0.1140E+00  0.1016E-02       -175.56  0.2963 -0.1221E+00  0.9594E-03       -158.48  0.3034 -0.7585E-01  0.8834E-03
          0.4858     -195.59  0.2882 -0.1135E+00  0.1016E-02       -176.67  0.2958 -0.1122E+00  0.9595E-03       -159.40  0.3030 -0.4303E-01  0.8834E-03
          0.5358     -196.70  0.2877 -0.1136E+00  0.1016E-02       -177.79  0.2954 -0.1007E+00  0.9595E-03       -160.32  0.3027 -0.1298E-01  0.8834E-03
          0.5858     -197.75  0.2874 -0.1144E+00  0.1016E-02       -178.79  0.2949 -0.8828E-01  0.9595E-03       -161.14  0.3023  0.1104E-01  0.8834E-03
          0.6358     -198.62  0.2871 -0.1157E+00  0.1015E-02       -179.55  0.2946 -0.7696E-01  0.9594E-03       -161.78  0.3020  0.2587E-01  0.8834E-03
          0.6858     -199.20  0.2868 -0.1174E+00  0.1015E-02       -180.00  0.2944 -0.6799E-01  0.9594E-03       -162.16  0.3019  0.3055E-01  0.8834E-03
          0.7358     -199.42  0.2868 -0.1194E+00  0.1015E-02       -180.06  0.2944 -0.6225E-01  0.9594E-03       -162.24  0.3018  0.2400E-01  0.8834E-03
          0.7858     -199.65  0.2867 -0.8217E-01  0.1016E-02       -179.81  0.2945 -0.5073E-01  0.9593E-03       -162.02  0.3019  0.9704E-02  0.8833E-03
          0.8358     -199.97  0.2866 -0.4734E-01  0.1016E-02       -179.75  0.2946 -0.3786E-01  0.9593E-03       -161.92  0.3020  0.4807E-02  0.8834E-03
          0.8858     -200.30  0.2865 -0.1853E-01  0.1016E-02       -179.74  0.2946 -0.2399E-01  0.9593E-03       -161.85  0.3020  0.3844E-02  0.8833E-03
          0.9358     -200.64  0.2863  0.1417E-02  0.1016E-02       -179.81  0.2945 -0.1135E-01  0.9593E-03       -161.84  0.3020  0.6725E-02  0.8834E-03
          0.9679     -200.82  0.2863  0.8614E-02  0.1016E-02       -179.87  0.2945 -0.4223E-02  0.9593E-03       -161.85  0.3020  0.9114E-02  0.8834E-03
          1.0000     -200.97  0.2862  0.1104E-01  0.1016E-02       -179.94  0.2945  0.1344E-02  0.9593E-03       -161.88  0.3020  0.1203E-01  0.8834E-03
end
