 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27:22
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.20407E-01  0.80323E-02  0.20406E-01  0.80316E-02  0.46202E+00  0.20407E-03  0.80323E-04  0.20406E-03  0.80316E-04  0.46202E-02 -0.59475E+02 -0.15584E+02  0.24367E+03  0.00000E+00  0.00000E+00  0.11089E+03  0.28020E-04  0.23208E-03      1  0.00000E+00      0.000
       0.0200  0.12012E-01  0.80323E-02  0.12014E-01  0.80317E-02  0.42554E+00  0.32419E-03  0.16065E-03  0.32420E-03  0.16063E-03  0.88756E-02 -0.59333E+02 -0.15396E+02  0.24367E+03  0.00000E+00  0.00000E+00  0.11090E+03  0.13999E-03  0.46419E-03      2  0.00000E+00      0.000
       0.0330 -0.72062E-02  0.80323E-02 -0.72061E-02  0.80317E-02  0.38155E+00  0.23051E-03  0.26506E-03  0.23052E-03  0.26504E-03  0.13836E-01 -0.59079E+02 -0.15148E+02  0.24367E+03  0.00000E+00  0.00000E+00  0.11090E+03  0.53539E-03  0.76591E-03      3  0.00000E+00      0.000
       0.0499 -0.46015E-01  0.80323E-02 -0.46022E-01  0.80317E-02  0.33690E+00 -0.54715E-03  0.40081E-03 -0.54725E-03  0.40078E-03  0.19529E-01 -0.58710E+02 -0.14872E+02  0.24367E+03  0.00000E+00  0.00000E+00  0.11091E+03  0.17054E-02  0.11581E-02      4  0.00000E+00      0.000
       0.0719 -0.11913E+00  0.80323E-02 -0.11913E+00  0.80317E-02  0.27721E+00 -0.31644E-02  0.57728E-03 -0.31646E-02  0.57724E-03  0.25620E-01 -0.58165E+02 -0.14498E+02  0.24367E+03  0.00000E+00  0.00000E+00  0.11092E+03  0.48326E-02  0.16680E-02      5  0.00000E+00      0.000
       0.1004 -0.25025E+00  0.80323E-02 -0.25026E+00  0.80317E-02  0.19276E+00 -0.10312E-01  0.80669E-03 -0.10312E-01  0.80663E-03  0.31125E-01 -0.57337E+02 -0.13962E+02  0.24367E+03  0.00000E+00  0.00000E+00  0.11093E+03  0.12643E-01  0.23309E-02      6  0.00000E+00      0.000
       0.1376 -0.47498E+00  0.80323E-02 -0.47498E+00  0.80318E-02  0.57920E-01 -0.27948E-01  0.11049E-02 -0.27948E-01  0.11048E-02  0.33276E-01 -0.56006E+02 -0.13105E+02  0.24367E+03  0.00000E+00  0.00000E+00  0.11095E+03  0.31140E-01  0.31926E-02      7  0.00000E+00      0.000
       0.1858 -0.83963E+00  0.80323E-02 -0.83963E+00  0.80318E-02 -0.17375E+00 -0.68475E-01  0.14926E-02 -0.68475E-01  0.14925E-02  0.24889E-01 -0.53807E+02 -0.11651E+02  0.24367E+03  0.00000E+00  0.00000E+00  0.11098E+03  0.72788E-01  0.43129E-02      8  0.00000E+00      0.000
