 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27: 8
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -218.99  0.2797  0.4272E-01  0.8381E-03       -197.47  0.2875  0.2055E-01  0.8833E-03       -179.31  0.2947  0.7248E-03  0.8833E-03
          0.0230     -219.05  0.2797  0.4272E-01  0.8382E-03       -197.52  0.2875  0.2027E-01  0.8833E-03       -179.37  0.2947  0.1028E-03  0.8833E-03
          0.0399     -219.14  0.2797  0.4272E-01  0.8382E-03       -197.60  0.2874  0.1989E-01  0.8833E-03       -179.46  0.2947 -0.5380E-03  0.8833E-03
          0.0619     -219.24  0.2796  0.4272E-01  0.8382E-03       -197.71  0.2874  0.1960E-01  0.8833E-03       -179.57  0.2946 -0.8686E-03  0.8833E-03
          0.0904     -219.38  0.2796  0.4272E-01  0.8382E-03       -197.85  0.2873  0.1943E-01  0.8833E-03       -179.71  0.2946 -0.2780E-03  0.8833E-03
          0.1276     -219.56  0.2795  0.4272E-01  0.8382E-03       -198.02  0.2873  0.1970E-01  0.8833E-03       -179.86  0.2945  0.2586E-02  0.8833E-03
          0.1758     -219.78  0.2794  0.4272E-01  0.8382E-03       -198.23  0.2872  0.2153E-01  0.8833E-03       -180.02  0.2944  0.9150E-02  0.8833E-03
          0.2386     -220.04  0.2793  0.4272E-01  0.8382E-03       -198.45  0.2871  0.2583E-01  0.8833E-03       -180.15  0.2944  0.2064E-01  0.8833E-03
          0.3232     -222.97  0.2784  0.2172E+00  0.8403E-03       -199.36  0.2868  0.8808E-01  0.8834E-03       -180.45  0.2943  0.5940E-01  0.8833E-03
          0.4360     -229.49  0.2760  0.4504E+00  0.8429E-03       -202.45  0.2857  0.2169E+00  0.8834E-03       -181.98  0.2937  0.1619E+00  0.8834E-03
          0.5770     -234.75  0.2739  0.4333E+00  0.8430E-03       -206.73  0.2841  0.2935E+00  0.8834E-03       -184.77  0.2925  0.2789E+00  0.8834E-03
          0.7885     -230.73  0.2751  0.4272E-01  0.8395E-03       -207.65  0.2836  0.1824E+00  0.8834E-03       -186.32  0.2917  0.2798E+00  0.8834E-03
          1.0000     -228.63  0.2763  0.4272E-01  0.8395E-03       -205.65  0.2844  0.1558E+00  0.8834E-03       -184.98  0.2922  0.2272E+00  0.8833E-03
end
