 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:31
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.41223E-01  0.14789E-01  0.41227E-01  0.14787E-01  0.96847E+00  0.41223E-03  0.14789E-03  0.41227E-03  0.14787E-03  0.96847E-02 -0.66257E+02 -0.21883E+02  0.24045E+03  0.00000E+00  0.00000E+00  0.11075E+03  0.51305E-05  0.41740E-03      1  0.00000E+00      0.000
       0.0200  0.39686E-01  0.14789E-01  0.39686E-01  0.14787E-01  0.89905E+00  0.80910E-03  0.29578E-03  0.80913E-03  0.29575E-03  0.18675E-01 -0.66025E+02 -0.21535E+02  0.24045E+03  0.00000E+00  0.00000E+00  0.11076E+03  0.25632E-04  0.83476E-03      2  0.00000E+00      0.000
       0.0330  0.36168E-01  0.14789E-01  0.36164E-01  0.14787E-01  0.81726E+00  0.12793E-02  0.48804E-03  0.12793E-02  0.48798E-03  0.29300E-01 -0.65623E+02 -0.21085E+02  0.24045E+03  0.00000E+00  0.00000E+00  0.11077E+03  0.98029E-04  0.13773E-02      3  0.00000E+00      0.000
       0.0499  0.29062E-01  0.14789E-01  0.29063E-01  0.14787E-01  0.73989E+00  0.17704E-02  0.73798E-03  0.17704E-02  0.73789E-03  0.41804E-01 -0.65091E+02 -0.20616E+02  0.24045E+03  0.00000E+00  0.00000E+00  0.11078E+03  0.31223E-03  0.20827E-02      4  0.00000E+00      0.000
       0.0719  0.15675E-01  0.14789E-01  0.15674E-01  0.14788E-01  0.65102E+00  0.21148E-02  0.10629E-02  0.21148E-02  0.10628E-02  0.56107E-01 -0.64420E+02 -0.20064E+02  0.24045E+03  0.00000E+00  0.00000E+00  0.11079E+03  0.88481E-03  0.29996E-02      5  0.00000E+00      0.000
       0.1004 -0.83336E-02  0.14789E-01 -0.83335E-02  0.14788E-01  0.55154E+00  0.18768E-02  0.14853E-02  0.18768E-02  0.14851E-02  0.71859E-01 -0.63629E+02 -0.19441E+02  0.24045E+03  0.00000E+00  0.00000E+00  0.11081E+03  0.23149E-02  0.41916E-02      6  0.00000E+00      0.000
       0.1376 -0.49482E-01  0.14789E-01 -0.49484E-01  0.14788E-01  0.43748E+00  0.39548E-04  0.20344E-02  0.39471E-04  0.20342E-02  0.88103E-01 -0.62700E+02 -0.18728E+02  0.24045E+03  0.00000E+00  0.00000E+00  0.11083E+03  0.57018E-02  0.57413E-02      7  0.00000E+00      0.000
       0.1858 -0.11625E+00  0.14789E-01 -0.11624E+00  0.14788E-01  0.30882E+00 -0.55715E-02  0.27482E-02 -0.55714E-02  0.27480E-02  0.10301E+00 -0.61611E+02 -0.17919E+02  0.24045E+03  0.00000E+00  0.00000E+00  0.11085E+03  0.13327E-01  0.77558E-02      8  0.00000E+00      0.000
