 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:58:21
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -276.48  0.2611  0.3349E-01  0.1019E-02       -251.85  0.2685  0.1937E+00  0.9666E-03       -228.15  0.2764  0.3064E+00  0.8850E-03
          0.0200     -276.22  0.2612  0.2757E-01  0.1019E-02       -251.68  0.2685  0.1915E+00  0.9666E-03       -228.06  0.2764  0.3033E+00  0.8850E-03
          0.0330     -275.77  0.2614  0.1404E-01  0.1019E-02       -251.43  0.2686  0.1876E+00  0.9666E-03       -227.93  0.2765  0.2984E+00  0.8850E-03
          0.0499     -275.04  0.2616 -0.1329E-01  0.1018E-02       -251.12  0.2687  0.1815E+00  0.9666E-03       -227.76  0.2766  0.2925E+00  0.8850E-03
          0.0719     -273.75  0.2620 -0.6478E-01  0.1018E-02       -250.66  0.2688  0.1701E+00  0.9666E-03       -227.53  0.2766  0.2844E+00  0.8850E-03
          0.1004     -271.45  0.2626 -0.1571E+00  0.1017E-02       -249.96  0.2690  0.1472E+00  0.9666E-03       -227.22  0.2768  0.2723E+00  0.8850E-03
          0.1376     -267.34  0.2638 -0.3154E+00  0.1016E-02       -248.74  0.2694  0.1002E+00  0.9666E-03       -226.73  0.2769  0.2514E+00  0.8850E-03
          0.1858     -260.18  0.2660 -0.5722E+00  0.1015E-02       -246.43  0.2701  0.5624E-02  0.9666E-03       -225.88  0.2772  0.2112E+00  0.8850E-03
          0.2358     -251.18  0.2686 -0.8756E+00  0.1013E-02       -243.18  0.2711 -0.1295E+00  0.9668E-03       -224.66  0.2777  0.1515E+00  0.8850E-03
          0.2858     -242.01  0.2714 -0.1133E+01  0.1012E-02       -239.24  0.2724 -0.2893E+00  0.9669E-03       -223.05  0.2782  0.7394E-01  0.8850E-03
          0.3358     -235.14  0.2740 -0.1305E+01  0.1011E-02       -235.44  0.2738 -0.4263E+00  0.9671E-03       -221.34  0.2789 -0.8535E-02  0.8850E-03
          0.3858     -229.02  0.2761 -0.1447E+01  0.1011E-02       -231.84  0.2751 -0.5697E+00  0.9672E-03       -219.76  0.2794 -0.9118E-01  0.8851E-03
          0.4358     -224.01  0.2779 -0.1546E+01  0.1010E-02       -228.54  0.2763 -0.6985E+00  0.9673E-03       -218.23  0.2800 -0.1710E+00  0.8851E-03
          0.4858     -220.07  0.2794 -0.1591E+01  0.1010E-02       -225.54  0.2774 -0.8065E+00  0.9673E-03       -216.71  0.2805 -0.2460E+00  0.8851E-03
          0.5358     -217.29  0.2804 -0.1579E+01  0.1010E-02       -222.86  0.2783 -0.8843E+00  0.9674E-03       -215.14  0.2811 -0.3138E+00  0.8851E-03
          0.5858     -215.60  0.2810 -0.1509E+01  0.1010E-02       -220.48  0.2792 -0.9280E+00  0.9674E-03       -213.48  0.2817 -0.3726E+00  0.8851E-03
          0.6358     -214.93  0.2812 -0.1390E+01  0.1010E-02       -218.37  0.2799 -0.9364E+00  0.9673E-03       -211.69  0.2823 -0.4210E+00  0.8851E-03
          0.6858     -215.11  0.2811 -0.1233E+01  0.1011E-02       -216.49  0.2806 -0.9123E+00  0.9673E-03       -209.78  0.2830 -0.4588E+00  0.8851E-03
          0.7358     -215.92  0.2808 -0.1053E+01  0.1011E-02       -214.77  0.2812 -0.8612E+00  0.9672E-03       -207.73  0.2838 -0.4863E+00  0.8851E-03
          0.7858     -218.54  0.2799 -0.7413E+00  0.1012E-02       -213.47  0.2817 -0.7645E+00  0.9671E-03       -205.65  0.2845 -0.4981E+00  0.8851E-03
          0.8358     -222.13  0.2786 -0.4510E+00  0.1014E-02       -213.19  0.2818 -0.6416E+00  0.9670E-03       -204.20  0.2851 -0.4785E+00  0.8851E-03
          0.8858     -226.23  0.2771 -0.2110E+00  0.1015E-02       -213.62  0.2817 -0.5083E+00  0.9669E-03       -203.27  0.2854 -0.4369E+00  0.8851E-03
          0.9358     -230.21  0.2757 -0.4473E-01  0.1016E-02       -214.58  0.2813 -0.3846E+00  0.9669E-03       -202.83  0.2856 -0.3812E+00  0.8851E-03
          0.9679     -232.44  0.2749  0.1521E-01  0.1016E-02       -215.29  0.2811 -0.3139E+00  0.9668E-03       -202.69  0.2856 -0.3434E+00  0.8850E-03
          1.0000     -234.22  0.2742  0.3546E-01  0.1016E-02       -216.07  0.2808 -0.2563E+00  0.9668E-03       -202.71  0.2856 -0.3052E+00  0.8851E-03
end
