 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:38
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.16497E-01  0.51368E-01  0.16500E-01  0.50721E-01  0.59012E+00  0.16497E-03  0.51368E-03  0.16500E-03  0.50721E-03  0.59012E-02 -0.21569E+03 -0.17686E+03  0.66959E+02  0.00000E+00  0.00000E+00  0.10101E+03  0.13813E-05  0.16638E-03      1  0.00000E+00      0.000
       0.0200  0.16083E-01  0.51368E-01  0.16083E-01  0.50720E-01  0.32175E+00  0.32581E-03  0.10274E-02  0.32583E-03  0.10144E-02  0.91188E-02 -0.21577E+03 -0.17698E+03  0.66959E+02  0.00000E+00  0.00000E+00  0.10101E+03  0.69010E-05  0.33273E-03      2  0.00000E+00      0.000
       0.0330  0.15136E-01  0.51368E-01  0.15137E-01  0.50718E-01  0.88644E-01  0.52258E-03  0.16951E-02  0.52261E-03  0.16737E-02  0.10271E-01 -0.21590E+03 -0.17715E+03  0.66959E+02  0.00000E+00  0.00000E+00  0.10101E+03  0.26392E-04  0.54900E-03      3  0.00000E+00      0.000
       0.0499  0.13223E-01  0.51368E-01  0.13224E-01  0.50716E-01 -0.50182E-01  0.74604E-03  0.25632E-02  0.74609E-03  0.25309E-02  0.94231E-02 -0.21606E+03 -0.17736E+03  0.66959E+02  0.00000E+00  0.00000E+00  0.10101E+03  0.84063E-04  0.83015E-03      4  0.00000E+00      0.000
       0.0719  0.96188E-02  0.51368E-01  0.96186E-02  0.50714E-01 -0.16237E+00  0.95737E-03  0.36918E-02  0.95741E-03  0.36450E-02  0.58558E-02 -0.21627E+03 -0.17764E+03  0.66959E+02  0.00000E+00  0.00000E+00  0.10101E+03  0.23822E-03  0.11956E-02      5  0.00000E+00      0.000
       0.1004  0.31550E-02  0.51368E-01  0.31575E-02  0.50710E-01 -0.24328E+00  0.10475E-02  0.51589E-02  0.10476E-02  0.50934E-02 -0.10924E-02 -0.21650E+03 -0.17798E+03  0.66959E+02  0.00000E+00  0.00000E+00  0.10100E+03  0.62323E-03  0.16708E-02      6  0.00000E+00      0.000
       0.1376 -0.79234E-02  0.51368E-01 -0.79244E-02  0.50706E-01 -0.30324E+00  0.75329E-03  0.70661E-02  0.75336E-03  0.69760E-02 -0.12351E-01 -0.21676E+03 -0.17841E+03  0.66959E+02  0.00000E+00  0.00000E+00  0.10098E+03  0.15351E-02  0.22885E-02      7  0.00000E+00      0.000
       0.1858 -0.25899E-01  0.51368E-01 -0.25899E-01  0.50701E-01 -0.34275E+00 -0.49680E-03  0.95456E-02 -0.49675E-03  0.94233E-02 -0.28896E-01 -0.21701E+03 -0.17891E+03  0.66959E+02  0.00000E+00  0.00000E+00  0.10097E+03  0.35882E-02  0.30914E-02      8  0.00000E+00      0.000
