 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:11
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -196.60  0.2878  0.3146E-01  0.1045E-02       -177.56  0.2955 -0.3115E+00  0.9528E-03       -163.73  0.3012 -0.5178E+00  0.8833E-03
          0.0200     -196.93  0.2877  0.2295E-01  0.1045E-02       -177.85  0.2953 -0.3006E+00  0.9528E-03       -163.92  0.3011 -0.5056E+00  0.8833E-03
          0.0330     -197.35  0.2875  0.3468E-02  0.1045E-02       -178.29  0.2952 -0.2870E+00  0.9528E-03       -164.21  0.3010 -0.4884E+00  0.8833E-03
          0.0499     -197.68  0.2874 -0.3589E-01  0.1044E-02       -178.78  0.2949 -0.2766E+00  0.9528E-03       -164.56  0.3009 -0.4694E+00  0.8833E-03
          0.0719     -197.79  0.2873 -0.1100E+00  0.1044E-02       -179.34  0.2947 -0.2738E+00  0.9528E-03       -165.01  0.3007 -0.4493E+00  0.8833E-03
          0.1004     -197.26  0.2875 -0.2430E+00  0.1043E-02       -179.85  0.2945 -0.2919E+00  0.9528E-03       -165.53  0.3005 -0.4339E+00  0.8833E-03
          0.1376     -195.46  0.2882 -0.4709E+00  0.1042E-02       -180.05  0.2944 -0.3524E+00  0.9530E-03       -166.02  0.3003 -0.4346E+00  0.8833E-03
          0.1858     -191.44  0.2896 -0.8407E+00  0.1041E-02       -179.41  0.2947 -0.4907E+00  0.9533E-03       -166.23  0.3002 -0.4744E+00  0.8833E-03
          0.2358     -186.03  0.2919 -0.1278E+01  0.1040E-02       -177.75  0.2953 -0.6911E+00  0.9538E-03       -165.91  0.3003 -0.5575E+00  0.8833E-03
          0.2858     -180.07  0.2944 -0.1674E+01  0.1039E-02       -175.17  0.2964 -0.9310E+00  0.9542E-03       -164.97  0.3007 -0.6803E+00  0.8833E-03
          0.3358     -174.39  0.2968 -0.1978E+01  0.1038E-02       -172.01  0.2978 -0.1175E+01  0.9547E-03       -163.48  0.3013 -0.8297E+00  0.8833E-03
          0.3858     -169.02  0.2990 -0.2229E+01  0.1037E-02       -168.52  0.2992 -0.1408E+01  0.9550E-03       -161.54  0.3021 -0.9937E+00  0.8833E-03
          0.4358     -164.28  0.3010 -0.2403E+01  0.1037E-02       -164.95  0.3007 -0.1612E+01  0.9553E-03       -159.29  0.3031 -0.1159E+01  0.8833E-03
          0.4858     -160.41  0.3027 -0.2483E+01  0.1036E-02       -161.55  0.3021 -0.1771E+01  0.9556E-03       -156.89  0.3041 -0.1314E+01  0.8833E-03
          0.5358     -157.63  0.3038 -0.2460E+01  0.1036E-02       -158.57  0.3034 -0.1873E+01  0.9557E-03       -154.54  0.3051 -0.1446E+01  0.8833E-03
          0.5858     -156.05  0.3045 -0.2338E+01  0.1037E-02       -156.18  0.3044 -0.1911E+01  0.9557E-03       -152.43  0.3060 -0.1545E+01  0.8834E-03
          0.6358     -155.74  0.3046 -0.2128E+01  0.1037E-02       -154.54  0.3051 -0.1883E+01  0.9557E-03       -150.67  0.3068 -0.1600E+01  0.8833E-03
          0.6858     -156.65  0.3042 -0.1851E+01  0.1037E-02       -153.69  0.3054 -0.1796E+01  0.9556E-03       -149.34  0.3074 -0.1604E+01  0.8834E-03
          0.7358     -158.62  0.3034 -0.1533E+01  0.1038E-02       -153.61  0.3055 -0.1656E+01  0.9554E-03       -148.46  0.3078 -0.1563E+01  0.8834E-03
          0.7858     -162.36  0.3019 -0.1084E+01  0.1039E-02       -154.46  0.3051 -0.1445E+01  0.9551E-03       -148.16  0.3079 -0.1471E+01  0.8834E-03
          0.8358     -167.03  0.2999 -0.6662E+00  0.1040E-02       -156.13  0.3044 -0.1197E+01  0.9548E-03       -148.44  0.3078 -0.1336E+01  0.8834E-03
          0.8858     -172.15  0.2977 -0.3206E+00  0.1041E-02       -158.41  0.3035 -0.9494E+00  0.9545E-03       -149.24  0.3074 -0.1177E+01  0.8834E-03
          0.9358     -177.09  0.2956 -0.8117E-01  0.1042E-02       -161.00  0.3024 -0.7322E+00  0.9542E-03       -150.42  0.3069 -0.1014E+01  0.8834E-03
          0.9679     -179.93  0.2945  0.5140E-02  0.1042E-02       -162.68  0.3017 -0.6142E+00  0.9540E-03       -151.28  0.3065 -0.9142E+00  0.8834E-03
          1.0000     -182.31  0.2935  0.3430E-01  0.1043E-02       -164.33  0.3010 -0.5229E+00  0.9539E-03       -152.23  0.3060 -0.8254E+00  0.8833E-03
end
