 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  21. 2.2022    Time:  16:12:12
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0010  0.11580E+00  0.41841E-02  0.11579E+00  0.41841E-02 -0.32476E+02  0.11580E-03  0.41841E-05  0.11579E-03  0.41841E-05 -0.32476E-01 -0.14871E+02 -0.13329E+01  0.61618E+02  0.00000E+00  0.00000E+00  0.11136E+03  0.14600E-07  0.11580E-03      1  0.00000E+00      0.000
       0.0017  0.11577E+00  0.41841E-02  0.11576E+00  0.41841E-02 -0.32125E+02  0.19684E-03  0.71130E-05  0.19682E-03  0.71130E-05 -0.54964E-01 -0.19218E+02 -0.35680E+01  0.61618E+02  0.00000E+00  0.00000E+00  0.11133E+03  0.44147E-07  0.19687E-03      2  0.00000E+00      0.000
       0.0026  0.11572E+00  0.41841E-02  0.11570E+00  0.41841E-02 -0.31572E+02  0.30214E-03  0.10921E-04  0.30211E-03  0.10921E-04 -0.83694E-01 -0.22144E+02 -0.57706E+01  0.61618E+02  0.00000E+00  0.00000E+00  0.11131E+03  0.13470E-06  0.30224E-03      3  0.00000E+00      0.000
       0.0038  0.11561E+00  0.41841E-02  0.11561E+00  0.41841E-02 -0.30994E+02  0.43891E-03  0.15870E-04  0.43887E-03  0.15870E-04 -0.12036E+00 -0.25871E+02 -0.82274E+01  0.61618E+02  0.00000E+00  0.00000E+00  0.11127E+03  0.38328E-06  0.43925E-03      4  0.00000E+00      0.000
       0.0053  0.11540E+00  0.41841E-02  0.11540E+00  0.41841E-02 -0.30331E+02  0.61638E-03  0.22305E-04  0.61634E-03  0.22305E-04 -0.16701E+00 -0.29281E+02 -0.10640E+02  0.61618E+02  0.00000E+00  0.00000E+00  0.11122E+03  0.10216E-05  0.61736E-03      5  0.00000E+00      0.000
       0.0073  0.11503E+00  0.41841E-02  0.11504E+00  0.41840E-02 -0.29564E+02  0.84636E-03  0.30670E-04  0.84634E-03  0.30670E-04 -0.22611E+00 -0.33001E+02 -0.13206E+02  0.61618E+02  0.00000E+00  0.00000E+00  0.11116E+03  0.25904E-05  0.84893E-03      6  0.00000E+00      0.000
       0.0099  0.11438E+00  0.41841E-02  0.11438E+00  0.41840E-02 -0.28683E+02  0.11436E-02  0.41545E-04  0.11436E-02  0.41544E-04 -0.30066E+00 -0.36820E+02 -0.15974E+02  0.61618E+02  0.00000E+00  0.00000E+00  0.11109E+03  0.63321E-05  0.11499E-02      7  0.00000E+00      0.000
       0.0133  0.11323E+00  0.41841E-02  0.11324E+00  0.41840E-02 -0.27704E+02  0.15262E-02  0.55682E-04  0.15262E-02  0.55681E-04 -0.39427E+00 -0.40919E+02 -0.19057E+02  0.61618E+02  0.00000E+00  0.00000E+00  0.11099E+03  0.15068E-04  0.15413E-02      8  0.00000E+00      0.000
