 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:58:13
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -143.673 0.3100   0.2561E+01  0.4529E-03 -0.7245E-01  0.0000E+00      -1  -0.167E-02   20.00  0.1009E-02  0.1210E+00
   2    -3.0000    -140.756 0.3113   0.2677E+01  0.4563E-03 -0.1550E+00  0.0000E+00      -1  -0.357E-02   20.00  0.1028E-02  0.1233E+00
   3    -6.0000    -138.017 0.3126   0.2786E+01  0.4595E-03 -0.3184E+00  0.0000E+00      -1  -0.733E-02   20.00  0.1038E-02  0.1246E+00
   4    -9.0000    -135.439 0.3138   0.2889E+01  0.4624E-03 -0.4767E+00  0.1306E-02      -1  -0.110E-01   20.00  0.1039E-02  0.1248E+00
   5   -12.0000    -133.005 0.3149   0.2986E+01  0.4653E-03 -0.6278E+00  0.1307E-02      -1  -0.144E-01   20.00  0.1032E-02  0.1239E+00
   6   -15.0000    -130.699 0.3160   0.3078E+01  0.4679E-03 -0.7736E+00  0.1307E-02      -1  -0.178E-01   20.00  0.1015E-02  0.1220E+00
   7   -18.0000    -128.512 0.3170   0.3165E+01  0.4705E-03 -0.9146E+00  0.1307E-02      -1  -0.210E-01   20.00  0.9929E-03  0.1192E+00
   8   -21.0000    -126.432 0.3179   0.3248E+01  0.4729E-03 -0.1050E+01  0.1307E-02      -1  -0.242E-01   20.00  0.9667E-03  0.1160E+00
   9   -24.0000    -124.451 0.3189   0.3327E+01  0.4752E-03 -0.1180E+01  0.1294E-02      -1  -0.271E-01   20.00  0.9413E-03  0.1129E+00
  10   -27.0000    -122.559 0.3197   0.3402E+01  0.4773E-03 -0.1304E+01  0.1226E-02      -1  -0.300E-01   20.00  0.9201E-03  0.1103E+00
  11   -30.0000    -120.751 0.3206   0.3474E+01  0.4794E-03 -0.1427E+01  0.1158E-02      -1  -0.328E-01   20.00  0.9044E-03  0.1084E+00
  12   -33.0000    -119.017 0.3214   0.3581E+01  0.4808E-03 -0.1548E+01  0.1090E-02      -1  -0.356E-01   20.00  0.8941E-03  0.1072E+00
  13   -36.0000    -117.343 0.3222   0.3691E+01  0.4820E-03 -0.1664E+01  0.1022E-02      -1  -0.383E-01   20.00  0.8881E-03  0.1065E+00
  14   -39.0000    -115.721 0.3230   0.3798E+01  0.4831E-03 -0.1774E+01  0.9542E-03      -1  -0.408E-01   20.00  0.8853E-03  0.1062E+00
  15   -42.0000    -114.145 0.3238   0.3902E+01  0.4843E-03 -0.1880E+01  0.8862E-03      -1  -0.432E-01   20.00  0.8839E-03  0.1060E+00
  16   -45.0000    -112.611 0.3246   0.4003E+01  0.4853E-03 -0.1980E+01  0.8181E-03      -1  -0.456E-01   20.00  0.8834E-03  0.1060E+00
  17   -48.0000    -111.113 0.3253   0.4102E+01  0.4864E-03 -0.2076E+01  0.7500E-03      -1  -0.478E-01   20.00  0.8834E-03  0.1060E+00
  18   -51.0000    -109.648 0.3260   0.4199E+01  0.4874E-03 -0.2168E+01  0.6819E-03      -1  -0.499E-01   20.00  0.8834E-03  0.1060E+00
  19   -54.0000    -108.211 0.3267   0.4294E+01  0.4885E-03 -0.2255E+01  0.6138E-03      -1  -0.519E-01   20.00  0.8833E-03  0.1060E+00
  20   -57.0000    -106.799 0.3274   0.4387E+01  0.4895E-03 -0.2338E+01  0.5456E-03      -1  -0.538E-01   20.00  0.8833E-03  0.1060E+00
  21   -60.0000    -105.409 0.3281   0.4478E+01  0.4905E-03 -0.2416E+01  0.4775E-03      -1  -0.556E-01   20.00  0.8833E-03  0.1060E+00
  22   -63.0000    -104.036 0.3288   0.4569E+01  0.4914E-03 -0.2490E+01  0.4093E-03      -1  -0.573E-01   20.00  0.8833E-03  0.1060E+00
  23   -66.0000    -102.679 0.3294   0.4659E+01  0.4924E-03 -0.2561E+01  0.3411E-03      -1  -0.589E-01   20.00  0.8834E-03  0.1060E+00
  24   -69.0000    -101.334 0.3301   0.4747E+01  0.4933E-03 -0.2626E+01  0.2729E-03      -1  -0.604E-01   20.00  0.8834E-03  0.1060E+00
  25   -72.0000     -99.998 0.3307   0.4835E+01  0.4943E-03 -0.2688E+01  0.2047E-03      -1  -0.618E-01   20.00  0.8834E-03  0.1060E+00
  26   -75.0000     -98.669 0.3314   0.4923E+01  0.4952E-03 -0.2747E+01  0.1365E-03      -1  -0.632E-01   20.00  0.8834E-03  0.1060E+00
  27   -78.0000     -97.346 0.3320   0.5010E+01  0.4962E-03 -0.2803E+01  0.6824E-04      -1  -0.645E-01   20.00  0.8834E-03  0.1060E+00
  28   -81.0000     -96.025 0.3327   0.5098E+01  0.4971E-03 -0.2853E+01  0.0000E+00      -1  -0.657E-01   20.00  0.8834E-03  0.1060E+00
  29   -84.0000     -94.700 0.3333   0.5212E+01  0.4975E-03 -0.2902E+01  0.0000E+00      -1  -0.668E-01   20.00  0.8834E-03  0.1060E+00
  30   -87.0000     -93.363 0.3340   0.5348E+01  0.4974E-03 -0.2948E+01  0.0000E+00      -1  -0.678E-01   20.00  0.8834E-03  0.1060E+00
  31   -90.0000     -92.008 0.3347   0.5485E+01  0.4974E-03 -0.2992E+01  0.0000E+00      -1  -0.688E-01   20.00  0.8834E-03  0.1060E+00
  32   -93.0000     -90.636 0.3354   0.5625E+01  0.4973E-03 -0.3034E+01  0.0000E+00      -1  -0.698E-01   20.00  0.8834E-03  0.1060E+00
  33   -96.0000     -89.244 0.3361   0.5766E+01  0.4972E-03 -0.3071E+01  0.0000E+00      -1  -0.706E-01   20.00  0.8834E-03  0.1060E+00
  34   -99.0000     -87.831 0.3368   0.5910E+01  0.4972E-03 -0.3107E+01  0.0000E+00      -1  -0.715E-01   20.00  0.8834E-03  0.1060E+00
  35  -102.0000     -86.398 0.3375   0.6055E+01  0.4971E-03 -0.3141E+01  0.0000E+00      -1  -0.723E-01   20.00  0.8834E-03  0.1060E+00
  36  -105.0000     -84.943 0.3382   0.6203E+01  0.4970E-03 -0.3172E+01  0.0000E+00      -1  -0.730E-01   20.00  0.8834E-03  0.1060E+00
  37  -108.0000     -83.466 0.3389   0.6353E+01  0.4970E-03 -0.3201E+01  0.0000E+00      -1  -0.737E-01   20.00  0.8834E-03  0.1060E+00
  38  -111.0000     -81.966 0.3397   0.6506E+01  0.4969E-03 -0.3228E+01  0.0000E+00      -1  -0.743E-01   20.00  0.8834E-03  0.1060E+00
  39  -114.0000     -80.443 0.3404   0.6661E+01  0.4968E-03 -0.3253E+01  0.0000E+00      -1  -0.748E-01   20.00  0.8834E-03  0.1060E+00
  40  -117.0000     -78.896 0.3412   0.6818E+01  0.4968E-03 -0.3276E+01  0.0000E+00      -1  -0.754E-01   20.00  0.8834E-03  0.1060E+00
  41  -120.0000     -77.326 0.3420   0.6977E+01  0.4967E-03 -0.3298E+01  0.0000E+00      -1  -0.759E-01   20.00  0.8834E-03  0.1060E+00
  42  -123.0000     -75.732 0.3428   0.7139E+01  0.4966E-03 -0.3317E+01  0.0000E+00      -1  -0.763E-01   20.00  0.8834E-03  0.1060E+00
  43  -126.0000     -74.107 0.3436   0.7374E+01  0.4950E-03 -0.3334E+01  0.0000E+00      -1  -0.767E-01   20.00  0.8834E-03  0.1060E+00
  44  -129.0000     -72.445 0.3444   0.7618E+01  0.4932E-03 -0.3352E+01  0.0000E+00      -1  -0.771E-01   20.00  0.8834E-03  0.1060E+00
  45  -132.0000     -70.747 0.3452   0.7867E+01  0.4914E-03 -0.3367E+01  0.0000E+00      -1  -0.775E-01   20.00  0.8834E-03  0.1060E+00
  46  -135.0000     -69.013 0.3461   0.8121E+01  0.4896E-03 -0.3381E+01  0.0000E+00      -1  -0.778E-01   20.00  0.8834E-03  0.1060E+00
  47  -138.0000     -67.245 0.3469   0.8381E+01  0.4878E-03 -0.3394E+01  0.0000E+00      -1  -0.781E-01   20.00  0.8834E-03  0.1060E+00
  48  -141.0000     -65.443 0.3478   0.8645E+01  0.4858E-03 -0.3406E+01  0.0000E+00      -1  -0.784E-01   20.00  0.8834E-03  0.1060E+00
  49  -144.0000     -63.609 0.3487   0.8914E+01  0.4839E-03 -0.3418E+01  0.0000E+00      -1  -0.786E-01   20.00  0.8834E-03  0.1060E+00
  50  -147.0000     -61.744 0.3496   0.9188E+01  0.4819E-03 -0.3429E+01  0.0000E+00      -1  -0.789E-01   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -59.848 0.3506   0.9471E+01  0.4798E-03 -0.3437E+01  0.0000E+00      -1  -0.791E-01   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -57.916 0.3515   0.9859E+01  0.4755E-03 -0.3445E+01  0.0000E+00      -1  -0.793E-01   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -55.945 0.3524   0.1025E+02  0.4711E-03 -0.3452E+01  0.0000E+00      -1  -0.794E-01   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -53.936 0.3533   0.1066E+02  0.4666E-03 -0.3460E+01  0.0000E+00      -1  -0.796E-01   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -51.893 0.3543   0.1107E+02  0.4620E-03 -0.3467E+01  0.0000E+00      -1  -0.798E-01   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -49.816 0.3553   0.1148E+02  0.4574E-03 -0.3473E+01  0.0000E+00      -1  -0.799E-01   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -47.708 0.3562   0.1191E+02  0.4526E-03 -0.3479E+01  0.0000E+00      -1  -0.800E-01   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -45.565 0.3572   0.1246E+02  0.4454E-03 -0.3481E+01  0.0000E+00      -1  -0.801E-01   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -43.385 0.3581   0.1303E+02  0.4377E-03 -0.3488E+01  0.0000E+00      -1  -0.803E-01   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -41.172 0.3591   0.1361E+02  0.4299E-03 -0.3492E+01  0.0000E+00      -1  -0.803E-01   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -38.925 0.3601   0.1420E+02  0.4220E-03 -0.3494E+01  0.0000E+00      -1  -0.804E-01   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -36.647 0.3610   0.1486E+02  0.4127E-03 -0.3500E+01  0.0000E+00      -1  -0.805E-01   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -34.336 0.3620   0.1563E+02  0.4015E-03 -0.3502E+01  0.0000E+00      -1  -0.806E-01   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -31.992 0.3629   0.1641E+02  0.3902E-03 -0.3505E+01  0.0000E+00      -1  -0.806E-01   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -29.618 0.3638   0.1721E+02  0.3784E-03 -0.3508E+01  0.0000E+00      -1  -0.807E-01   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -27.213 0.3647   0.1818E+02  0.3636E-03 -0.3511E+01  0.0000E+00      -1  -0.808E-01   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -24.777 0.3656   0.1917E+02  0.3486E-03 -0.3511E+01  0.0000E+00      -1  -0.808E-01   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -22.311 0.3664   0.2028E+02  0.3316E-03 -0.3514E+01  0.0000E+00      -1  -0.809E-01   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -19.816 0.3672   0.2150E+02  0.3130E-03 -0.3514E+01  0.0000E+00      -1  -0.808E-01   20.00  0.8833E-03  0.1060E+00
