 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 3.2022    Time:  19:32:19
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -166.28  0.3002  0.9029E-03  0.8068E-02       -148.67  0.3077 -0.6898E+00  0.9030E-02       -137.09  0.3130 -0.1143E+01  0.8886E-02
          0.0200     -166.89  0.2999 -0.2600E-01  0.8074E-02       -149.25  0.3074 -0.6608E+00  0.9032E-02       -137.49  0.3128 -0.1108E+01  0.8885E-02
          0.0330     -167.60  0.2996 -0.8757E-01  0.8075E-02       -150.07  0.3070 -0.6309E+00  0.9033E-02       -138.09  0.3126 -0.1061E+01  0.8884E-02
          0.0499     -168.01  0.2994 -0.2119E+00  0.8064E-02       -150.97  0.3066 -0.6152E+00  0.9034E-02       -138.82  0.3122 -0.1013E+01  0.8883E-02
          0.0719     -167.73  0.2995 -0.4462E+00  0.8026E-02       -151.86  0.3062 -0.6377E+00  0.9034E-02       -139.69  0.3118 -0.9711E+00  0.8882E-02
          0.1004     -165.81  0.3003 -0.8663E+00  0.7951E-02       -152.41  0.3059 -0.7412E+00  0.9032E-02       -140.58  0.3114 -0.9589E+00  0.8880E-02
          0.1376     -160.73  0.3024 -0.1586E+01  0.7838E-02       -151.80  0.3062 -0.1007E+01  0.9026E-02       -141.16  0.3111 -0.1026E+01  0.8877E-02
          0.1858     -150.46  0.3067 -0.2755E+01  0.7689E-02       -148.52  0.3076 -0.1577E+01  0.9008E-02       -140.52  0.3114 -0.1272E+01  0.8873E-02
          0.2358     -138.54  0.3123 -0.4136E+01  0.7540E-02       -142.59  0.3104 -0.2385E+01  0.8981E-02       -138.12  0.3125 -0.1707E+01  0.8872E-02
          0.2858     -125.31  0.3184 -0.5540E+01  0.7405E-02       -134.23  0.3142 -0.3409E+01  0.8941E-02       -133.67  0.3145 -0.2344E+01  0.8872E-02
          0.3358     -112.76  0.3245 -0.6828E+01  0.7288E-02       -124.49  0.3188 -0.4515E+01  0.8892E-02       -127.47  0.3174 -0.3139E+01  0.8875E-02
          0.3858     -102.27  0.3297 -0.7893E+01  0.7198E-02       -114.51  0.3236 -0.5644E+01  0.8840E-02       -120.00  0.3209 -0.4037E+01  0.8879E-02
          0.4358      -93.54  0.3340 -0.8631E+01  0.7130E-02       -105.67  0.3280 -0.6658E+01  0.8796E-02       -112.37  0.3247 -0.5023E+01  0.8882E-02
          0.4858      -87.36  0.3372 -0.8969E+01  0.7086E-02        -98.07  0.3317 -0.7339E+01  0.8759E-02       -105.04  0.3283 -0.5827E+01  0.8884E-02
          0.5358      -83.31  0.3390 -0.8875E+01  0.7068E-02        -92.05  0.3347 -0.7690E+01  0.8734E-02        -98.60  0.3314 -0.6383E+01  0.8883E-02
          0.5858      -81.80  0.3397 -0.8357E+01  0.7075E-02        -88.33  0.3365 -0.7647E+01  0.8727E-02        -93.49  0.3340 -0.6657E+01  0.8881E-02
          0.6358      -82.61  0.3393 -0.7467E+01  0.7108E-02        -86.74  0.3373 -0.7237E+01  0.8733E-02        -90.29  0.3355 -0.6637E+01  0.8882E-02
          0.6858      -85.60  0.3378 -0.6291E+01  0.7167E-02        -87.13  0.3371 -0.6527E+01  0.8753E-02        -88.89  0.3362 -0.6304E+01  0.8883E-02
          0.7358      -90.81  0.3354 -0.4945E+01  0.7249E-02        -89.51  0.3360 -0.5611E+01  0.8782E-02        -89.28  0.3361 -0.5746E+01  0.8883E-02
          0.7858      -97.47  0.3321 -0.3524E+01  0.7353E-02        -93.06  0.3342 -0.4579E+01  0.8817E-02        -90.85  0.3353 -0.5027E+01  0.8884E-02
          0.8358     -106.02  0.3279 -0.2204E+01  0.7478E-02        -98.04  0.3318 -0.3553E+01  0.8857E-02        -93.78  0.3339 -0.4231E+01  0.8885E-02
          0.8858     -115.34  0.3233 -0.1111E+01  0.7613E-02       -103.90  0.3289 -0.2651E+01  0.8894E-02        -97.48  0.3320 -0.3479E+01  0.8886E-02
          0.9358     -124.57  0.3188 -0.3550E+00  0.7746E-02       -110.11  0.3258 -0.1916E+01  0.8925E-02       -101.77  0.3299 -0.2825E+01  0.8885E-02
          0.9679     -130.06  0.3162 -0.8227E-01  0.7825E-02       -114.02  0.3239 -0.1540E+01  0.8940E-02       -104.60  0.3285 -0.2459E+01  0.8884E-02
          1.0000     -134.68  0.3141  0.9879E-02  0.7889E-02       -117.72  0.3220 -0.1272E+01  0.8952E-02       -107.45  0.3271 -0.2157E+01  0.8883E-02
end
