 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27:29
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -223.10  0.2782  0.2689E-01  0.1036E-02       -200.95  0.2862  0.8616E-01  0.9551E-03       -181.74  0.2937  0.9070E-01  0.8834E-03
          0.0200     -222.96  0.2783  0.1584E-01  0.1035E-02       -200.92  0.2862  0.8231E-01  0.9551E-03       -181.76  0.2937  0.8782E-01  0.8834E-03
          0.0330     -222.67  0.2784 -0.9467E-02  0.1035E-02       -200.88  0.2862  0.7549E-01  0.9551E-03       -181.79  0.2937  0.8349E-01  0.8834E-03
          0.0499     -222.09  0.2786 -0.6058E-01  0.1035E-02       -200.80  0.2863  0.6363E-01  0.9550E-03       -181.81  0.2937  0.7768E-01  0.8834E-03
          0.0719     -220.93  0.2790 -0.1569E+00  0.1034E-02       -200.60  0.2863  0.3966E-01  0.9550E-03       -181.83  0.2937  0.6794E-01  0.8834E-03
          0.1004     -218.60  0.2798 -0.3295E+00  0.1033E-02       -200.12  0.2865 -0.1042E-01  0.9551E-03       -181.78  0.2937  0.4875E-01  0.8833E-03
          0.1376     -214.14  0.2814 -0.6255E+00  0.1031E-02       -198.96  0.2869 -0.1143E+00  0.9552E-03       -181.52  0.2938  0.6547E-02  0.8833E-03
          0.1858     -206.07  0.2843 -0.1106E+01  0.1029E-02       -196.27  0.2879 -0.3214E+00  0.9555E-03       -180.69  0.2941 -0.8782E-01  0.8833E-03
          0.2358     -195.86  0.2880 -0.1673E+01  0.1027E-02       -192.17  0.2893 -0.6186E+00  0.9559E-03       -179.15  0.2948 -0.2334E+00  0.8834E-03
          0.2858     -185.87  0.2920 -0.2209E+01  0.1025E-02       -187.13  0.2914 -0.9616E+00  0.9563E-03       -176.87  0.2957 -0.4246E+00  0.8834E-03
          0.3358     -177.00  0.2957 -0.2650E+01  0.1024E-02       -181.42  0.2938 -0.1316E+01  0.9567E-03       -173.88  0.2970 -0.6527E+00  0.8834E-03
          0.3858     -168.71  0.2992 -0.3015E+01  0.1023E-02       -175.33  0.2964 -0.1674E+01  0.9570E-03       -170.28  0.2985 -0.9056E+00  0.8834E-03
          0.4358     -161.51  0.3022 -0.3268E+01  0.1022E-02       -169.26  0.2989 -0.1992E+01  0.9573E-03       -166.24  0.3002 -0.1166E+01  0.8835E-03
          0.4858     -155.62  0.3047 -0.3384E+01  0.1022E-02       -163.57  0.3013 -0.2244E+01  0.9574E-03       -162.01  0.3019 -0.1412E+01  0.8835E-03
          0.5358     -151.32  0.3065 -0.3351E+01  0.1022E-02       -158.59  0.3034 -0.2405E+01  0.9576E-03       -157.87  0.3037 -0.1623E+01  0.8835E-03
          0.5858     -148.89  0.3077 -0.3174E+01  0.1022E-02       -154.59  0.3051 -0.2463E+01  0.9576E-03       -154.12  0.3053 -0.1783E+01  0.8835E-03
          0.6358     -148.21  0.3080 -0.2869E+01  0.1022E-02       -151.76  0.3063 -0.2426E+01  0.9575E-03       -151.04  0.3066 -0.1887E+01  0.8836E-03
          0.6858     -149.11  0.3075 -0.2466E+01  0.1023E-02       -150.21  0.3070 -0.2315E+01  0.9574E-03       -148.64  0.3077 -0.1917E+01  0.8836E-03
          0.7358     -151.32  0.3065 -0.2005E+01  0.1024E-02       -149.66  0.3073 -0.2112E+01  0.9572E-03       -146.91  0.3085 -0.1879E+01  0.8836E-03
          0.7858     -155.49  0.3048 -0.1422E+01  0.1026E-02       -150.28  0.3070 -0.1818E+01  0.9569E-03       -145.97  0.3089 -0.1767E+01  0.8836E-03
          0.8358     -160.90  0.3025 -0.8791E+00  0.1027E-02       -151.97  0.3062 -0.1478E+01  0.9567E-03       -145.88  0.3090 -0.1590E+01  0.8836E-03
          0.8858     -166.86  0.2999 -0.4303E+00  0.1029E-02       -154.43  0.3051 -0.1147E+01  0.9564E-03       -146.50  0.3087 -0.1382E+01  0.8835E-03
          0.9358     -172.63  0.2975 -0.1194E+00  0.1030E-02       -157.32  0.3039 -0.8660E+00  0.9562E-03       -147.65  0.3082 -0.1171E+01  0.8835E-03
          0.9679     -175.93  0.2961 -0.7293E-02  0.1031E-02       -159.20  0.3031 -0.7147E+00  0.9560E-03       -148.51  0.3077 -0.1043E+01  0.8835E-03
          1.0000     -178.65  0.2950  0.3058E-01  0.1031E-02       -161.04  0.3024 -0.5994E+00  0.9560E-03       -149.50  0.3073 -0.9285E+00  0.8835E-03
end
