 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 3.2022    Time:  19:32:11
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -225.27  0.2774  0.1968E-01  0.8480E-02       -203.39  0.2853  0.8476E-01  0.9098E-02       -183.84  0.2928  0.1409E+00  0.8863E-02
          0.0230     -225.22  0.2775  0.1968E-01  0.8483E-02       -203.35  0.2854  0.8347E-01  0.9098E-02       -183.84  0.2928  0.1367E+00  0.8863E-02
          0.0399     -225.15  0.2775  0.1968E-01  0.8486E-02       -203.29  0.2854  0.8132E-01  0.9097E-02       -183.83  0.2928  0.1313E+00  0.8864E-02
          0.0619     -225.06  0.2775  0.1968E-01  0.8489E-02       -203.22  0.2854  0.7848E-01  0.9097E-02       -183.82  0.2928  0.1256E+00  0.8864E-02
          0.0904     -224.95  0.2776  0.1968E-01  0.8492E-02       -203.15  0.2854  0.7487E-01  0.9097E-02       -183.82  0.2928  0.1193E+00  0.8864E-02
          0.1276     -224.84  0.2776  0.1968E-01  0.8494E-02       -203.08  0.2855  0.7078E-01  0.9097E-02       -183.82  0.2928  0.1133E+00  0.8864E-02
          0.1758     -224.72  0.2777  0.1969E-01  0.8495E-02       -203.00  0.2855  0.6667E-01  0.9097E-02       -183.81  0.2929  0.1082E+00  0.8864E-02
          0.2386     -224.60  0.2777  0.1968E-01  0.8496E-02       -202.91  0.2855  0.6319E-01  0.9097E-02       -183.77  0.2929  0.1047E+00  0.8864E-02
          0.3232     -225.73  0.2773  0.1001E+00  0.8554E-02       -203.14  0.2854  0.8539E-01  0.9097E-02       -183.81  0.2929  0.1130E+00  0.8864E-02
          0.4360     -229.89  0.2759  0.2075E+00  0.8700E-02       -206.04  0.2845  0.1441E+00  0.9111E-02       -185.72  0.2921  0.1899E+00  0.8876E-02
          0.5770     -235.89  0.2737  0.1997E+00  0.8770E-02       -211.95  0.2823  0.1923E+00  0.9132E-02       -190.14  0.2903  0.3188E+00  0.8894E-02
          0.7885     -238.41  0.2725  0.1968E-01  0.8610E-02       -216.53  0.2805  0.1665E+00  0.9129E-02       -194.29  0.2885  0.3730E+00  0.8891E-02
          1.0000     -235.79  0.2735  0.1968E-01  0.8509E-02       -213.07  0.2816  0.1564E+00  0.9095E-02       -191.80  0.2893  0.2747E+00  0.8865E-02
end
