 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  21. 2.2022    Time:  16:12:15
 Units: L = cm   , T = days , M = mmol 


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -261.591 0.2656   0.6552E+00  0.3113E-03  0.1301E+00  0.0000E+00      -1   0.299E-02   20.00  0.8408E-44  0.0000E+00
   2    -3.0000    -258.004 0.2667   0.6751E+00  0.3149E-03  0.1414E+00  0.0000E+00      -1   0.325E-02   20.00  0.8408E-44  0.0000E+00
   3    -6.0000    -254.336 0.2677   0.6954E+00  0.3185E-03  0.1620E+00  0.0000E+00      -1   0.373E-02   20.00  0.8408E-44  0.0000E+00
   4    -9.0000    -250.607 0.2689   0.7160E+00  0.3222E-03  0.1810E+00  0.1637E-02      -1   0.417E-02   20.00  0.8408E-44  0.0000E+00
   5   -12.0000    -246.820 0.2700   0.7370E+00  0.3259E-03  0.1978E+00  0.1024E-02      -1   0.455E-02   20.00  0.8408E-44  0.0000E+00
   6   -15.0000    -242.997 0.2711   0.7582E+00  0.3297E-03  0.2094E+00  0.0000E+00      -1   0.482E-02   20.00  0.8408E-44  0.0000E+00
   7   -18.0000    -239.172 0.2724   0.7964E+00  0.3341E-03  0.2172E+00  0.0000E+00      -1   0.500E-02   20.00  0.8408E-44  0.0000E+00
   8   -21.0000    -235.363 0.2738   0.8403E+00  0.3387E-03  0.2223E+00  0.0000E+00      -1   0.511E-02   20.00  0.8408E-44  0.0000E+00
   9   -24.0000    -231.584 0.2752   0.8838E+00  0.3433E-03  0.2240E+00  0.0000E+00      -1   0.515E-02   20.00  0.8408E-44  0.0000E+00
  10   -27.0000    -227.841 0.2765   0.9270E+00  0.3478E-03  0.2227E+00  0.0000E+00      -1   0.513E-02   20.00  0.8408E-44  0.0000E+00
  11   -30.0000    -224.141 0.2779   0.9696E+00  0.3523E-03  0.2191E+00  0.0000E+00      -1   0.504E-02   20.00  0.8408E-44  0.0000E+00
  12   -33.0000    -220.484 0.2792   0.1012E+01  0.3568E-03  0.2136E+00  0.0000E+00      -1   0.492E-02   20.00  0.8408E-44  0.0000E+00
  13   -36.0000    -216.873 0.2805   0.1053E+01  0.3611E-03  0.2063E+00  0.0000E+00      -1   0.475E-02   20.00  0.8408E-44  0.0000E+00
  14   -39.0000    -213.308 0.2818   0.1094E+01  0.3655E-03  0.1977E+00  0.0000E+00      -1   0.455E-02   20.00  0.8408E-44  0.0000E+00
  15   -42.0000    -209.788 0.2830   0.1135E+01  0.3697E-03  0.1879E+00  0.0000E+00      -1   0.432E-02   20.00  0.8408E-44  0.0000E+00
  16   -45.0000    -206.314 0.2843   0.1175E+01  0.3739E-03  0.1771E+00  0.0000E+00      -1   0.407E-02   20.00  0.8408E-44  0.0000E+00
  17   -48.0000    -202.883 0.2855   0.1215E+01  0.3781E-03  0.1656E+00  0.0000E+00      -1   0.381E-02   20.00  0.8408E-44  0.0000E+00
  18   -51.0000    -199.495 0.2867   0.1254E+01  0.3822E-03  0.1534E+00  0.0000E+00      -1   0.353E-02   20.00  0.8408E-44  0.0000E+00
  19   -54.0000    -196.148 0.2879   0.1292E+01  0.3862E-03  0.1409E+00  0.0000E+00      -1   0.324E-02   20.00  0.8408E-44  0.0000E+00
  20   -57.0000    -192.840 0.2891   0.1330E+01  0.3902E-03  0.1277E+00  0.0000E+00      -1   0.294E-02   20.00  0.8408E-44  0.0000E+00
  21   -60.0000    -189.574 0.2904   0.1392E+01  0.3944E-03  0.1129E+00  0.0000E+00      -1   0.260E-02   20.00  0.8408E-44  0.0000E+00
  22   -63.0000    -186.353 0.2918   0.1464E+01  0.3986E-03  0.9756E-01  0.0000E+00      -1   0.224E-02   20.00  0.8408E-44  0.0000E+00
  23   -66.0000    -183.173 0.2931   0.1534E+01  0.4027E-03  0.8211E-01  0.0000E+00      -1   0.189E-02   20.00  0.8408E-44  0.0000E+00
  24   -69.0000    -180.031 0.2944   0.1604E+01  0.4068E-03  0.6692E-01  0.0000E+00      -1   0.154E-02   20.00  0.8408E-44  0.0000E+00
  25   -72.0000    -176.922 0.2957   0.1674E+01  0.4109E-03  0.5170E-01  0.0000E+00      -1   0.119E-02   20.00  0.8408E-44  0.0000E+00
  26   -75.0000    -173.845 0.2970   0.1742E+01  0.4149E-03  0.3642E-01  0.0000E+00      -1   0.838E-03   20.00  0.8408E-44  0.0000E+00
  27   -78.0000    -170.796 0.2983   0.1810E+01  0.4188E-03  0.2188E-01  0.0000E+00      -1   0.503E-03   20.00  0.8408E-44  0.0000E+00
  28   -81.0000    -167.772 0.2995   0.1878E+01  0.4228E-03  0.7376E-02  0.0000E+00      -1   0.170E-03   20.00  0.8408E-44  0.0000E+00
  29   -84.0000    -164.772 0.3008   0.1944E+01  0.4267E-03 -0.6920E-02  0.0000E+00      -1  -0.159E-03   20.00  0.8408E-44  0.0000E+00
  30   -87.0000    -161.793 0.3020   0.2011E+01  0.4305E-03 -0.2089E-01  0.0000E+00      -1  -0.481E-03   20.00  0.8408E-44  0.0000E+00
  31   -90.0000    -158.834 0.3033   0.2077E+01  0.4344E-03 -0.3436E-01  0.0000E+00      -1  -0.791E-03   20.00  0.8408E-44  0.0000E+00
  32   -93.0000    -155.892 0.3045   0.2142E+01  0.4382E-03 -0.4758E-01  0.0000E+00      -1  -0.109E-02   20.00  0.8408E-44  0.0000E+00
  33   -96.0000    -152.967 0.3057   0.2207E+01  0.4420E-03 -0.6066E-01  0.0000E+00      -1  -0.140E-02   20.00  0.8408E-44  0.0000E+00
  34   -99.0000    -150.056 0.3070   0.2306E+01  0.4455E-03 -0.7406E-01  0.0000E+00      -1  -0.170E-02   20.00  0.8408E-44  0.0000E+00
  35  -102.0000    -147.159 0.3084   0.2422E+01  0.4489E-03 -0.8810E-01  0.0000E+00      -1  -0.203E-02   20.00  0.8408E-44  0.0000E+00
  36  -105.0000    -144.274 0.3097   0.2537E+01  0.4522E-03 -0.1011E+00  0.0000E+00      -1  -0.233E-02   20.00  0.8408E-44  0.0000E+00
  37  -108.0000    -141.398 0.3110   0.2651E+01  0.4556E-03 -0.1132E+00  0.0000E+00      -1  -0.260E-02   20.00  0.8408E-44  0.0000E+00
  38  -111.0000    -138.530 0.3124   0.2766E+01  0.4589E-03 -0.1254E+00  0.0000E+00      -1  -0.289E-02   20.00  0.8408E-44  0.0000E+00
  39  -114.0000    -135.670 0.3137   0.2880E+01  0.4622E-03 -0.1373E+00  0.0000E+00      -1  -0.316E-02   20.00  0.8408E-44  0.0000E+00
  40  -117.0000    -132.816 0.3150   0.2993E+01  0.4655E-03 -0.1487E+00  0.0000E+00      -1  -0.342E-02   20.00  0.8408E-44  0.0000E+00
  41  -120.0000    -129.968 0.3163   0.3107E+01  0.4688E-03 -0.1595E+00  0.0000E+00      -1  -0.367E-02   20.00  0.8408E-44  0.0000E+00
  42  -123.0000    -127.124 0.3176   0.3220E+01  0.4721E-03 -0.1696E+00  0.0000E+00      -1  -0.390E-02   20.00  0.8408E-44  0.0000E+00
  43  -126.0000    -124.284 0.3189   0.3333E+01  0.4753E-03 -0.1800E+00  0.0000E+00      -1  -0.414E-02   20.00  0.8408E-44  0.0000E+00
  44  -129.0000    -121.448 0.3203   0.3446E+01  0.4786E-03 -0.1902E+00  0.0000E+00      -1  -0.438E-02   20.00  0.8408E-44  0.0000E+00
  45  -132.0000    -118.614 0.3216   0.3607E+01  0.4811E-03 -0.1993E+00  0.0000E+00      -1  -0.459E-02   20.00  0.8408E-44  0.0000E+00
  46  -135.0000    -115.779 0.3230   0.3794E+01  0.4831E-03 -0.2087E+00  0.0000E+00      -1  -0.480E-02   20.00  0.8408E-44  0.0000E+00
  47  -138.0000    -112.944 0.3244   0.3981E+01  0.4851E-03 -0.2183E+00  0.0000E+00      -1  -0.502E-02   20.00  0.8408E-44  0.0000E+00
  48  -141.0000    -110.108 0.3258   0.4168E+01  0.4871E-03 -0.2265E+00  0.0000E+00      -1  -0.521E-02   20.00  0.8408E-44  0.0000E+00
  49  -144.0000    -107.270 0.3272   0.4356E+01  0.4891E-03 -0.2345E+00  0.0000E+00      -1  -0.539E-02   20.00  0.8408E-44  0.0000E+00
  50  -147.0000    -104.431 0.3286   0.4543E+01  0.4911E-03 -0.2430E+00  0.0000E+00      -1  -0.559E-02   20.00  0.8408E-44  0.0000E+00
  51  -150.0000    -101.591 0.3300   0.4730E+01  0.4932E-03 -0.2507E+00  0.0000E+00      -1  -0.577E-02   20.00  0.8408E-44  0.0000E+00
  52  -153.0000     -98.749 0.3313   0.4918E+01  0.4952E-03 -0.2573E+00  0.0000E+00      -1  -0.592E-02   20.00  0.8408E-44  0.0000E+00
  53  -156.0000     -95.905 0.3327   0.5106E+01  0.4972E-03 -0.2640E+00  0.0000E+00      -1  -0.607E-02   20.00  0.8408E-44  0.0000E+00
  54  -159.0000     -93.058 0.3342   0.5379E+01  0.4974E-03 -0.2708E+00  0.0000E+00      -1  -0.623E-02   20.00  0.8408E-44  0.0000E+00
  55  -162.0000     -90.207 0.3356   0.5668E+01  0.4973E-03 -0.2777E+00  0.0000E+00      -1  -0.639E-02   20.00  0.8408E-44  0.0000E+00
  56  -165.0000     -87.352 0.3370   0.5959E+01  0.4972E-03 -0.2829E+00  0.0000E+00      -1  -0.651E-02   20.00  0.8408E-44  0.0000E+00
  57  -168.0000     -84.492 0.3384   0.6249E+01  0.4970E-03 -0.2884E+00  0.0000E+00      -1  -0.664E-02   20.00  0.8408E-44  0.0000E+00
  58  -171.0000     -81.629 0.3399   0.6540E+01  0.4969E-03 -0.2942E+00  0.0000E+00      -1  -0.677E-02   20.00  0.8408E-44  0.0000E+00
  59  -174.0000     -78.762 0.3413   0.6831E+01  0.4968E-03 -0.2994E+00  0.0000E+00      -1  -0.689E-02   20.00  0.8408E-44  0.0000E+00
  60  -177.0000     -75.892 0.3427   0.7123E+01  0.4966E-03 -0.3038E+00  0.0000E+00      -1  -0.699E-02   20.00  0.8408E-44  0.0000E+00
  61  -180.0000     -73.017 0.3441   0.7534E+01  0.4938E-03 -0.3089E+00  0.0000E+00      -1  -0.711E-02   20.00  0.8408E-44  0.0000E+00
  62  -183.0000     -70.138 0.3455   0.7956E+01  0.4908E-03 -0.3127E+00  0.0000E+00      -1  -0.720E-02   20.00  0.8408E-44  0.0000E+00
  63  -186.0000     -67.253 0.3469   0.8379E+01  0.4878E-03 -0.3155E+00  0.0000E+00      -1  -0.726E-02   20.00  0.8408E-44  0.0000E+00
  64  -189.0000     -64.364 0.3484   0.8803E+01  0.4847E-03 -0.3197E+00  0.0000E+00      -1  -0.736E-02   20.00  0.8408E-44  0.0000E+00
  65  -192.0000     -61.471 0.3498   0.9228E+01  0.4817E-03 -0.3251E+00  0.0000E+00      -1  -0.748E-02   20.00  0.8408E-44  0.0000E+00
  66  -195.0000     -58.575 0.3512   0.9727E+01  0.4770E-03 -0.3279E+00  0.0000E+00      -1  -0.754E-02   20.00  0.8408E-44  0.0000E+00
  67  -198.0000     -55.673 0.3525   0.1031E+02  0.4705E-03 -0.3297E+00  0.0000E+00      -1  -0.759E-02   20.00  0.8408E-44  0.0000E+00
  68  -201.0000     -52.767 0.3539   0.1089E+02  0.4640E-03 -0.3320E+00  0.0000E+00      -1  -0.764E-02   20.00  0.8408E-44  0.0000E+00
  69  -204.0000     -49.856 0.3552   0.1148E+02  0.4575E-03 -0.3348E+00  0.0000E+00      -1  -0.770E-02   20.00  0.8408E-44  0.0000E+00
