 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:28:23
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100      -66.25  0.3474  0.4097E-01  0.1048E-02        -44.98  0.3574  0.2492E+00  0.9633E-03        -26.54  0.3649  0.5256E+00  0.8850E-03
          0.0200      -66.02  0.3475  0.3944E-01  0.1048E-02        -44.69  0.3576  0.3124E+00  0.9634E-03        -26.17  0.3651  0.5923E+00  0.8851E-03
          0.0330      -65.62  0.3477  0.3593E-01  0.1048E-02        -44.25  0.3578  0.3511E+00  0.9634E-03        -25.69  0.3653  0.6107E+00  0.8851E-03
          0.0499      -65.09  0.3480  0.2882E-01  0.1048E-02        -43.73  0.3580  0.3424E+00  0.9634E-03        -25.20  0.3654  0.5703E+00  0.8851E-03
          0.0719      -64.42  0.3483  0.1542E-01  0.1048E-02        -43.10  0.3583  0.3099E+00  0.9634E-03        -24.64  0.3656  0.5095E+00  0.8851E-03
          0.1004      -63.62  0.3487 -0.8579E-02  0.1048E-02        -42.39  0.3586  0.2563E+00  0.9634E-03        -24.00  0.3659  0.4322E+00  0.8851E-03
          0.1376      -62.70  0.3492 -0.4973E-01  0.1047E-02        -41.57  0.3589  0.1855E+00  0.9634E-03        -23.28  0.3661  0.3382E+00  0.8851E-03
          0.1858      -61.61  0.3497 -0.1165E+00  0.1047E-02        -40.64  0.3593  0.9047E-01  0.9634E-03        -22.47  0.3664  0.2234E+00  0.8851E-03
          0.2358      -60.57  0.3502 -0.1954E+00  0.1046E-02        -39.76  0.3597 -0.6516E-02  0.9634E-03        -21.70  0.3666  0.1121E+00  0.8850E-03
          0.2858      -59.81  0.3506 -0.2119E+00  0.1046E-02        -39.07  0.3600 -0.6551E-01  0.9635E-03        -21.09  0.3668  0.3069E-01  0.8850E-03
          0.3358      -59.51  0.3507 -0.1494E+00  0.1046E-02        -38.72  0.3602 -0.6958E-01  0.9635E-03        -20.76  0.3669 -0.6420E-02  0.8850E-03
          0.3858      -59.47  0.3508 -0.9769E-01  0.1047E-02        -38.63  0.3602 -0.5933E-01  0.9635E-03        -20.67  0.3670 -0.1586E-01  0.8850E-03
          0.4358      -59.59  0.3507 -0.6189E-01  0.1047E-02        -38.70  0.3602 -0.4260E-01  0.9635E-03        -20.73  0.3669 -0.6733E-02  0.8850E-03
          0.4858      -59.76  0.3506 -0.4547E-01  0.1047E-02        -38.85  0.3601 -0.2846E-01  0.9634E-03        -20.86  0.3669  0.8968E-02  0.8850E-03
          0.5358      -59.88  0.3506 -0.5005E-01  0.1047E-02        -38.97  0.3601 -0.2274E-01  0.9634E-03        -20.97  0.3669  0.2167E-01  0.8850E-03
          0.5858      -59.89  0.3505 -0.7518E-01  0.1047E-02        -39.00  0.3600 -0.3025E-01  0.9635E-03        -21.01  0.3668  0.2364E-01  0.8850E-03
          0.6358      -59.74  0.3506 -0.1184E+00  0.1047E-02        -38.92  0.3601 -0.5275E-01  0.9635E-03        -20.94  0.3669  0.1031E-01  0.8850E-03
          0.6858      -59.43  0.3508 -0.1755E+00  0.1046E-02        -38.69  0.3602 -0.8988E-01  0.9635E-03        -20.74  0.3669 -0.2020E-01  0.8850E-03
          0.7358      -58.95  0.3510 -0.2409E+00  0.1046E-02        -38.31  0.3603 -0.1396E+00  0.9635E-03        -20.41  0.3670 -0.6776E-01  0.8850E-03
          0.7858      -58.84  0.3511 -0.1605E+00  0.1046E-02        -38.10  0.3604 -0.1162E+00  0.9635E-03        -20.20  0.3671 -0.7871E-01  0.8850E-03
          0.8358      -58.91  0.3510 -0.8500E-01  0.1047E-02        -38.07  0.3605 -0.8388E-01  0.9635E-03        -20.15  0.3671 -0.7256E-01  0.8850E-03
          0.8858      -59.10  0.3509 -0.2259E-01  0.1047E-02        -38.17  0.3604 -0.4552E-01  0.9634E-03        -20.22  0.3671 -0.5184E-01  0.8850E-03
          0.9358      -59.33  0.3508  0.2064E-01  0.1047E-02        -38.33  0.3603 -0.1230E-01  0.9634E-03        -20.35  0.3671 -0.2677E-01  0.8850E-03
          0.9679      -59.47  0.3507  0.3623E-01  0.1048E-02        -38.43  0.3603  0.4109E-02  0.9634E-03        -20.44  0.3670 -0.1168E-01  0.8850E-03
          1.0000      -59.58  0.3507  0.4149E-01  0.1048E-02        -38.53  0.3603  0.1468E-01  0.9634E-03        -20.52  0.3670  0.9553E-03  0.8850E-03
end
