 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57: 7
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.27463E-01  0.10089E+00  0.27461E-01  0.99208E-01 -0.89607E+00  0.27463E-03  0.10089E-02  0.27461E-03  0.99208E-03 -0.89607E-02 -0.23991E+03 -0.19150E+03  0.70647E+02  0.00000E+00  0.00000E+00  0.10058E+03  0.78931E-06  0.27540E-03      1  0.00000E+00      0.000
       0.0230  0.27125E-01  0.10089E+00  0.27126E-01  0.99210E-01 -0.69734E+00  0.62726E-03  0.23204E-02  0.62725E-03  0.22818E-02 -0.18026E-01 -0.23981E+03 -0.19147E+03  0.70647E+02  0.00000E+00  0.00000E+00  0.10057E+03  0.62097E-05  0.63346E-03      2  0.00000E+00      0.000
       0.0399  0.26292E-01  0.10089E+00  0.26289E-01  0.99212E-01 -0.52248E+00  0.10716E-02  0.40253E-02  0.10715E-02  0.39585E-02 -0.26856E-01 -0.23965E+03 -0.19141E+03  0.70647E+02  0.00000E+00  0.00000E+00  0.10056E+03  0.27342E-04  0.10989E-02      3  0.00000E+00      0.000
       0.0619  0.24558E-01  0.10089E+00  0.24558E-01  0.99215E-01 -0.41349E+00  0.16111E-02  0.62418E-02  0.16111E-02  0.61382E-02 -0.35940E-01 -0.23945E+03 -0.19135E+03  0.70647E+02  0.00000E+00  0.00000E+00  0.10054E+03  0.92912E-04  0.17040E-02      4  0.00000E+00      0.000
       0.0904  0.21257E-01  0.10089E+00  0.21259E-01  0.99218E-01 -0.31766E+00  0.22182E-02  0.91231E-02  0.22183E-02  0.89720E-02 -0.45013E-01 -0.23917E+03 -0.19128E+03  0.70647E+02  0.00000E+00  0.00000E+00  0.10053E+03  0.27242E-03  0.24907E-02      5  0.00000E+00      0.000
       0.1276  0.15368E-01  0.10089E+00  0.15368E-01  0.99222E-01 -0.23919E+00  0.27888E-02  0.12869E-01  0.27889E-02  0.12656E-01 -0.53894E-01 -0.23880E+03 -0.19119E+03  0.70647E+02  0.00000E+00  0.00000E+00  0.10052E+03  0.72444E-03  0.35133E-02      6  0.00000E+00      0.000
       0.1758  0.55160E-02  0.10089E+00  0.55162E-02  0.99228E-01 -0.16966E+00  0.30551E-02  0.17738E-01  0.30551E-02  0.17446E-01 -0.62083E-01 -0.23828E+03 -0.19107E+03  0.70647E+02  0.00000E+00  0.00000E+00  0.10051E+03  0.17876E-02  0.48427E-02      7  0.00000E+00      0.000
       0.2258 -0.64062E-02  0.10089E+00 -0.64070E-02  0.99233E-01 -0.11771E+00  0.27348E-02  0.22783E-01  0.27348E-02  0.22407E-01 -0.67969E-01 -0.23772E+03 -0.19096E+03  0.70647E+02  0.00000E+00  0.00000E+00  0.10049E+03  0.34851E-02  0.62198E-02      8  0.00000E+00      0.000
