 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:16
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.27012E-01  0.30950E-01  0.27008E-01  0.30764E-01 -0.22156E+01  0.27012E-03  0.30950E-03  0.27008E-03  0.30764E-03 -0.22156E-01 -0.16515E+03 -0.14110E+03  0.50880E+02  0.00000E+00  0.00000E+00  0.10241E+03  0.84851E-05  0.27857E-03      1  0.00000E+00      0.000
       0.0200  0.24470E-01  0.30950E-01  0.24469E-01  0.30762E-01 -0.21365E+01  0.51483E-03  0.61900E-03  0.51477E-03  0.61526E-03 -0.43521E-01 -0.16601E+03 -0.14167E+03  0.50880E+02  0.00000E+00  0.00000E+00  0.10239E+03  0.42392E-04  0.55716E-03      2  0.00000E+00      0.000
       0.0330  0.18651E-01  0.30950E-01  0.18651E-01  0.30758E-01 -0.20715E+01  0.75729E-03  0.10213E-02  0.75723E-03  0.10151E-02 -0.70451E-01 -0.16723E+03 -0.14250E+03  0.50880E+02  0.00000E+00  0.00000E+00  0.10236E+03  0.16212E-03  0.91935E-03      3  0.00000E+00      0.000
       0.0499  0.68987E-02  0.30950E-01  0.68965E-02  0.30753E-01 -0.20413E+01  0.87387E-03  0.15444E-02  0.87378E-03  0.15348E-02 -0.10495E+00 -0.16861E+03 -0.14351E+03  0.50880E+02  0.00000E+00  0.00000E+00  0.10233E+03  0.51639E-03  0.13902E-02      4  0.00000E+00      0.000
       0.0719 -0.15241E-01  0.30950E-01 -0.15239E-01  0.30748E-01 -0.20212E+01  0.53902E-03  0.22244E-02  0.53897E-03  0.22104E-02 -0.14936E+00 -0.17023E+03 -0.14478E+03  0.50880E+02  0.00000E+00  0.00000E+00  0.10228E+03  0.14633E-02  0.20023E-02      5  0.00000E+00      0.000
       0.1004 -0.54947E-01  0.30950E-01 -0.54945E-01  0.30741E-01 -0.20105E+01 -0.10303E-02  0.31083E-02 -0.10303E-02  0.30884E-02 -0.20678E+00 -0.17198E+03 -0.14632E+03  0.50880E+02  0.00000E+00  0.00000E+00  0.10223E+03  0.38283E-02  0.27980E-02      6  0.00000E+00      0.000
       0.1376 -0.12300E+00  0.30950E-01 -0.12300E+00  0.30733E-01 -0.20018E+01 -0.55972E-02  0.42575E-02 -0.55973E-02  0.42295E-02 -0.28110E+00 -0.17377E+03 -0.14812E+03  0.50880E+02  0.00000E+00  0.00000E+00  0.10215E+03  0.94298E-02  0.38325E-02      7  0.00000E+00      0.000
       0.1858 -0.23342E+00  0.30950E-01 -0.23342E+00  0.30724E-01 -0.19882E+01 -0.16864E-01  0.57514E-02 -0.16864E-01  0.57124E-02 -0.37707E+00 -0.17530E+03 -0.15014E+03  0.50880E+02  0.00000E+00  0.00000E+00  0.10207E+03  0.22041E-01  0.51773E-02      8  0.00000E+00      0.000
