 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:21
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -235.06  0.2739  0.4428E-01  0.1027E-02       -214.86  0.2812 -0.9647E-01  0.9575E-03       -198.71  0.2870 -0.1367E+00  0.8834E-03
          0.0230     -235.35  0.2738  0.4428E-01  0.1027E-02       -215.05  0.2811 -0.8934E-01  0.9576E-03       -198.80  0.2870 -0.1313E+00  0.8834E-03
          0.0399     -235.76  0.2737  0.4428E-01  0.1027E-02       -215.33  0.2810 -0.7990E-01  0.9575E-03       -198.95  0.2869 -0.1238E+00  0.8834E-03
          0.0619     -236.22  0.2735  0.4428E-01  0.1027E-02       -215.67  0.2809 -0.7028E-01  0.9576E-03       -199.14  0.2869 -0.1149E+00  0.8834E-03
          0.0904     -236.78  0.2733  0.4428E-01  0.1027E-02       -216.11  0.2808 -0.5984E-01  0.9575E-03       -199.41  0.2868 -0.1043E+00  0.8834E-03
          0.1276     -237.44  0.2731  0.4428E-01  0.1027E-02       -216.64  0.2806 -0.4927E-01  0.9575E-03       -199.76  0.2866 -0.9219E-01  0.8834E-03
          0.1758     -238.22  0.2728  0.4428E-01  0.1027E-02       -217.29  0.2803 -0.3857E-01  0.9575E-03       -200.22  0.2865 -0.7885E-01  0.8834E-03
          0.2386     -239.13  0.2725  0.4428E-01  0.1027E-02       -218.07  0.2800 -0.2809E-01  0.9575E-03       -200.80  0.2863 -0.6482E-01  0.8834E-03
          0.3232     -243.39  0.2711  0.2252E+00  0.1030E-02       -219.77  0.2795  0.3164E-01  0.9576E-03       -201.80  0.2859 -0.3119E-01  0.8834E-03
          0.4360     -253.47  0.2681  0.4669E+00  0.1033E-02       -225.38  0.2775  0.1612E+00  0.9578E-03       -205.32  0.2847  0.8804E-01  0.8835E-03
          0.5770     -264.44  0.2647  0.4492E+00  0.1033E-02       -234.73  0.2741  0.2627E+00  0.9579E-03       -211.93  0.2823  0.2538E+00  0.8835E-03
          0.7885     -264.79  0.2642  0.4428E-01  0.1029E-02       -241.52  0.2714  0.1904E+00  0.9577E-03       -218.28  0.2799  0.3074E+00  0.8835E-03
          1.0000     -263.16  0.2651  0.4428E-01  0.1029E-02       -239.42  0.2720  0.1497E+00  0.9576E-03       -217.65  0.2800  0.2177E+00  0.8834E-03
end
