 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:35
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.95413E-02  0.37354E-01  0.95451E-02  0.37061E-01  0.78637E+00  0.95413E-04  0.37354E-03  0.95451E-04  0.37061E-03  0.78637E-02 -0.17882E+03 -0.15497E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10130E+03  0.43609E-04  0.13906E-03      1  0.00000E+00      0.000
       0.0200 -0.35242E-02  0.37354E-01 -0.35257E-02  0.37058E-01  0.52939E+00  0.60171E-04  0.74708E-03  0.60194E-04  0.74119E-03  0.13158E-01 -0.17966E+03 -0.15538E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10131E+03  0.21789E-03  0.27808E-03      2  0.00000E+00      0.000
       0.0330 -0.33434E-01  0.37354E-01 -0.33436E-01  0.37054E-01  0.28987E+00 -0.37447E-03  0.12327E-02 -0.37447E-03  0.12229E-02  0.16926E-01 -0.18077E+03 -0.15597E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10131E+03  0.83328E-03  0.45881E-03      3  0.00000E+00      0.000
       0.0499 -0.93834E-01  0.37354E-01 -0.93832E-01  0.37048E-01  0.12772E+00 -0.19603E-02  0.18640E-02 -0.19602E-02  0.18490E-02  0.19084E-01 -0.18182E+03 -0.15668E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10132E+03  0.26540E-02  0.69376E-03      4  0.00000E+00      0.000
       0.0719 -0.20762E+00  0.37354E-01 -0.20762E+00  0.37042E-01 -0.23266E-01 -0.65218E-02  0.26846E-02 -0.65217E-02  0.26628E-02  0.18573E-01 -0.18267E+03 -0.15752E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10132E+03  0.75209E-02  0.99919E-03      5  0.00000E+00      0.000
       0.1004 -0.41169E+00  0.37354E-01 -0.41169E+00  0.37036E-01 -0.16121E+00 -0.18280E-01  0.37515E-02 -0.18280E-01  0.37206E-02  0.13969E-01 -0.18276E+03 -0.15841E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10132E+03  0.19676E-01  0.13963E-02      6  0.00000E+00      0.000
       0.1376 -0.76145E+00  0.37354E-01 -0.76145E+00  0.37032E-01 -0.29572E+00 -0.46552E-01  0.51384E-02 -0.46552E-01  0.50956E-02  0.29888E-02 -0.18122E+03 -0.15914E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10134E+03  0.48465E-01  0.19124E-02      7  0.00000E+00      0.000
       0.1858 -0.13290E+01  0.37354E-01 -0.13290E+01  0.37033E-01 -0.42637E+00 -0.11070E+00  0.69414E-02 -0.11070E+00  0.68831E-02 -0.17591E-01 -0.17667E+03 -0.15921E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10138E+03  0.11328E+00  0.25835E-02      8  0.00000E+00      0.000
