 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:58:34
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100      -59.48  0.3507  0.2080E-01  0.1005E-02        -38.36  0.3603  0.1262E+00  0.9666E-03        -20.16  0.3671  0.2828E+00  0.8850E-03
          0.0200      -59.34  0.3508  0.1240E-01  0.1005E-02        -38.19  0.3604  0.1623E+00  0.9667E-03        -19.95  0.3672  0.3094E+00  0.8851E-03
          0.0330      -59.08  0.3509 -0.6819E-02  0.1004E-02        -37.94  0.3605  0.1754E+00  0.9667E-03        -19.69  0.3673  0.3070E+00  0.8850E-03
          0.0499      -58.71  0.3511 -0.4563E-01  0.1004E-02        -37.63  0.3606  0.1484E+00  0.9667E-03        -19.41  0.3674  0.2705E+00  0.8850E-03
          0.0719      -58.17  0.3514 -0.1187E+00  0.1004E-02        -37.19  0.3608  0.9058E-01  0.9667E-03        -19.04  0.3675  0.2131E+00  0.8850E-03
          0.1004      -57.34  0.3517 -0.2499E+00  0.1003E-02        -36.57  0.3611 -0.1137E-01  0.9667E-03        -18.51  0.3676  0.1238E+00  0.8850E-03
          0.1376      -56.01  0.3524 -0.4746E+00  0.1002E-02        -35.57  0.3615 -0.1830E+00  0.9669E-03        -17.66  0.3679 -0.2023E-01  0.8850E-03
          0.1858      -53.81  0.3534 -0.8392E+00  0.1001E-02        -33.88  0.3621 -0.4707E+00  0.9670E-03        -16.23  0.3683 -0.2658E+00  0.8850E-03
          0.2358      -51.10  0.3546 -0.1270E+01  0.9998E-03        -31.74  0.3630 -0.8271E+00  0.9671E-03        -14.38  0.3688 -0.5785E+00  0.8851E-03
          0.2858      -48.20  0.3560 -0.1677E+01  0.9987E-03        -29.33  0.3639 -0.1198E+01  0.9673E-03        -12.24  0.3694 -0.9254E+00  0.8852E-03
          0.3358      -45.40  0.3573 -0.2010E+01  0.9980E-03        -26.90  0.3648 -0.1544E+01  0.9674E-03        -10.04  0.3699 -0.1277E+01  0.8853E-03
          0.3858      -42.85  0.3584 -0.2286E+01  0.9973E-03        -24.62  0.3656 -0.1859E+01  0.9674E-03         -7.95  0.3703 -0.1613E+01  0.8853E-03
          0.4358      -40.72  0.3593 -0.2477E+01  0.9969E-03        -22.67  0.3663 -0.2116E+01  0.9675E-03         -6.14  0.3706 -0.1906E+01  0.8854E-03
          0.4858      -39.17  0.3600 -0.2565E+01  0.9966E-03        -21.19  0.3668 -0.2292E+01  0.9675E-03         -4.74  0.3709 -0.2130E+01  0.8855E-03
          0.5358      -38.31  0.3604 -0.2541E+01  0.9965E-03        -20.31  0.3671 -0.2373E+01  0.9675E-03         -3.90  0.3710 -0.2265E+01  0.8855E-03
          0.5858      -38.19  0.3604 -0.2406E+01  0.9966E-03        -20.07  0.3672 -0.2350E+01  0.9675E-03         -3.66  0.3710 -0.2299E+01  0.8855E-03
          0.6358      -38.77  0.3602 -0.2176E+01  0.9970E-03        -20.47  0.3670 -0.2228E+01  0.9675E-03         -4.01  0.3710 -0.2233E+01  0.8855E-03
          0.6858      -39.96  0.3597 -0.1871E+01  0.9974E-03        -21.40  0.3667 -0.2022E+01  0.9674E-03         -4.86  0.3709 -0.2080E+01  0.8855E-03
          0.7358      -41.62  0.3589 -0.1522E+01  0.9980E-03        -22.74  0.3663 -0.1756E+01  0.9673E-03         -6.07  0.3707 -0.1862E+01  0.8855E-03
          0.7858      -43.86  0.3580 -0.1079E+01  0.9989E-03        -24.54  0.3657 -0.1407E+01  0.9672E-03         -7.68  0.3704 -0.1570E+01  0.8854E-03
          0.8358      -46.35  0.3569 -0.6672E+00  0.9999E-03        -26.57  0.3649 -0.1052E+01  0.9672E-03         -9.50  0.3700 -0.1249E+01  0.8854E-03
          0.8858      -48.84  0.3557 -0.3264E+00  0.1001E-02        -28.62  0.3642 -0.7213E+00  0.9670E-03        -11.32  0.3696 -0.9333E+00  0.8853E-03
          0.9358      -51.05  0.3547 -0.9028E-01  0.1002E-02        -30.47  0.3635 -0.4530E+00  0.9670E-03        -12.96  0.3692 -0.6525E+00  0.8853E-03
          0.9679      -52.26  0.3541 -0.5161E-02  0.1002E-02        -31.52  0.3631 -0.3196E+00  0.9670E-03        -13.89  0.3689 -0.4998E+00  0.8852E-03
          1.0000      -53.21  0.3537  0.2359E-01  0.1002E-02        -32.37  0.3627 -0.2324E+00  0.9669E-03        -14.66  0.3687 -0.3814E+00  0.8852E-03
end
