 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26: 2
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -214.136 0.2815   0.1085E+01  0.3644E-03  0.7319E-01  0.0000E+00      -1   0.168E-02   20.00  0.8617E-03  0.1033E+00
   2    -3.0000    -210.937 0.2826   0.1122E+01  0.3683E-03  0.7289E-01  0.0000E+00      -1   0.168E-02   20.00  0.8736E-03  0.1048E+00
   3    -6.0000    -207.746 0.2838   0.1159E+01  0.3722E-03  0.7199E-01  0.0000E+00      -1   0.166E-02   20.00  0.8809E-03  0.1057E+00
   4    -9.0000    -204.564 0.2849   0.1195E+01  0.3760E-03  0.7130E-01  0.1118E-02      -1   0.164E-02   20.00  0.8826E-03  0.1059E+00
   5   -12.0000    -201.388 0.2861   0.1232E+01  0.3799E-03  0.7060E-01  0.1118E-02      -1   0.162E-02   20.00  0.8834E-03  0.1060E+00
   6   -15.0000    -198.220 0.2872   0.1268E+01  0.3837E-03  0.6909E-01  0.1088E-02      -1   0.159E-02   20.00  0.8834E-03  0.1060E+00
   7   -18.0000    -195.061 0.2883   0.1305E+01  0.3876E-03  0.6628E-01  0.9333E-03      -1   0.153E-02   20.00  0.8834E-03  0.1060E+00
   8   -21.0000    -191.915 0.2895   0.1341E+01  0.3914E-03  0.6130E-01  0.7783E-03      -1   0.141E-02   20.00  0.8834E-03  0.1060E+00
   9   -24.0000    -188.788 0.2908   0.1409E+01  0.3954E-03  0.5389E-01  0.6230E-03      -1   0.124E-02   20.00  0.8834E-03  0.1060E+00
  10   -27.0000    -185.685 0.2921   0.1478E+01  0.3995E-03  0.4470E-01  0.4676E-03      -1   0.103E-02   20.00  0.8834E-03  0.1060E+00
  11   -30.0000    -182.606 0.2934   0.1547E+01  0.4035E-03  0.3389E-01  0.3119E-03      -1   0.780E-03   20.00  0.8834E-03  0.1060E+00
  12   -33.0000    -179.553 0.2946   0.1615E+01  0.4074E-03  0.2194E-01  0.1560E-03      -1   0.505E-03   20.00  0.8834E-03  0.1060E+00
  13   -36.0000    -176.524 0.2959   0.1683E+01  0.4114E-03  0.9399E-02  0.0000E+00      -1   0.216E-03   20.00  0.8834E-03  0.1060E+00
  14   -39.0000    -173.519 0.2971   0.1750E+01  0.4153E-03 -0.4512E-02  0.0000E+00      -1  -0.104E-03   20.00  0.8833E-03  0.1060E+00
  15   -42.0000    -170.539 0.2984   0.1816E+01  0.4192E-03 -0.1888E-01  0.0000E+00      -1  -0.434E-03   20.00  0.8833E-03  0.1060E+00
  16   -45.0000    -167.581 0.2996   0.1882E+01  0.4230E-03 -0.3336E-01  0.0000E+00      -1  -0.768E-03   20.00  0.8834E-03  0.1060E+00
  17   -48.0000    -164.645 0.3008   0.1947E+01  0.4268E-03 -0.4847E-01  0.0000E+00      -1  -0.112E-02   20.00  0.8833E-03  0.1060E+00
  18   -51.0000    -161.730 0.3021   0.2012E+01  0.4306E-03 -0.6348E-01  0.0000E+00      -1  -0.146E-02   20.00  0.8833E-03  0.1060E+00
  19   -54.0000    -158.834 0.3033   0.2077E+01  0.4344E-03 -0.7867E-01  0.0000E+00      -1  -0.181E-02   20.00  0.8834E-03  0.1060E+00
  20   -57.0000    -155.957 0.3045   0.2141E+01  0.4381E-03 -0.9356E-01  0.0000E+00      -1  -0.215E-02   20.00  0.8833E-03  0.1060E+00
  21   -60.0000    -153.096 0.3057   0.2205E+01  0.4419E-03 -0.1089E+00  0.0000E+00      -1  -0.250E-02   20.00  0.8833E-03  0.1060E+00
  22   -63.0000    -150.252 0.3069   0.2298E+01  0.4453E-03 -0.1257E+00  0.0000E+00      -1  -0.289E-02   20.00  0.8833E-03  0.1060E+00
  23   -66.0000    -147.423 0.3082   0.2411E+01  0.4486E-03 -0.1420E+00  0.0000E+00      -1  -0.327E-02   20.00  0.8833E-03  0.1060E+00
  24   -69.0000    -144.605 0.3095   0.2524E+01  0.4518E-03 -0.1578E+00  0.0000E+00      -1  -0.363E-02   20.00  0.8833E-03  0.1060E+00
  25   -72.0000    -141.798 0.3108   0.2635E+01  0.4551E-03 -0.1740E+00  0.0000E+00      -1  -0.400E-02   20.00  0.8833E-03  0.1060E+00
  26   -75.0000    -139.001 0.3121   0.2747E+01  0.4583E-03 -0.1891E+00  0.0000E+00      -1  -0.435E-02   20.00  0.8833E-03  0.1060E+00
  27   -78.0000    -136.211 0.3134   0.2858E+01  0.4616E-03 -0.2044E+00  0.0000E+00      -1  -0.470E-02   20.00  0.8833E-03  0.1060E+00
  28   -81.0000    -133.430 0.3147   0.2969E+01  0.4648E-03 -0.2192E+00  0.0000E+00      -1  -0.504E-02   20.00  0.8833E-03  0.1060E+00
  29   -84.0000    -130.654 0.3160   0.3079E+01  0.4680E-03 -0.2331E+00  0.0000E+00      -1  -0.536E-02   20.00  0.8833E-03  0.1060E+00
  30   -87.0000    -127.884 0.3173   0.3190E+01  0.4712E-03 -0.2473E+00  0.0000E+00      -1  -0.569E-02   20.00  0.8833E-03  0.1060E+00
  31   -90.0000    -125.119 0.3186   0.3300E+01  0.4744E-03 -0.2607E+00  0.0000E+00      -1  -0.600E-02   20.00  0.8833E-03  0.1060E+00
  32   -93.0000    -122.358 0.3198   0.3410E+01  0.4776E-03 -0.2733E+00  0.0000E+00      -1  -0.629E-02   20.00  0.8833E-03  0.1060E+00
  33   -96.0000    -119.599 0.3211   0.3542E+01  0.4804E-03 -0.2862E+00  0.0000E+00      -1  -0.658E-02   20.00  0.8833E-03  0.1060E+00
  34   -99.0000    -116.841 0.3225   0.3724E+01  0.4823E-03 -0.2998E+00  0.0000E+00      -1  -0.690E-02   20.00  0.8833E-03  0.1060E+00
  35  -102.0000    -114.082 0.3238   0.3906E+01  0.4843E-03 -0.3118E+00  0.0000E+00      -1  -0.717E-02   20.00  0.8833E-03  0.1060E+00
  36  -105.0000    -111.320 0.3252   0.4088E+01  0.4863E-03 -0.3237E+00  0.0000E+00      -1  -0.745E-02   20.00  0.8833E-03  0.1060E+00
  37  -108.0000    -108.557 0.3265   0.4271E+01  0.4882E-03 -0.3352E+00  0.0000E+00      -1  -0.771E-02   20.00  0.8833E-03  0.1060E+00
  38  -111.0000    -105.791 0.3279   0.4453E+01  0.4902E-03 -0.3458E+00  0.0000E+00      -1  -0.796E-02   20.00  0.8833E-03  0.1060E+00
  39  -114.0000    -103.023 0.3293   0.4636E+01  0.4921E-03 -0.3569E+00  0.0000E+00      -1  -0.821E-02   20.00  0.8833E-03  0.1060E+00
  40  -117.0000    -100.253 0.3306   0.4819E+01  0.4941E-03 -0.3670E+00  0.0000E+00      -1  -0.844E-02   20.00  0.8833E-03  0.1060E+00
  41  -120.0000     -97.480 0.3320   0.5002E+01  0.4961E-03 -0.3764E+00  0.0000E+00      -1  -0.866E-02   20.00  0.8833E-03  0.1060E+00
  42  -123.0000     -94.704 0.3333   0.5211E+01  0.4975E-03 -0.3851E+00  0.0000E+00      -1  -0.886E-02   20.00  0.8833E-03  0.1060E+00
  43  -126.0000     -91.922 0.3347   0.5494E+01  0.4974E-03 -0.3946E+00  0.0000E+00      -1  -0.908E-02   20.00  0.8833E-03  0.1060E+00
  44  -129.0000     -89.135 0.3361   0.5777E+01  0.4972E-03 -0.4033E+00  0.0000E+00      -1  -0.928E-02   20.00  0.8833E-03  0.1060E+00
  45  -132.0000     -86.341 0.3375   0.6061E+01  0.4971E-03 -0.4110E+00  0.0000E+00      -1  -0.946E-02   20.00  0.8833E-03  0.1060E+00
  46  -135.0000     -83.542 0.3389   0.6346E+01  0.4970E-03 -0.4198E+00  0.0000E+00      -1  -0.966E-02   20.00  0.8833E-03  0.1060E+00
  47  -138.0000     -80.738 0.3403   0.6631E+01  0.4969E-03 -0.4264E+00  0.0000E+00      -1  -0.981E-02   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -77.928 0.3417   0.6916E+01  0.4967E-03 -0.4337E+00  0.0000E+00      -1  -0.998E-02   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -75.114 0.3431   0.7226E+01  0.4961E-03 -0.4409E+00  0.0000E+00      -1  -0.101E-01   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -72.293 0.3445   0.7640E+01  0.4931E-03 -0.4454E+00  0.0000E+00      -1  -0.102E-01   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -69.464 0.3459   0.8055E+01  0.4901E-03 -0.4523E+00  0.0000E+00      -1  -0.104E-01   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -66.630 0.3473   0.8471E+01  0.4871E-03 -0.4586E+00  0.0000E+00      -1  -0.106E-01   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -63.789 0.3486   0.8888E+01  0.4841E-03 -0.4635E+00  0.0000E+00      -1  -0.107E-01   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -60.943 0.3500   0.9305E+01  0.4811E-03 -0.4694E+00  0.0000E+00      -1  -0.108E-01   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -58.091 0.3514   0.9824E+01  0.4759E-03 -0.4735E+00  0.0000E+00      -1  -0.109E-01   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -55.232 0.3527   0.1040E+02  0.4695E-03 -0.4762E+00  0.0000E+00      -1  -0.110E-01   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -52.366 0.3541   0.1097E+02  0.4631E-03 -0.4807E+00  0.0000E+00      -1  -0.111E-01   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -49.495 0.3554   0.1155E+02  0.4566E-03 -0.4873E+00  0.0000E+00      -1  -0.112E-01   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -46.619 0.3567   0.1218E+02  0.4491E-03 -0.4901E+00  0.0000E+00      -1  -0.113E-01   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -43.736 0.3580   0.1294E+02  0.4389E-03 -0.4912E+00  0.0000E+00      -1  -0.113E-01   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -40.847 0.3592   0.1369E+02  0.4288E-03 -0.4950E+00  0.0000E+00      -1  -0.114E-01   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -37.953 0.3605   0.1445E+02  0.4186E-03 -0.4998E+00  0.0000E+00      -1  -0.115E-01   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -35.054 0.3617   0.1539E+02  0.4050E-03 -0.5025E+00  0.0000E+00      -1  -0.116E-01   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -32.149 0.3628   0.1635E+02  0.3910E-03 -0.5042E+00  0.0000E+00      -1  -0.116E-01   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -29.239 0.3640   0.1736E+02  0.3761E-03 -0.5042E+00  0.0000E+00      -1  -0.116E-01   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -26.323 0.3650   0.1854E+02  0.3581E-03 -0.5066E+00  0.0000E+00      -1  -0.117E-01   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -23.403 0.3661   0.1975E+02  0.3398E-03 -0.5111E+00  0.0000E+00      -1  -0.118E-01   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -20.478 0.3670   0.2118E+02  0.3179E-03 -0.5118E+00  0.0000E+00      -1  -0.118E-01   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -17.548 0.3679   0.2271E+02  0.2944E-03 -0.5112E+00  0.0000E+00      -1  -0.118E-01   20.00  0.8833E-03  0.1060E+00
