 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56: 7
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.36553E-01  0.63310E-02  0.36554E-01  0.62544E-02  0.12382E+01  0.36553E-03  0.63310E-04  0.36554E-03  0.62544E-04  0.12382E-01 -0.19650E+03 -0.18290E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10040E+03  0.91757E-04  0.45730E-03      1  0.00000E+00      0.000
       0.0200  0.90617E-02  0.63310E-02  0.90658E-02  0.62537E-02  0.94874E+00  0.45614E-03  0.12662E-03  0.45620E-03  0.12508E-03  0.21870E-01 -0.19711E+03 -0.18346E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10041E+03  0.45842E-03  0.91462E-03      2  0.00000E+00      0.000
       0.0330 -0.53870E-01  0.63310E-02 -0.53871E-01  0.62527E-02  0.68402E+00 -0.24417E-03  0.20892E-03 -0.24413E-03  0.20637E-03  0.30762E-01 -0.19777E+03 -0.18426E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10042E+03  0.17532E-02  0.15091E-02      3  0.00000E+00      0.000
       0.0499 -0.18096E+00  0.63310E-02 -0.18095E+00  0.62517E-02  0.51325E+00 -0.33023E-02  0.31592E-03 -0.33023E-02  0.31202E-03  0.39436E-01 -0.19797E+03 -0.18505E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10043E+03  0.55842E-02  0.22819E-02      4  0.00000E+00      0.000
       0.0719 -0.42038E+00  0.63310E-02 -0.42038E+00  0.62509E-02  0.36016E+00 -0.12538E-01  0.45501E-03 -0.12538E-01  0.44935E-03  0.47348E-01 -0.19715E+03 -0.18569E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10045E+03  0.15825E-01  0.32865E-02      5  0.00000E+00      0.000
       0.1004 -0.84976E+00  0.63310E-02 -0.84976E+00  0.62513E-02  0.22747E+00 -0.36808E-01  0.63583E-03 -0.36808E-01  0.62790E-03  0.53845E-01 -0.19408E+03 -0.18560E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10048E+03  0.41400E-01  0.45926E-02      6  0.00000E+00      0.000
       0.1376 -0.15857E+01  0.63310E-02 -0.15857E+01  0.62541E-02  0.10219E+00 -0.95683E-01  0.87090E-03 -0.95683E-01  0.86011E-03  0.57639E-01 -0.18729E+03 -0.18375E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10054E+03  0.10197E+00  0.62905E-02      7  0.00000E+00      0.000
       0.1858 -0.27798E+01  0.63310E-02 -0.27798E+01  0.62619E-02 -0.16745E-01 -0.22986E+00  0.11765E-02 -0.22986E+00  0.11624E-02  0.56831E-01 -0.17442E+03 -0.17793E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10067E+03  0.23835E+00  0.84977E-02      8  0.00000E+00      0.000
