 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:58: 1
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -195.283 0.2883   0.1302E+01  0.3873E-03 -0.9670E-02  0.0000E+00      -1  -0.222E-03   20.00  0.1027E-02  0.1233E+00
   2    -3.0000    -192.305 0.2893   0.1336E+01  0.3909E-03 -0.3602E-01  0.0000E+00      -1  -0.829E-03   20.00  0.1043E-02  0.1252E+00
   3    -6.0000    -189.442 0.2905   0.1395E+01  0.3946E-03 -0.8868E-01  0.0000E+00      -1  -0.204E-02   20.00  0.1052E-02  0.1262E+00
   4    -9.0000    -186.684 0.2916   0.1456E+01  0.3982E-03 -0.1372E+00  0.1711E-02      -1  -0.316E-02   20.00  0.1052E-02  0.1262E+00
   5   -12.0000    -184.006 0.2928   0.1516E+01  0.4016E-03 -0.1794E+00  0.1712E-02      -1  -0.413E-02   20.00  0.1043E-02  0.1252E+00
   6   -15.0000    -181.393 0.2939   0.1574E+01  0.4050E-03 -0.2174E+00  0.1712E-02      -1  -0.500E-02   20.00  0.1024E-02  0.1230E+00
   7   -18.0000    -178.834 0.2949   0.1631E+01  0.4084E-03 -0.2511E+00  0.1713E-02      -1  -0.578E-02   20.00  0.9963E-03  0.1196E+00
   8   -21.0000    -176.316 0.2960   0.1687E+01  0.4116E-03 -0.2805E+00  0.1714E-02      -1  -0.645E-02   20.00  0.9629E-03  0.1155E+00
   9   -24.0000    -173.831 0.2970   0.1743E+01  0.4149E-03 -0.3062E+00  0.1697E-02      -1  -0.705E-02   20.00  0.9331E-03  0.1120E+00
  10   -27.0000    -171.370 0.2980   0.1797E+01  0.4181E-03 -0.3275E+00  0.1608E-02      -1  -0.753E-02   20.00  0.9107E-03  0.1092E+00
  11   -30.0000    -168.924 0.2991   0.1852E+01  0.4213E-03 -0.3454E+00  0.1520E-02      -1  -0.795E-02   20.00  0.8964E-03  0.1075E+00
  12   -33.0000    -166.489 0.3001   0.1906E+01  0.4244E-03 -0.3606E+00  0.1431E-02      -1  -0.830E-02   20.00  0.8886E-03  0.1066E+00
  13   -36.0000    -164.059 0.3011   0.1960E+01  0.4276E-03 -0.3721E+00  0.1342E-02      -1  -0.856E-02   20.00  0.8845E-03  0.1061E+00
  14   -39.0000    -161.628 0.3021   0.2014E+01  0.4308E-03 -0.3804E+00  0.1253E-02      -1  -0.875E-02   20.00  0.8834E-03  0.1060E+00
  15   -42.0000    -159.192 0.3031   0.2069E+01  0.4339E-03 -0.3861E+00  0.1164E-02      -1  -0.888E-02   20.00  0.8834E-03  0.1060E+00
  16   -45.0000    -156.748 0.3041   0.2123E+01  0.4371E-03 -0.3899E+00  0.1075E-02      -1  -0.897E-02   20.00  0.8834E-03  0.1060E+00
  17   -48.0000    -154.294 0.3052   0.2178E+01  0.4403E-03 -0.3914E+00  0.9854E-03      -1  -0.900E-02   20.00  0.8834E-03  0.1060E+00
  18   -51.0000    -151.826 0.3062   0.2236E+01  0.4435E-03 -0.3907E+00  0.8961E-03      -1  -0.899E-02   20.00  0.8834E-03  0.1060E+00
  19   -54.0000    -149.338 0.3074   0.2335E+01  0.4464E-03 -0.3882E+00  0.8068E-03      -1  -0.893E-02   20.00  0.8834E-03  0.1060E+00
  20   -57.0000    -146.824 0.3085   0.2435E+01  0.4493E-03 -0.3842E+00  0.7174E-03      -1  -0.884E-02   20.00  0.8834E-03  0.1060E+00
  21   -60.0000    -144.285 0.3097   0.2536E+01  0.4522E-03 -0.3786E+00  0.6279E-03      -1  -0.871E-02   20.00  0.8834E-03  0.1060E+00
  22   -63.0000    -141.720 0.3109   0.2638E+01  0.4552E-03 -0.3719E+00  0.5384E-03      -1  -0.856E-02   20.00  0.8834E-03  0.1060E+00
  23   -66.0000    -139.131 0.3121   0.2742E+01  0.4582E-03 -0.3649E+00  0.4488E-03      -1  -0.840E-02   20.00  0.8834E-03  0.1060E+00
  24   -69.0000    -136.519 0.3133   0.2846E+01  0.4612E-03 -0.3565E+00  0.3591E-03      -1  -0.820E-02   20.00  0.8834E-03  0.1060E+00
  25   -72.0000    -133.883 0.3145   0.2951E+01  0.4642E-03 -0.3475E+00  0.2694E-03      -1  -0.800E-02   20.00  0.8834E-03  0.1060E+00
  26   -75.0000    -131.226 0.3157   0.3057E+01  0.4673E-03 -0.3386E+00  0.1797E-03      -1  -0.779E-02   20.00  0.8833E-03  0.1060E+00
  27   -78.0000    -128.548 0.3170   0.3163E+01  0.4704E-03 -0.3294E+00  0.8985E-04      -1  -0.758E-02   20.00  0.8833E-03  0.1060E+00
  28   -81.0000    -125.851 0.3182   0.3271E+01  0.4735E-03 -0.3198E+00  0.0000E+00      -1  -0.736E-02   20.00  0.8833E-03  0.1060E+00
  29   -84.0000    -123.135 0.3195   0.3379E+01  0.4767E-03 -0.3102E+00  0.0000E+00      -1  -0.714E-02   20.00  0.8833E-03  0.1060E+00
  30   -87.0000    -120.402 0.3207   0.3489E+01  0.4798E-03 -0.3002E+00  0.0000E+00      -1  -0.691E-02   20.00  0.8833E-03  0.1060E+00
  31   -90.0000    -117.649 0.3221   0.3671E+01  0.4818E-03 -0.2897E+00  0.0000E+00      -1  -0.667E-02   20.00  0.8833E-03  0.1060E+00
  32   -93.0000    -114.876 0.3234   0.3854E+01  0.4837E-03 -0.2798E+00  0.0000E+00      -1  -0.644E-02   20.00  0.8833E-03  0.1060E+00
  33   -96.0000    -112.085 0.3248   0.4038E+01  0.4857E-03 -0.2696E+00  0.0000E+00      -1  -0.620E-02   20.00  0.8833E-03  0.1060E+00
  34   -99.0000    -109.277 0.3262   0.4223E+01  0.4877E-03 -0.2595E+00  0.0000E+00      -1  -0.597E-02   20.00  0.8833E-03  0.1060E+00
  35  -102.0000    -106.454 0.3276   0.4410E+01  0.4897E-03 -0.2489E+00  0.0000E+00      -1  -0.573E-02   20.00  0.8833E-03  0.1060E+00
  36  -105.0000    -103.616 0.3290   0.4597E+01  0.4917E-03 -0.2389E+00  0.0000E+00      -1  -0.550E-02   20.00  0.8833E-03  0.1060E+00
  37  -108.0000    -100.766 0.3304   0.4785E+01  0.4938E-03 -0.2303E+00  0.0000E+00      -1  -0.530E-02   20.00  0.8833E-03  0.1060E+00
  38  -111.0000     -97.905 0.3318   0.4974E+01  0.4958E-03 -0.2213E+00  0.0000E+00      -1  -0.509E-02   20.00  0.8833E-03  0.1060E+00
  39  -114.0000     -95.033 0.3332   0.5178E+01  0.4975E-03 -0.2112E+00  0.0000E+00      -1  -0.486E-02   20.00  0.8833E-03  0.1060E+00
  40  -117.0000     -92.149 0.3346   0.5471E+01  0.4974E-03 -0.2022E+00  0.0000E+00      -1  -0.465E-02   20.00  0.8833E-03  0.1060E+00
  41  -120.0000     -89.255 0.3360   0.5765E+01  0.4972E-03 -0.1948E+00  0.0000E+00      -1  -0.448E-02   20.00  0.8833E-03  0.1060E+00
  42  -123.0000     -86.352 0.3375   0.6060E+01  0.4971E-03 -0.1866E+00  0.0000E+00      -1  -0.429E-02   20.00  0.8833E-03  0.1060E+00
  43  -126.0000     -83.440 0.3389   0.6356E+01  0.4970E-03 -0.1778E+00  0.0000E+00      -1  -0.409E-02   20.00  0.8833E-03  0.1060E+00
  44  -129.0000     -80.520 0.3404   0.6653E+01  0.4968E-03 -0.1706E+00  0.0000E+00      -1  -0.393E-02   20.00  0.8833E-03  0.1060E+00
  45  -132.0000     -77.594 0.3419   0.6950E+01  0.4967E-03 -0.1634E+00  0.0000E+00      -1  -0.376E-02   20.00  0.8833E-03  0.1060E+00
  46  -135.0000     -74.661 0.3433   0.7292E+01  0.4956E-03 -0.1559E+00  0.0000E+00      -1  -0.359E-02   20.00  0.8833E-03  0.1060E+00
  47  -138.0000     -71.722 0.3448   0.7724E+01  0.4925E-03 -0.1504E+00  0.0000E+00      -1  -0.346E-02   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -68.778 0.3462   0.8156E+01  0.4894E-03 -0.1439E+00  0.0000E+00      -1  -0.331E-02   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -65.828 0.3476   0.8589E+01  0.4863E-03 -0.1373E+00  0.0000E+00      -1  -0.316E-02   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -62.874 0.3491   0.9022E+01  0.4831E-03 -0.1337E+00  0.0000E+00      -1  -0.308E-02   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -59.917 0.3505   0.9458E+01  0.4800E-03 -0.1280E+00  0.0000E+00      -1  -0.295E-02   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -56.955 0.3519   0.1005E+02  0.4733E-03 -0.1222E+00  0.0000E+00      -1  -0.281E-02   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -53.990 0.3533   0.1065E+02  0.4667E-03 -0.1169E+00  0.0000E+00      -1  -0.269E-02   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -51.021 0.3547   0.1124E+02  0.4601E-03 -0.1123E+00  0.0000E+00      -1  -0.258E-02   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -48.050 0.3561   0.1184E+02  0.4534E-03 -0.1107E+00  0.0000E+00      -1  -0.255E-02   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -45.077 0.3574   0.1258E+02  0.4437E-03 -0.1069E+00  0.0000E+00      -1  -0.246E-02   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -42.101 0.3587   0.1337E+02  0.4332E-03 -0.1023E+00  0.0000E+00      -1  -0.235E-02   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -39.123 0.3600   0.1415E+02  0.4227E-03 -0.9907E-01  0.0000E+00      -1  -0.228E-02   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -36.143 0.3612   0.1503E+02  0.4103E-03 -0.9520E-01  0.0000E+00      -1  -0.219E-02   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -33.161 0.3624   0.1602E+02  0.3958E-03 -0.9335E-01  0.0000E+00      -1  -0.215E-02   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -30.178 0.3636   0.1701E+02  0.3814E-03 -0.9078E-01  0.0000E+00      -1  -0.209E-02   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -27.193 0.3647   0.1819E+02  0.3635E-03 -0.8786E-01  0.0000E+00      -1  -0.202E-02   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -24.207 0.3658   0.1940E+02  0.3451E-03 -0.8408E-01  0.0000E+00      -1  -0.193E-02   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -21.219 0.3668   0.2081E+02  0.3235E-03 -0.8335E-01  0.0000E+00      -1  -0.192E-02   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -18.231 0.3677   0.2231E+02  0.3004E-03 -0.8561E-01  0.0000E+00      -1  -0.197E-02   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -15.242 0.3686   0.2403E+02  0.2740E-03 -0.8001E-01  0.0000E+00      -1  -0.184E-02   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -12.251 0.3694   0.2600E+02  0.2440E-03 -0.7824E-01  0.0000E+00      -1  -0.180E-02   20.00  0.8833E-03  0.1060E+00
  68  -201.0000      -9.260 0.3701   0.2827E+02  0.2099E-03 -0.8026E-01  0.0000E+00      -1  -0.185E-02   20.00  0.8833E-03  0.1060E+00
  69  -204.0000      -6.268 0.3706   0.3106E+02  0.1688E-03 -0.7790E-01  0.0000E+00      -1  -0.179E-02   20.00  0.8833E-03  0.1060E+00
